member_a_id,member_b_id,member_a_name,member_b_name,metric
P000449,R000584,Rob Portman,Jim Risch,0.7307692307692307
K000384,T000250,Tim Kaine,John Thune,0.56
C001071,M000355,Bob Corker,Mitch McConnell,0.7692307692307693
F000062,L000550,Dianne Feinstein,Mary Landrieu,0.92
F000444,W000779,Jeff Flake,Ron Wyden,0.56
J000293,M001183,Ron Johnson,Joe Manchin,0.32
B001230,B001277,Tammy Baldwin,Richard Blumenthal,0.92
I000055,K000384,Johnny Isakson,Tim Kaine,0.72
A000360,B001135,Lamar Alexander,Richard Burr,0.6666666666666666
G000386,M000303,Charles Grassley,John McCain,0.5416666666666666
C000567,W000802,Thad Cochran,Sheldon Whitehouse,0.6956521739130435
C001098,T000250,Ted Cruz,John Thune,0.64
D000563,F000444,Richard Durbin,Jeff Flake,0.44
H000206,T000464,Tom Harkin,Jon Tester,0.8
C001088,S000148,Christopher Coons,Charles Schumer,0.96
C000880,S000148,Michael Crapo,Charles Schumer,0.38461538461538464
H000338,P000449,Orrin Hatch,Rob Portman,0.6538461538461539
T000464,W000805,Jon Tester,Mark Warner,0.84
M000303,V000127,John McCain,David Vitter,0.5
B001288,F000444,Cory Booker,Jeff Flake,0.42857142857142855
F000463,M000639,Deb Fischer,Robert Menendez,0.52
C000542,R000584,Daniel Coats,Jim Risch,0.6923076923076923
C001088,L000261,Christopher Coons,Carl Levin,0.96
H001061,W000437,John Hoeven,Roger Wicker,0.9230769230769231
B001261,H001049,John Barrasso,Kay Hagan,0.56
M000639,T000250,Robert Menendez,John Thune,0.5384615384615384
C000141,T000464,Benjamin Cardin,Jon Tester,0.8076923076923077
J000177,W000779,Tim Johnson,Ron Wyden,0.8076923076923077
M000639,W000818,Robert Menendez,John Walsh,0.8333333333333334
C000560,K000384,Tom Coburn,Tim Kaine,0.21739130434782608
C001098,M000639,Ted Cruz,Robert Menendez,0.28
C001070,P000590,Bob Casey,Mark Pryor,0.96
B001277,B001135,Richard Blumenthal,Richard Burr,0.5769230769230769
T000461,U000039,Patrick Toomey,Tom Udall,0.4230769230769231
A000360,C000880,Lamar Alexander,Michael Crapo,0.6666666666666666
M000133,S001184,Edward Markey,Tim Scott,0.47058823529411764
C000286,U000039,Saxby Chambliss,Tom Udall,0.68
E000285,H001061,Michael Enzi,John Hoeven,0.5769230769230769
C001070,K000384,Bob Casey,Tim Kaine,0.9166666666666666
M001169,M001111,Christopher Murphy,Patty Murray,0.9090909090909091
A000360,C000141,Lamar Alexander,Benjamin Cardin,0.625
C001088,L000123,Christopher Coons,Frank Lautenberg,0.75
C000880,R000361,Michael Crapo,John Rockefeller,0.38461538461538464
C001035,E000285,Susan Collins,Michael Enzi,0.5
C001098,S001141,Ted Cruz,Jeff Sessions,0.7391304347826086
B001267,C000567,Michael Bennet,Thad Cochran,0.782608695652174
G000359,K000383,Lindsey Graham,Angus King,0.7083333333333334
M000639,R000584,Robert Menendez,Jim Risch,0.3076923076923077
R000361,S001181,John Rockefeller,Jeanne Shaheen,0.9230769230769231
J000177,P000590,Tim Johnson,Mark Pryor,0.8846153846153846
B000243,M000934,Max Baucus,Jerry Moran,0.5
C000542,C001098,Daniel Coats,Ted Cruz,0.6
R000595,S001141,Marco Rubio,Jeff Sessions,0.6521739130434783
B001265,S001141,Mark Begich,Jeff Sessions,0.4090909090909091
B000243,G000386,Max Baucus,Charles Grassley,0.3333333333333333
J000177,K000384,Tim Johnson,Tim Kaine,0.92
C001070,G000386,Bob Casey,Charles Grassley,0.52
B000711,C001088,Barbara Boxer,Christopher Coons,0.9130434782608695
F000463,R000584,Deb Fischer,Jim Risch,0.72
S000770,W000802,Debbie Stabenow,Sheldon Whitehouse,0.8846153846153846
K000148,M001111,John Kerry,Patty Murray,0.5
C000141,N000032,Benjamin Cardin,Bill Nelson,0.9230769230769231
G000386,H001046,Charles Grassley,Martin Heinrich,0.48
L000123,L000261,Frank Lautenberg,Carl Levin,0.75
B001277,C001099,Richard Blumenthal,William Cowan,0.8571428571428571
G000359,R000584,Lindsey Graham,Jim Risch,0.6153846153846154
B001277,T000464,Richard Blumenthal,Jon Tester,0.8076923076923077
H001061,S001181,John Hoeven,Jeanne Shaheen,0.8076923076923077
M001176,S001184,Jeff Merkley,Tim Scott,0.4166666666666667
C000127,W000802,Maria Cantwell,Sheldon Whitehouse,0.8461538461538461
G000386,H001041,Charles Grassley,Dean Heller,0.56
G000555,R000122,Kirsten Gillibrand,Jack Reed,0.9230769230769231
B001288,M001183,Cory Booker,Joe Manchin,0.7857142857142857
J000293,M001111,Ron Johnson,Patty Murray,0.30434782608695654
S000148,W000779,Charles Schumer,Ron Wyden,0.8461538461538461
J000291,R000584,Mike Johanns,Jim Risch,0.7083333333333334
C001088,F000444,Christopher Coons,Jeff Flake,0.4166666666666667
B001261,C001071,John Barrasso,Bob Corker,0.8
D000563,S000148,Richard Durbin,Charles Schumer,0.9615384615384616
C001071,F000062,Bob Corker,Dianne Feinstein,0.5769230769230769
C001056,W000817,John Cornyn,Elizabeth Warren,0.3333333333333333
H001069,R000584,Heidi Heitkamp,Jim Risch,0.375
C001098,H001069,Ted Cruz,Heidi Heitkamp,0.375
T000461,W000437,Patrick Toomey,Roger Wicker,0.5384615384615384
N000032,T000464,Bill Nelson,Jon Tester,0.8461538461538461
K000367,M000355,Amy Klobuchar,Mitch McConnell,0.5
B000711,H001069,Barbara Boxer,Heidi Heitkamp,0.8636363636363636
G000359,T000250,Lindsey Graham,John Thune,0.7692307692307693
J000291,W000818,Mike Johanns,John Walsh,0.6
C001100,R000122,Jeffrey Chiesa,Jack Reed,0.5
C001098,J000291,Ted Cruz,Mike Johanns,0.5652173913043478
F000463,G000359,Deb Fischer,Lindsey Graham,0.76
B001230,W000805,Tammy Baldwin,Mark Warner,0.875
C001100,E000285,Jeffrey Chiesa,Michael Enzi,0.3333333333333333
B001230,D000607,Tammy Baldwin,Joe Donnelly,0.84
B001236,U000039,John Boozman,Tom Udall,0.5384615384615384
J000291,T000250,Mike Johanns,John Thune,0.8333333333333334
B001230,N000032,Tammy Baldwin,Bill Nelson,0.88
L000261,M000702,Carl Levin,Barbara Mikulski,0.9615384615384616
C001098,G000359,Ted Cruz,Lindsey Graham,0.6
L000577,M000702,Mike Lee,Barbara Mikulski,0.16
G000359,W000818,Lindsey Graham,John Walsh,0.75
H000206,T000461,Tom Harkin,Patrick Toomey,0.4
H000206,H001042,Tom Harkin,Mazie Hirono,0.9166666666666666
M001176,P000449,Jeff Merkley,Rob Portman,0.56
J000177,M001153,Tim Johnson,Lisa Murkowski,0.8333333333333334
A000360,H001042,Lamar Alexander,Mazie Hirono,0.6086956521739131
B001277,B000944,Richard Blumenthal,Sherrod Brown,0.92
B001261,L000261,John Barrasso,Carl Levin,0.52
D000563,L000123,Richard Durbin,Frank Lautenberg,0.75
F000463,W000817,Deb Fischer,Elizabeth Warren,0.48
L000123,W000779,Frank Lautenberg,Ron Wyden,0.75
B000944,J000293,Sherrod Brown,Ron Johnson,0.2
T000250,W000817,John Thune,Elizabeth Warren,0.48
I000055,W000779,Johnny Isakson,Ron Wyden,0.6153846153846154
W000818,W000817,John Walsh,Elizabeth Warren,0.75
B001135,D000607,Richard Burr,Joe Donnelly,0.64
C001098,W000817,Ted Cruz,Elizabeth Warren,0.24
B001135,N000032,Richard Burr,Bill Nelson,0.6153846153846154
C000141,C000880,Benjamin Cardin,Michael Crapo,0.34615384615384615
G000359,M000355,Lindsey Graham,Mitch McConnell,0.6538461538461539
B001267,C000127,Michael Bennet,Maria Cantwell,0.8461538461538461
L000174,S001181,Patrick Leahy,Jeanne Shaheen,0.8076923076923077
G000555,L000174,Kirsten Gillibrand,Patrick Leahy,0.8846153846153846
B000711,C001099,Barbara Boxer,William Cowan,0.8571428571428571
C000542,M001170,Daniel Coats,Claire McCaskill,0.6363636363636364
C000560,W000779,Tom Coburn,Ron Wyden,0.375
M000702,S001141,Barbara Mikulski,Jeff Sessions,0.375
B000243,C000542,Max Baucus,Daniel Coats,0.5333333333333333
B001261,R000595,John Barrasso,Marco Rubio,0.5833333333333334
C000560,M001153,Tom Coburn,Lisa Murkowski,0.36363636363636365
R000584,W000817,Jim Risch,Elizabeth Warren,0.32
H000338,R000122,Orrin Hatch,Jack Reed,0.5769230769230769
A000360,R000361,Lamar Alexander,John Rockefeller,0.6666666666666666
B000711,C001100,Barbara Boxer,Jeffrey Chiesa,0.6666666666666666
A000368,L000550,Kelly Ayotte,Mary Landrieu,0.72
E000285,L000550,Michael Enzi,Mary Landrieu,0.52
H001041,V000127,Dean Heller,David Vitter,0.68
H001046,M001176,Martin Heinrich,Jeff Merkley,0.875
K000360,L000577,Mark Kirk,Mike Lee,0.43478260869565216
B001261,S001141,John Barrasso,Jeff Sessions,0.6666666666666666
L000174,M001170,Patrick Leahy,Claire McCaskill,0.8181818181818182
J000293,R000122,Ron Johnson,Jack Reed,0.2692307692307692
I000055,L000174,Johnny Isakson,Patrick Leahy,0.6153846153846154
M000639,W000817,Robert Menendez,Elizabeth Warren,0.92
B001277,N000032,Richard Blumenthal,Bill Nelson,0.9230769230769231
G000359,J000293,Lindsey Graham,Ron Johnson,0.5384615384615384
B001277,T000461,Richard Blumenthal,Patrick Toomey,0.4230769230769231
B001277,D000607,Richard Blumenthal,Joe Donnelly,0.88
A000360,S000033,Lamar Alexander,Bernard Sanders,0.6086956521739131
C000127,C000567,Maria Cantwell,Thad Cochran,0.782608695652174
C001071,K000367,Bob Corker,Amy Klobuchar,0.6153846153846154
M000133,W000817,Edward Markey,Elizabeth Warren,0.8823529411764706
M000702,R000595,Barbara Mikulski,Marco Rubio,0.36
A000368,K000383,Kelly Ayotte,Angus King,0.7083333333333334
B001230,H001042,Tammy Baldwin,Mazie Hirono,0.92
C001035,L000550,Susan Collins,Mary Landrieu,0.96
C000880,J000291,Michael Crapo,Mike Johanns,0.6666666666666666
D000607,H000206,Joe Donnelly,Tom Harkin,0.9166666666666666
T000464,W000802,Jon Tester,Sheldon Whitehouse,0.7307692307692307
B000944,P000449,Sherrod Brown,Rob Portman,0.6
H000206,N000032,Tom Harkin,Bill Nelson,0.92
B001236,M001111,John Boozman,Patty Murray,0.6086956521739131
B001265,M000702,Mark Begich,Barbara Mikulski,0.9166666666666666
R000307,S000033,Pat Roberts,Bernard Sanders,0.2916666666666667
H001049,R000595,Kay Hagan,Marco Rubio,0.4
C000141,H001042,Benjamin Cardin,Mazie Hirono,0.96
C001088,D000563,Christopher Coons,Richard Durbin,0.96
C000542,W000817,Daniel Coats,Elizabeth Warren,0.6
H001061,R000361,John Hoeven,John Rockefeller,0.8461538461538461
K000148,W000437,John Kerry,Roger Wicker,0.6666666666666666
C001088,W000779,Christopher Coons,Ron Wyden,0.84
P000449,R000122,Rob Portman,Jack Reed,0.5769230769230769
I000024,S001194,James Inhofe,Brian Schatz,0.38095238095238093
B001265,H001049,Mark Begich,Kay Hagan,0.9583333333333334
F000062,M000355,Dianne Feinstein,Mitch McConnell,0.5384615384615384
M001153,P000590,Lisa Murkowski,Mark Pryor,0.9166666666666666
B001265,B000575,Mark Begich,Roy Blunt,0.75
H001041,M000303,Dean Heller,John McCain,0.6956521739130435
F000457,R000307,Al Franken,Pat Roberts,0.4
K000360,S000148,Mark Kirk,Charles Schumer,0.6521739130434783
K000384,M001153,Tim Kaine,Lisa Murkowski,0.8695652173913043
B000575,R000595,Roy Blunt,Marco Rubio,0.52
C000141,C000174,Benjamin Cardin,Thomas Carper,0.7307692307692307
C001056,G000555,John Cornyn,Kirsten Gillibrand,0.4
F000457,K000383,Al Franken,Angus King,0.9166666666666666
L000550,W000818,Mary Landrieu,John Walsh,0.9090909090909091
C001035,C001099,Susan Collins,William Cowan,0.8571428571428571
M001183,R000122,Joe Manchin,Jack Reed,0.8
C001099,S000033,William Cowan,Bernard Sanders,0.8571428571428571
S000770,V000127,Debbie Stabenow,David Vitter,0.6153846153846154
C000542,G000359,Daniel Coats,Lindsey Graham,0.7307692307692307
K000360,L000261,Mark Kirk,Carl Levin,0.6521739130434783
G000555,T000464,Kirsten Gillibrand,Jon Tester,0.8076923076923077
R000122,R000146,Jack Reed,Harry Reid,0.8846153846153846
M001170,M001111,Claire McCaskill,Patty Murray,0.8947368421052632
F000062,R000361,Dianne Feinstein,John Rockefeller,0.9615384615384616
C001100,C001035,Jeffrey Chiesa,Susan Collins,0.8333333333333334
C001056,S001194,John Cornyn,Brian Schatz,0.43478260869565216
M000133,M001176,Edward Markey,Jeff Merkley,0.8125
C000174,K000360,Thomas Carper,Mark Kirk,0.6521739130434783
D000607,R000361,Joe Donnelly,John Rockefeller,0.92
B001288,C001088,Cory Booker,Christopher Coons,0.9230769230769231
C000542,J000291,Daniel Coats,Mike Johanns,0.8333333333333334
A000368,U000038,Kelly Ayotte,Mark Udall,0.72
C001099,L000550,William Cowan,Mary Landrieu,0.8571428571428571
C001100,M001153,Jeffrey Chiesa,Lisa Murkowski,0.8
K000360,L000123,Mark Kirk,Frank Lautenberg,0.25
P000449,U000038,Rob Portman,Mark Udall,0.6
A000360,D000607,Lamar Alexander,Joe Donnelly,0.6956521739130435
B001236,C000286,John Boozman,Saxby Chambliss,0.8
B001236,T000461,John Boozman,Patrick Toomey,0.6153846153846154
C001100,H001061,Jeffrey Chiesa,John Hoeven,0.8333333333333334
M000303,W000437,John McCain,Roger Wicker,0.5833333333333334
A000368,R000307,Kelly Ayotte,Pat Roberts,0.56
B000243,S000320,Max Baucus,Richard Shelby,0.4666666666666667
H001069,M000639,Heidi Heitkamp,Robert Menendez,0.875
B001135,H001042,Richard Burr,Mazie Hirono,0.56
B000243,H001041,Max Baucus,Dean Heller,0.6
M000639,W000805,Robert Menendez,Mark Warner,0.84
B000944,M001183,Sherrod Brown,Joe Manchin,0.8333333333333334
B001230,H001061,Tammy Baldwin,John Hoeven,0.76
F000444,L000123,Jeff Flake,Frank Lautenberg,0.25
B000944,S000033,Sherrod Brown,Bernard Sanders,0.9583333333333334
C001099,H001061,William Cowan,John Hoeven,0.8571428571428571
K000148,M001153,John Kerry,Lisa Murkowski,0.6666666666666666
M000702,R000307,Barbara Mikulski,Pat Roberts,0.36
H001049,U000038,Kay Hagan,Mark Udall,0.92
J000291,K000360,Mike Johanns,Mark Kirk,0.5
B001236,C001070,John Boozman,Bob Casey,0.64
G000555,K000367,Kirsten Gillibrand,Amy Klobuchar,0.8846153846153846
F000444,G000359,Jeff Flake,Lindsey Graham,0.56
B001277,H001041,Richard Blumenthal,Dean Heller,0.64
B001236,C000560,John Boozman,Tom Coburn,0.5833333333333334
H001042,W000817,Mazie Hirono,Elizabeth Warren,0.92
H000338,S000770,Orrin Hatch,Debbie Stabenow,0.5384615384615384
H001069,K000360,Heidi Heitkamp,Mark Kirk,0.6818181818181818
F000444,H001069,Jeff Flake,Heidi Heitkamp,0.5
K000384,W000437,Tim Kaine,Roger Wicker,0.8
J000293,L000577,Ron Johnson,Mike Lee,0.8
K000384,M000934,Tim Kaine,Jerry Moran,0.5238095238095238
C001088,R000584,Christopher Coons,Jim Risch,0.32
C000542,L000261,Daniel Coats,Carl Levin,0.6153846153846154
F000062,G000359,Dianne Feinstein,Lindsey Graham,0.6923076923076923
L000123,M000639,Frank Lautenberg,Robert Menendez,0.75
P000590,W000437,Mark Pryor,Roger Wicker,0.8461538461538461
B000243,D000563,Max Baucus,Richard Durbin,0.8666666666666667
K000367,S001194,Amy Klobuchar,Brian Schatz,0.9166666666666666
B001236,J000177,John Boozman,Tim Johnson,0.6153846153846154
W000818,W000779,John Walsh,Ron Wyden,0.6666666666666666
I000024,M001169,James Inhofe,Christopher Murphy,0.36363636363636365
B001265,F000457,Mark Begich,Al Franken,0.875
F000463,M000303,Deb Fischer,John McCain,0.7391304347826086
M001183,S000320,Joe Manchin,Richard Shelby,0.52
C001088,C001098,Christopher Coons,Ted Cruz,0.2916666666666667
B000575,R000307,Roy Blunt,Pat Roberts,0.6
F000457,R000595,Al Franken,Marco Rubio,0.4
C001088,W000818,Christopher Coons,John Walsh,0.8181818181818182
L000123,S000148,Frank Lautenberg,Charles Schumer,0.75
H001046,J000291,Martin Heinrich,Mike Johanns,0.5652173913043478
L000261,M000639,Carl Levin,Robert Menendez,0.9230769230769231
H001049,R000307,Kay Hagan,Pat Roberts,0.4
C001098,I000024,Ted Cruz,James Inhofe,0.8181818181818182
C001088,T000250,Christopher Coons,John Thune,0.56
C001071,I000024,Bob Corker,James Inhofe,0.7391304347826086
D000607,M000303,Joe Donnelly,John McCain,0.6086956521739131
C001088,F000463,Christopher Coons,Deb Fischer,0.5416666666666666
B001265,S000033,Mark Begich,Bernard Sanders,0.8695652173913043
R000146,S000320,Harry Reid,Richard Shelby,0.5384615384615384
P000603,P000449,Rand Paul,Rob Portman,0.625
P000449,S000320,Rob Portman,Richard Shelby,0.6153846153846154
M000639,S000148,Robert Menendez,Charles Schumer,0.9230769230769231
H000338,W000437,Orrin Hatch,Roger Wicker,0.5769230769230769
H001049,K000383,Kay Hagan,Angus King,0.9166666666666666
C001070,C001071,Bob Casey,Bob Corker,0.64
B000575,K000383,Roy Blunt,Angus King,0.75
M001153,U000039,Lisa Murkowski,Tom Udall,0.8333333333333334
I000055,R000595,Johnny Isakson,Marco Rubio,0.52
H001061,M001176,John Hoeven,Jeff Merkley,0.76
H001041,R000361,Dean Heller,John Rockefeller,0.68
H001042,V000127,Mazie Hirono,David Vitter,0.6
C000127,I000055,Maria Cantwell,Johnny Isakson,0.7307692307692307
C000542,S000148,Daniel Coats,Charles Schumer,0.6153846153846154
F000444,W000817,Jeff Flake,Elizabeth Warren,0.44
B001277,R000122,Richard Blumenthal,Jack Reed,0.9230769230769231
M000934,W000437,Jerry Moran,Roger Wicker,0.7272727272727273
A000360,H001041,Lamar Alexander,Dean Heller,0.5652173913043478
C001100,M000133,Jeffrey Chiesa,Edward Markey,0.5
M000355,M001176,Mitch McConnell,Jeff Merkley,0.52
C001035,M001176,Susan Collins,Jeff Merkley,0.84
H000338,M001153,Orrin Hatch,Lisa Murkowski,0.6666666666666666
A000368,B001265,Kelly Ayotte,Mark Begich,0.7916666666666666
K000148,T000464,John Kerry,Jon Tester,0.6666666666666666
C000141,L000577,Benjamin Cardin,Mike Lee,0.2
K000383,M000702,Angus King,Barbara Mikulski,0.9583333333333334
B000243,D000607,Max Baucus,Joe Donnelly,0.8571428571428571
H001046,H001069,Martin Heinrich,Heidi Heitkamp,0.9166666666666666
C000127,U000039,Maria Cantwell,Tom Udall,0.9230769230769231
B000243,N000032,Max Baucus,Bill Nelson,0.8666666666666667
C000127,S001181,Maria Cantwell,Jeanne Shaheen,0.9230769230769231
B001267,L000174,Michael Bennet,Patrick Leahy,0.8076923076923077
H000338,S000320,Orrin Hatch,Richard Shelby,0.6153846153846154
K000367,S001141,Amy Klobuchar,Jeff Sessions,0.4166666666666667
B001261,K000383,John Barrasso,Angus King,0.5217391304347826
G000386,N000032,Charles Grassley,Bill Nelson,0.46153846153846156
M000934,N000032,Jerry Moran,Bill Nelson,0.5454545454545454
E000285,M001176,Michael Enzi,Jeff Merkley,0.36
M001153,T000461,Lisa Murkowski,Patrick Toomey,0.5416666666666666
H001046,L000550,Martin Heinrich,Mary Landrieu,0.9166666666666666
D000607,M000934,Joe Donnelly,Jerry Moran,0.5714285714285714
H001049,N000032,Kay Hagan,Bill Nelson,0.9230769230769231
C001100,F000463,Jeffrey Chiesa,Deb Fischer,0.6666666666666666
S000148,W000818,Charles Schumer,John Walsh,0.8333333333333334
K000367,W000779,Amy Klobuchar,Ron Wyden,0.8846153846153846
J000293,P000603,Ron Johnson,Rand Paul,0.8333333333333334
I000024,M000355,James Inhofe,Mitch McConnell,0.8695652173913043
F000062,G000555,Dianne Feinstein,Kirsten Gillibrand,0.9230769230769231
H001042,M000303,Mazie Hirono,John McCain,0.5217391304347826
M000355,M000639,Mitch McConnell,Robert Menendez,0.5
B001261,L000174,John Barrasso,Patrick Leahy,0.4
C001099,S001184,William Cowan,Tim Scott,0.0
K000384,K000383,Tim Kaine,Angus King,0.9583333333333334
B001288,W000817,Cory Booker,Elizabeth Warren,0.8571428571428571
J000291,W000779,Mike Johanns,Ron Wyden,0.5833333333333334
R000584,S000148,Jim Risch,Charles Schumer,0.34615384615384615
S001194,W000802,Brian Schatz,Sheldon Whitehouse,0.8333333333333334
C000567,L000550,Thad Cochran,Mary Landrieu,0.8636363636363636
R000146,S000770,Harry Reid,Debbie Stabenow,0.9230769230769231
C000880,H001041,Michael Crapo,Dean Heller,0.6
D000563,G000359,Richard Durbin,Lindsey Graham,0.6923076923076923
C001100,S001184,Jeffrey Chiesa,Tim Scott,0.3333333333333333
G000359,W000779,Lindsey Graham,Ron Wyden,0.6538461538461539
L000577,R000146,Mike Lee,Harry Reid,0.16
