member_a_id,member_b_id,member_a_name,member_b_name,metric
C001075,S001141,Bill Cassidy,Jeff Sessions,0.7096774193548387
S000770,T000476,Debbie Stabenow,Thom Tillis,0.7647058823529411
B000711,W000779,Barbara Boxer,Ron Wyden,0.7857142857142857
C000542,M000934,Daniel Coats,Jerry Moran,0.9090909090909091
C001071,S001141,Bob Corker,Jeff Sessions,0.75
G000562,M000934,Cory Gardner,Jerry Moran,0.8666666666666667
C001070,C001035,Bob Casey,Susan Collins,0.9142857142857143
C000141,S001197,Benjamin Cardin,Ben Sasse,0.4857142857142857
H001061,M000133,John Hoeven,Edward Markey,0.7142857142857143
L000575,W000437,James Lankford,Roger Wicker,0.8
R000595,T000461,Marco Rubio,Patrick Toomey,0.7931034482758621
C001075,M001183,Bill Cassidy,Joe Manchin,0.8484848484848485
B001288,S000320,Cory Booker,Richard Shelby,0.6764705882352942
C000127,H001046,Maria Cantwell,Martin Heinrich,0.8857142857142857
M001183,V000127,Joe Manchin,David Vitter,0.8
S001141,S000770,Jeff Sessions,Debbie Stabenow,0.696969696969697
M001169,S001194,Christopher Murphy,Brian Schatz,0.9117647058823529
F000457,W000805,Al Franken,Mark Warner,0.7941176470588235
C001047,C000141,Shelley Capito,Benjamin Cardin,0.8529411764705882
S001194,W000437,Brian Schatz,Roger Wicker,0.8235294117647058
C001047,S001184,Shelley Capito,Tim Scott,0.78125
H001061,I000055,John Hoeven,Johnny Isakson,0.9428571428571428
B000575,S001198,Roy Blunt,Dan Sullivan,0.8709677419354839
G000359,I000024,Lindsey Graham,James Inhofe,0.8888888888888888
G000359,K000383,Lindsey Graham,Angus King,0.8148148148148148
C001047,C001035,Shelley Capito,Susan Collins,0.8823529411764706
M001153,W000779,Lisa Murkowski,Ron Wyden,0.75
C001047,U000039,Shelley Capito,Tom Udall,0.8235294117647058
B001230,S000033,Tammy Baldwin,Bernard Sanders,0.9047619047619048
B000944,E000295,Sherrod Brown,Joni Ernst,0.7428571428571429
B001277,F000457,Richard Blumenthal,Al Franken,0.8571428571428571
M001111,N000032,Patty Murray,Bill Nelson,0.9411764705882353
L000174,L000577,Patrick Leahy,Mike Lee,0.5625
M000934,N000032,Jerry Moran,Bill Nelson,0.78125
B000711,C000174,Barbara Boxer,Thomas Carper,0.7692307692307693
M000639,S001197,Robert Menendez,Ben Sasse,0.5
C001070,S001184,Bob Casey,Tim Scott,0.7575757575757576
P000612,S000770,David Perdue,Debbie Stabenow,0.7272727272727273
C000174,M001170,Thomas Carper,Claire McCaskill,0.9333333333333333
P000595,S001194,Gary Peters,Brian Schatz,0.9393939393939394
C000174,M000303,Thomas Carper,John McCain,0.84375
C000880,G000562,Michael Crapo,Cory Gardner,0.71875
B001277,D000563,Richard Blumenthal,Richard Durbin,0.9117647058823529
F000062,M000133,Dianne Feinstein,Edward Markey,0.8
R000605,S000320,Mike Rounds,Richard Shelby,0.7428571428571429
L000575,M001176,James Lankford,Jeff Merkley,0.6857142857142857
C000542,C000880,Daniel Coats,Michael Crapo,0.7714285714285715
C000141,K000384,Benjamin Cardin,Tim Kaine,0.90625
M001176,S001194,Jeff Merkley,Brian Schatz,0.8235294117647058
C001098,G000562,Ted Cruz,Cory Gardner,0.625
H001069,P000612,Heidi Heitkamp,David Perdue,0.7941176470588235
C000542,C001098,Daniel Coats,Ted Cruz,0.6
C001088,G000386,Christopher Coons,Charles Grassley,0.8529411764705882
C001088,T000461,Christopher Coons,Patrick Toomey,0.75
M000133,M000303,Edward Markey,John McCain,0.6857142857142857
C000174,S001184,Thomas Carper,Tim Scott,0.8
H001042,W000437,Mazie Hirono,Roger Wicker,0.8
B000711,C001070,Barbara Boxer,Bob Casey,0.8214285714285714
B001277,H000338,Richard Blumenthal,Orrin Hatch,0.8285714285714286
C001070,M000303,Bob Casey,John McCain,0.8285714285714286
B001267,R000584,Michael Bennet,Jim Risch,0.7142857142857143
B001288,B001236,Cory Booker,John Boozman,0.6764705882352942
M001170,R000605,Claire McCaskill,Mike Rounds,0.9393939393939394
K000383,V000127,Angus King,David Vitter,0.8
M000355,S001194,Mitch McConnell,Brian Schatz,0.8529411764705882
F000062,M001153,Dianne Feinstein,Lisa Murkowski,0.90625
C001098,U000039,Ted Cruz,Tom Udall,0.52
B001267,G000386,Michael Bennet,Charles Grassley,0.9142857142857143
B001267,T000461,Michael Bennet,Patrick Toomey,0.8181818181818182
C001071,L000174,Bob Corker,Patrick Leahy,0.6363636363636364
C001075,L000174,Bill Cassidy,Patrick Leahy,0.71875
M001111,S001197,Patty Murray,Ben Sasse,0.5428571428571428
C000880,U000039,Michael Crapo,Tom Udall,0.7428571428571429
L000575,M000355,James Lankford,Mitch McConnell,0.7714285714285715
L000174,V000127,Patrick Leahy,David Vitter,0.7
B001267,R000595,Michael Bennet,Marco Rubio,0.6451612903225806
C001047,M000303,Shelley Capito,John McCain,0.9117647058823529
D000563,W000805,Richard Durbin,Mark Warner,0.8484848484848485
B000944,H001042,Sherrod Brown,Mazie Hirono,0.9142857142857143
H001042,T000476,Mazie Hirono,Thom Tillis,0.7714285714285715
C000127,F000463,Maria Cantwell,Deb Fischer,0.8
F000444,L000575,Jeff Flake,James Lankford,0.7714285714285715
C001056,D000618,John Cornyn,Steve Daines,0.8857142857142857
L000174,S001141,Patrick Leahy,Jeff Sessions,0.59375
B000711,C001047,Barbara Boxer,Shelley Capito,0.7857142857142857
C001056,M000934,John Cornyn,Jerry Moran,0.8787878787878788
M000355,M001176,Mitch McConnell,Jeff Merkley,0.7142857142857143
E000285,P000449,Michael Enzi,Rob Portman,0.9411764705882353
C001075,W000817,Bill Cassidy,Elizabeth Warren,0.6363636363636364
H001061,I000024,John Hoeven,James Inhofe,0.9142857142857143
H001061,M000702,John Hoeven,Barbara Mikulski,0.8181818181818182
C001075,C001095,Bill Cassidy,Tom Cotton,0.8484848484848485
C001071,C001095,Bob Corker,Tom Cotton,0.7941176470588235
M000639,S001198,Robert Menendez,Dan Sullivan,0.7333333333333333
C000174,C000567,Thomas Carper,Thad Cochran,0.875
B001230,B001277,Tammy Baldwin,Richard Blumenthal,0.8571428571428571
L000577,W000802,Mike Lee,Sheldon Whitehouse,0.5
S001141,W000817,Jeff Sessions,Elizabeth Warren,0.5151515151515151
P000449,S000320,Rob Portman,Richard Shelby,0.8
M000639,M000934,Robert Menendez,Jerry Moran,0.625
M000133,S001198,Edward Markey,Dan Sullivan,0.7096774193548387
G000555,M000639,Kirsten Gillibrand,Robert Menendez,0.8787878787878788
B001236,T000461,John Boozman,Patrick Toomey,0.8484848484848485
C001095,S001141,Tom Cotton,Jeff Sessions,0.696969696969697
K000384,M001169,Tim Kaine,Christopher Murphy,0.875
L000577,M000303,Mike Lee,John McCain,0.5
M001183,S000770,Joe Manchin,Debbie Stabenow,0.8823529411764706
M001111,S000320,Patty Murray,Richard Shelby,0.6857142857142857
R000605,S001184,Mike Rounds,Tim Scott,0.7878787878787878
F000062,S000148,Dianne Feinstein,Charles Schumer,0.8857142857142857
B001236,R000122,John Boozman,Jack Reed,0.7714285714285715
M000355,S001197,Mitch McConnell,Ben Sasse,0.6285714285714286
F000463,S001197,Deb Fischer,Ben Sasse,0.6857142857142857
H001061,J000293,John Hoeven,Ron Johnson,0.9117647058823529
F000457,H001061,Al Franken,John Hoeven,0.7714285714285715
P000612,R000146,David Perdue,Harry Reid,0.6774193548387096
C000567,W000779,Thad Cochran,Ron Wyden,0.7428571428571429
E000285,M001111,Michael Enzi,Patty Murray,0.8823529411764706
P000603,S001181,Rand Paul,Jeanne Shaheen,0.5757575757575758
B001230,W000805,Tammy Baldwin,Mark Warner,0.7941176470588235
I000055,R000307,Johnny Isakson,Pat Roberts,0.9714285714285714
M001153,S001198,Lisa Murkowski,Dan Sullivan,0.896551724137931
S000320,T000476,Richard Shelby,Thom Tillis,0.8285714285714286
C001047,C000567,Shelley Capito,Thad Cochran,0.9411764705882353
C000141,S001194,Benjamin Cardin,Brian Schatz,0.8823529411764706
C001056,C001098,John Cornyn,Ted Cruz,0.64
S000320,T000464,Richard Shelby,Jon Tester,0.7142857142857143
F000444,M001176,Jeff Flake,Jeff Merkley,0.6571428571428571
K000384,M001176,Tim Kaine,Jeff Merkley,0.8125
B001261,B000944,John Barrasso,Sherrod Brown,0.7714285714285715
B001267,I000055,Michael Bennet,Johnny Isakson,0.8857142857142857
S001197,W000437,Ben Sasse,Roger Wicker,0.6571428571428571
C001098,M000639,Ted Cruz,Robert Menendez,0.6
C000567,R000605,Thad Cochran,Mike Rounds,0.9428571428571428
B001236,P000449,John Boozman,Rob Portman,0.9142857142857143
C000880,M000639,Michael Crapo,Robert Menendez,0.6764705882352942
D000618,U000039,Steve Daines,Tom Udall,0.7714285714285715
B000944,N000032,Sherrod Brown,Bill Nelson,0.8823529411764706
A000368,F000062,Kelly Ayotte,Dianne Feinstein,0.9090909090909091
C001075,M001111,Bill Cassidy,Patty Murray,0.8787878787878788
R000122,S000320,Jack Reed,Richard Shelby,0.7142857142857143
B001135,C001071,Richard Burr,Bob Corker,0.7941176470588235
B001135,C001075,Richard Burr,Bill Cassidy,0.9393939393939394
B001236,M001111,John Boozman,Patty Murray,0.8571428571428571
D000563,S000033,Richard Durbin,Bernard Sanders,0.8095238095238095
B001135,V000127,Richard Burr,David Vitter,0.9
C001088,I000055,Christopher Coons,Johnny Isakson,0.8235294117647058
C001070,C000567,Bob Casey,Thad Cochran,0.8571428571428571
L000577,T000250,Mike Lee,John Thune,0.46875
E000285,R000122,Michael Enzi,Jack Reed,0.8235294117647058
D000618,G000562,Steve Daines,Cory Gardner,0.875
F000444,K000384,Jeff Flake,Tim Kaine,0.75
J000293,W000802,Ron Johnson,Sheldon Whitehouse,0.7941176470588235
D000607,P000612,Joe Donnelly,David Perdue,0.7647058823529411
B001135,S001141,Richard Burr,Jeff Sessions,0.7575757575757576
C000542,D000618,Daniel Coats,Steve Daines,0.8571428571428571
B000575,F000062,Roy Blunt,Dianne Feinstein,0.8285714285714286
P000612,P000595,David Perdue,Gary Peters,0.7272727272727273
H000338,S000033,Orrin Hatch,Bernard Sanders,0.7142857142857143
I000024,L000174,James Inhofe,Patrick Leahy,0.7352941176470589
H001046,I000024,Martin Heinrich,James Inhofe,0.7714285714285715
M001183,S001141,Joe Manchin,Jeff Sessions,0.6666666666666666
M000639,S001194,Robert Menendez,Brian Schatz,0.8484848484848485
K000384,S001194,Tim Kaine,Brian Schatz,0.9354838709677419
M000133,S000320,Edward Markey,Richard Shelby,0.6285714285714286
B001288,P000449,Cory Booker,Rob Portman,0.6764705882352942
B001135,L000174,Richard Burr,Patrick Leahy,0.7058823529411765
K000384,L000575,Tim Kaine,James Lankford,0.75
R000146,S000770,Harry Reid,Debbie Stabenow,0.8387096774193549
C000141,M001176,Benjamin Cardin,Jeff Merkley,0.8571428571428571
D000607,W000817,Joe Donnelly,Elizabeth Warren,0.7714285714285715
C001056,G000562,John Cornyn,Cory Gardner,0.96875
R000595,U000039,Marco Rubio,Tom Udall,0.6451612903225806
F000444,G000359,Jeff Flake,Lindsey Graham,0.8148148148148148
S000033,W000805,Bernard Sanders,Mark Warner,0.6190476190476191
K000383,W000802,Angus King,Sheldon Whitehouse,0.9142857142857143
I000055,R000584,Johnny Isakson,Jim Risch,0.8
M000639,P000595,Robert Menendez,Gary Peters,0.8823529411764706
M001183,W000817,Joe Manchin,Elizabeth Warren,0.7714285714285715
C001095,M001183,Tom Cotton,Joe Manchin,0.7142857142857143
G000562,M000639,Cory Gardner,Robert Menendez,0.7096774193548387
A000368,M000133,Kelly Ayotte,Edward Markey,0.7272727272727273
H001046,P000612,Martin Heinrich,David Perdue,0.7352941176470589
B000575,M001153,Roy Blunt,Lisa Murkowski,0.875
C000141,M000355,Benjamin Cardin,Mitch McConnell,0.8285714285714286
B001230,F000457,Tammy Baldwin,Al Franken,0.9142857142857143
B001277,S000033,Richard Blumenthal,Bernard Sanders,0.7142857142857143
G000386,I000055,Charles Grassley,Johnny Isakson,0.9428571428571428
I000055,T000461,Johnny Isakson,Patrick Toomey,0.8484848484848485
R000595,W000817,Marco Rubio,Elizabeth Warren,0.6129032258064516
C000141,M000303,Benjamin Cardin,John McCain,0.8
D000607,R000146,Joe Donnelly,Harry Reid,0.90625
M001111,U000039,Patty Murray,Tom Udall,0.8857142857142857
P000603,T000476,Rand Paul,Thom Tillis,0.6666666666666666
C000567,M000303,Thad Cochran,John McCain,0.9428571428571428
C000567,M001170,Thad Cochran,Claire McCaskill,0.9090909090909091
C000141,F000444,Benjamin Cardin,Jeff Flake,0.6571428571428571
H001069,P000595,Heidi Heitkamp,Gary Peters,0.9117647058823529
B000575,M000133,Roy Blunt,Edward Markey,0.6571428571428571
B001288,M001111,Cory Booker,Patty Murray,0.7941176470588235
A000368,M001153,Kelly Ayotte,Lisa Murkowski,0.967741935483871
M001153,T000250,Lisa Murkowski,John Thune,0.9375
B000711,C000567,Barbara Boxer,Thad Cochran,0.75
A000360,P000603,Lamar Alexander,Rand Paul,0.59375
I000055,R000595,Johnny Isakson,Marco Rubio,0.7419354838709677
K000367,T000464,Amy Klobuchar,Jon Tester,0.9142857142857143
P000595,S000770,Gary Peters,Debbie Stabenow,0.9696969696969697
H001041,T000476,Dean Heller,Thom Tillis,0.8235294117647058
C000880,M000934,Michael Crapo,Jerry Moran,0.8181818181818182
B001230,W000817,Tammy Baldwin,Elizabeth Warren,0.8
B001230,D000563,Tammy Baldwin,Richard Durbin,0.9117647058823529
R000307,W000802,Pat Roberts,Sheldon Whitehouse,0.7714285714285715
C000567,S001181,Thad Cochran,Jeanne Shaheen,0.8857142857142857
P000603,W000437,Rand Paul,Roger Wicker,0.696969696969697
A000360,H001041,Lamar Alexander,Dean Heller,0.8787878787878788
B001230,H000338,Tammy Baldwin,Orrin Hatch,0.8285714285714286
B001288,T000464,Cory Booker,Jon Tester,0.8235294117647058
C000567,S001184,Thad Cochran,Tim Scott,0.7575757575757576
C000141,W000437,Benjamin Cardin,Roger Wicker,0.8
B001261,E000295,John Barrasso,Joni Ernst,0.9428571428571428
C001095,L000174,Tom Cotton,Patrick Leahy,0.5882352941176471
D000618,L000174,Steve Daines,Patrick Leahy,0.7058823529411765
C000567,C001035,Thad Cochran,Susan Collins,0.9142857142857143
G000386,P000595,Charles Grassley,Gary Peters,0.8235294117647058
W000805,W000779,Mark Warner,Ron Wyden,0.8235294117647058
L000174,W000817,Patrick Leahy,Elizabeth Warren,0.8823529411764706
E000295,N000032,Joni Ernst,Bill Nelson,0.8235294117647058
B001277,C001075,Richard Blumenthal,Bill Cassidy,0.8181818181818182
D000618,G000555,Steve Daines,Kirsten Gillibrand,0.6764705882352942
B001288,R000122,Cory Booker,Jack Reed,0.8823529411764706
H000338,R000122,Orrin Hatch,Jack Reed,0.8
M000133,S000033,Edward Markey,Bernard Sanders,0.8095238095238095
M001153,P000612,Lisa Murkowski,David Perdue,0.7741935483870968
D000618,M000934,Steve Daines,Jerry Moran,0.9090909090909091
H001069,R000146,Heidi Heitkamp,Harry Reid,0.8125
C000141,T000461,Benjamin Cardin,Patrick Toomey,0.7272727272727273
C000141,G000386,Benjamin Cardin,Charles Grassley,0.8285714285714286
C001035,M000303,Susan Collins,John McCain,0.8857142857142857
B000575,S000320,Roy Blunt,Richard Shelby,0.8285714285714286
B001277,B000944,Richard Blumenthal,Sherrod Brown,0.9142857142857143
B001236,F000463,John Boozman,Deb Fischer,0.8857142857142857
C001088,K000384,Christopher Coons,Tim Kaine,0.9375
E000295,F000457,Joni Ernst,Al Franken,0.7428571428571429
B001230,C001095,Tammy Baldwin,Tom Cotton,0.6857142857142857
F000444,I000055,Jeff Flake,Johnny Isakson,0.7142857142857143
R000307,S001197,Pat Roberts,Ben Sasse,0.6571428571428571
B000575,E000285,Roy Blunt,Michael Enzi,0.9117647058823529
L000575,S001197,James Lankford,Ben Sasse,0.6571428571428571
H001041,L000577,Dean Heller,Mike Lee,0.6129032258064516
C000141,R000595,Benjamin Cardin,Marco Rubio,0.6129032258064516
B001236,S000148,John Boozman,Charles Schumer,0.7714285714285715
C000174,R000605,Thomas Carper,Mike Rounds,0.90625
A000368,S000320,Kelly Ayotte,Richard Shelby,0.7272727272727273
R000307,V000127,Pat Roberts,David Vitter,0.9
B001135,K000367,Richard Burr,Amy Klobuchar,0.8285714285714286
H000338,H001042,Orrin Hatch,Mazie Hirono,0.8285714285714286
C000127,C001056,Maria Cantwell,John Cornyn,0.8571428571428571
M000303,M001111,John McCain,Patty Murray,0.8571428571428571
B001267,K000384,Michael Bennet,Tim Kaine,0.9375
W000817,W000437,Elizabeth Warren,Roger Wicker,0.6285714285714286
B001135,H001069,Richard Burr,Heidi Heitkamp,0.8571428571428571
D000618,F000463,Steve Daines,Deb Fischer,0.8285714285714286
B000711,D000607,Barbara Boxer,Joe Donnelly,0.8214285714285714
M000303,P000595,John McCain,Gary Peters,0.7941176470588235
A000368,E000285,Kelly Ayotte,Michael Enzi,0.9375
B001288,S001198,Cory Booker,Dan Sullivan,0.7
C000141,R000584,Benjamin Cardin,Jim Risch,0.6857142857142857
D000607,M001170,Joe Donnelly,Claire McCaskill,0.9090909090909091
M001170,T000461,Claire McCaskill,Patrick Toomey,0.8064516129032258
B000944,W000805,Sherrod Brown,Mark Warner,0.8529411764705882
D000607,M000303,Joe Donnelly,John McCain,0.8285714285714286
B000711,P000595,Barbara Boxer,Gary Peters,0.8571428571428571
D000563,H001042,Richard Durbin,Mazie Hirono,0.9705882352941176
K000367,W000817,Amy Klobuchar,Elizabeth Warren,0.7714285714285715
E000285,S000148,Michael Enzi,Charles Schumer,0.8235294117647058
H001061,S000033,John Hoeven,Bernard Sanders,0.6190476190476191
C001088,S001197,Christopher Coons,Ben Sasse,0.5
M000303,W000817,John McCain,Elizabeth Warren,0.6285714285714286
H001069,S000148,Heidi Heitkamp,Charles Schumer,0.8285714285714286
C001047,W000802,Shelley Capito,Sheldon Whitehouse,0.8235294117647058
B000575,B001236,Roy Blunt,John Boozman,0.8857142857142857
G000555,S001181,Kirsten Gillibrand,Jeanne Shaheen,0.8529411764705882
R000307,U000039,Pat Roberts,Tom Udall,0.7714285714285715
C001095,K000367,Tom Cotton,Amy Klobuchar,0.7142857142857143
D000607,S001184,Joe Donnelly,Tim Scott,0.7575757575757576
S000148,S000320,Charles Schumer,Richard Shelby,0.7142857142857143
M001183,W000437,Joe Manchin,Roger Wicker,0.8285714285714286
F000062,M001111,Dianne Feinstein,Patty Murray,0.9714285714285714
F000463,R000595,Deb Fischer,Marco Rubio,0.7096774193548387
L000174,M000355,Patrick Leahy,Mitch McConnell,0.7352941176470589
B001230,N000032,Tammy Baldwin,Bill Nelson,0.8823529411764706
S001184,W000779,Tim Scott,Ron Wyden,0.7272727272727273
M001153,T000476,Lisa Murkowski,Thom Tillis,0.875
K000384,R000307,Tim Kaine,Pat Roberts,0.84375
H001069,R000605,Heidi Heitkamp,Mike Rounds,0.9142857142857143
C001035,P000595,Susan Collins,Gary Peters,0.8823529411764706
B001267,S001197,Michael Bennet,Ben Sasse,0.5714285714285714
H001041,H001042,Dean Heller,Mazie Hirono,0.7352941176470589
F000062,P000449,Dianne Feinstein,Rob Portman,0.8571428571428571
C001035,D000607,Susan Collins,Joe Donnelly,0.9142857142857143
R000146,S000148,Harry Reid,Charles Schumer,0.9375
A000368,B001236,Kelly Ayotte,John Boozman,0.9090909090909091
M000133,R000146,Edward Markey,Harry Reid,0.90625
S001194,V000127,Brian Schatz,David Vitter,0.8
L000577,P000603,Mike Lee,Rand Paul,0.7666666666666667
A000360,P000595,Lamar Alexander,Gary Peters,0.8181818181818182
K000384,R000605,Tim Kaine,Mike Rounds,0.90625
B000711,R000146,Barbara Boxer,Harry Reid,0.8846153846153846
N000032,R000307,Bill Nelson,Pat Roberts,0.8235294117647058
M000303,R000146,John McCain,Harry Reid,0.75
I000055,W000437,Johnny Isakson,Roger Wicker,0.9714285714285714
E000295,H000338,Joni Ernst,Orrin Hatch,0.9428571428571428
I000055,M001169,Johnny Isakson,Christopher Murphy,0.7714285714285715
C000174,D000607,Thomas Carper,Joe Donnelly,0.9375
C000567,D000563,Thad Cochran,Richard Durbin,0.8235294117647058
A000368,J000293,Kelly Ayotte,Ron Johnson,0.9375
C001047,R000146,Shelley Capito,Harry Reid,0.8125
L000575,S000148,James Lankford,Charles Schumer,0.7142857142857143
M001153,P000449,Lisa Murkowski,Rob Portman,0.90625
C000174,P000595,Thomas Carper,Gary Peters,0.84375
G000562,H001061,Cory Gardner,John Hoeven,0.90625
P000612,R000122,David Perdue,Jack Reed,0.7058823529411765
E000295,W000805,Joni Ernst,Mark Warner,0.8529411764705882
H001061,V000127,John Hoeven,David Vitter,0.9333333333333333
B000575,B001288,Roy Blunt,Cory Booker,0.7058823529411765
B001277,W000802,Richard Blumenthal,Sheldon Whitehouse,0.8857142857142857
M000133,M001111,Edward Markey,Patty Murray,0.8
C000141,R000307,Benjamin Cardin,Pat Roberts,0.8
C000542,F000062,Daniel Coats,Dianne Feinstein,0.8571428571428571
F000444,M001169,Jeff Flake,Christopher Murphy,0.7428571428571429
K000384,R000146,Tim Kaine,Harry Reid,0.8275862068965517
H001046,H001069,Martin Heinrich,Heidi Heitkamp,0.8571428571428571
C001070,R000146,Bob Casey,Harry Reid,0.90625
H001046,M001169,Martin Heinrich,Christopher Murphy,0.9428571428571428
A000360,T000250,Lamar Alexander,John Thune,0.9117647058823529
P000449,S001141,Rob Portman,Jeff Sessions,0.7575757575757576
B001277,E000295,Richard Blumenthal,Joni Ernst,0.8
B000944,F000457,Sherrod Brown,Al Franken,0.9142857142857143
S000320,S001198,Richard Shelby,Dan Sullivan,0.7419354838709677
H001046,M000639,Martin Heinrich,Robert Menendez,0.8823529411764706
M000133,P000449,Edward Markey,Rob Portman,0.6857142857142857
A000368,B001288,Kelly Ayotte,Cory Booker,0.71875
M001153,M001111,Lisa Murkowski,Patty Murray,0.90625
D000607,N000032,Joe Donnelly,Bill Nelson,0.8529411764705882
P000595,W000779,Gary Peters,Ron Wyden,0.8235294117647058
E000285,S001198,Michael Enzi,Dan Sullivan,0.8666666666666667
D000607,W000779,Joe Donnelly,Ron Wyden,0.8
C001056,H001046,John Cornyn,Martin Heinrich,0.8285714285714286
T000461,V000127,Patrick Toomey,David Vitter,0.7666666666666667
C001047,P000595,Shelley Capito,Gary Peters,0.8484848484848485
B001288,S000148,Cory Booker,Charles Schumer,0.8823529411764706
W000805,W000802,Mark Warner,Sheldon Whitehouse,0.8235294117647058
F000463,M000639,Deb Fischer,Robert Menendez,0.6764705882352942
C000174,R000146,Thomas Carper,Harry Reid,0.8620689655172413
