member_a,member_b,votes_same,bills_same,mutual_sponsorships
A000360,S000709,Lamar Alexander,Arlen Specter,27,39,1
A000360,S000770,Lamar Alexander,Debbie Stabenow,27,40,1
A000360,T000464,Lamar Alexander,Jon Tester,27,40,1
A000360,T000250,Lamar Alexander,John Thune,26,40,1
A000360,U000038,Lamar Alexander,Mark Udall,25,39,1
A000360,U000039,Lamar Alexander,Tom Udall,25,38,2
A000360,V000127,Lamar Alexander,David Vitter,24,38,2
A000360,V000126,Lamar Alexander,George Voinovich,30,40,0
A000360,W000805,Lamar Alexander,Mark Warner,26,39,1
A000360,W000803,Lamar Alexander,Jim Webb,27,40,1
A000360,W000802,Lamar Alexander,Sheldon Whitehouse,27,40,0
A000360,W000437,Lamar Alexander,Roger Wicker,30,39,1
A000360,W000779,Lamar Alexander,Ron Wyden,26,40,1
B001261,B000243,John Barrasso,Max Baucus,15,39,0
B001261,B001233,John Barrasso,Evan Bayh,19,39,0
B001261,B001265,John Barrasso,Mark Begich,14,39,0
B001261,B001267,John Barrasso,Michael Bennet,15,39,0
B001261,B000382,John Barrasso,Robert Bennett,27,38,0
B001261,B000444,John Barrasso,Joseph Biden,0,0,0
B001261,B000468,John Barrasso,Jeff Bingaman,15,40,0
B001261,B000611,John Barrasso,Christopher Bond,22,36,0
B001261,B000711,John Barrasso,Barbara Boxer,15,40,0
B001261,B000944,John Barrasso,Sherrod Brown,14,39,0
B001261,B001268,John Barrasso,Scott Brown,6,10,0
B001261,B000953,John Barrasso,Sam Brownback,25,38,0
B001261,B001066,John Barrasso,Jim Bunning,31,37,0
B001261,B001135,John Barrasso,Richard Burr,31,40,0
B001261,B001266,John Barrasso,Roland Burris,13,37,0
B001261,B001210,John Barrasso,Robert Byrd,8,19,0
B001261,C000127,John Barrasso,Maria Cantwell,16,40,0
B001261,C000141,John Barrasso,Benjamin Cardin,15,40,0
B001261,C000174,John Barrasso,Thomas Carper,14,39,0
B001261,C001070,John Barrasso,Bob Casey,15,40,0
B001261,C000286,John Barrasso,Saxby Chambliss,29,39,0
B001261,C001041,John Barrasso,Hillary Clinton,1,1,0
B001261,C000560,John Barrasso,Tom Coburn,31,40,0
B001261,C000567,John Barrasso,Thad Cochran,28,40,0
B001261,C001035,John Barrasso,Susan Collins,19,40,0
B001261,C000705,John Barrasso,Kent Conrad,16,40,0
B001261,C001088,John Barrasso,Christopher Coons,0,1,0
B001261,C001071,John Barrasso,Bob Corker,34,40,0
B001261,C001056,John Barrasso,John Cornyn,33,40,0
B001261,C000880,John Barrasso,Michael Crapo,34,40,0
B001261,D000595,John Barrasso,Jim DeMint,31,39,0
B001261,D000388,John Barrasso,Christopher Dodd,14,39,0
B001261,D000432,John Barrasso,Byron Dorgan,15,39,0
B001261,D000563,John Barrasso,Richard Durbin,15,40,0
B001261,E000194,John Barrasso,John Ensign,32,39,0
B001261,E000285,John Barrasso,Michael Enzi,38,40,0
B001261,F000061,John Barrasso,Russ Feingold,19,40,0
B001261,F000062,John Barrasso,Dianne Feinstein,15,39,0
B001261,F000457,John Barrasso,Al Franken,7,26,0
B001261,G000555,John Barrasso,Kirsten Gillibrand,14,38,0
B001261,G000561,John Barrasso,Carte Goodwin,0,2,0
B001261,G000359,John Barrasso,Lindsey Graham,34,40,0
B001261,G000386,John Barrasso,Charles Grassley,28,40,0
B001261,G000445,John Barrasso,Judd Gregg,28,39,0
B001261,H001049,John Barrasso,Kay Hagan,13,39,0
B001261,H000206,John Barrasso,Tom Harkin,15,40,0
B001261,H000338,John Barrasso,Orrin Hatch,30,39,0
B001261,H001016,John Barrasso,Kay Hutchison,24,38,0
B001261,I000024,John Barrasso,James Inhofe,28,38,0
B001261,I000025,John Barrasso,Daniel Inouye,15,40,0
B001261,I000055,John Barrasso,Johnny Isakson,27,37,0
B001261,J000291,John Barrasso,Mike Johanns,28,40,0
B001261,J000177,John Barrasso,Tim Johnson,12,38,0
B001261,K000373,John Barrasso,Edward Kaufman,14,38,0
B001261,K000105,John Barrasso,Edward Kennedy,0,2,0
B001261,K000148,John Barrasso,John Kerry,15,40,0
B001261,K000374,John Barrasso,Paul Kirk,3,7,0
B001261,K000360,John Barrasso,Mark Kirk,0,1,0
B001261,K000367,John Barrasso,Amy Klobuchar,14,39,0
B001261,K000305,John Barrasso,Herb Kohl,15,40,0
B001261,K000352,John Barrasso,Jon Kyl,29,40,0
B001261,L000550,John Barrasso,Mary Landrieu,14,37,0
B001261,L000123,John Barrasso,Frank Lautenberg,14,38,0
B001261,L000174,John Barrasso,Patrick Leahy,15,39,0
B001261,L000572,John Barrasso,George LeMieux,13,19,0
B001261,L000261,John Barrasso,Carl Levin,15,40,0
B001261,L000304,John Barrasso,Joseph Lieberman,14,39,0
B001261,L000035,John Barrasso,Blanche Lincoln,16,39,0
B001261,L000504,John Barrasso,Richard Lugar,26,40,0
B001261,M001183,John Barrasso,Joe Manchin,0,1,0
B001261,M001162,John Barrasso,Mel Martinez,14,19,0
B001261,M000303,John Barrasso,John McCain,32,40,0
B001261,M001170,John Barrasso,Claire McCaskill,17,37,0
B001261,M000355,John Barrasso,Mitch McConnell,31,40,0
B001261,M000639,John Barrasso,Robert Menendez,13,38,0
B001261,M001176,John Barrasso,Jeff Merkley,15,40,0
B001261,M000702,John Barrasso,Barbara Mikulski,14,35,0
B001261,M001153,John Barrasso,Lisa Murkowski,24,39,0
B001261,M001111,John Barrasso,Patty Murray,14,38,0
B001261,N000180,John Barrasso,Ben Nelson,18,40,0
B001261,N000032,John Barrasso,Bill Nelson,15,39,0
B001261,P000590,John Barrasso,Mark Pryor,16,40,0
B001261,R000122,John Barrasso,Jack Reed,14,39,0
B001261,R000146,John Barrasso,Harry Reid,15,40,0
B001261,R000584,John Barrasso,Jim Risch,34,40,0
B001261,R000307,John Barrasso,Pat Roberts,30,40,0
B001261,R000361,John Barrasso,John Rockefeller,9,33,0
B001261,S001163,John Barrasso,Ken Salazar,1,1,0
B001261,S000033,John Barrasso,Bernard Sanders,14,39,0
B001261,S000148,John Barrasso,Charles Schumer,15,40,0
B001261,S001141,John Barrasso,Jeff Sessions,34,39,0
B001261,S001181,John Barrasso,Jeanne Shaheen,14,39,0
B001261,S000320,John Barrasso,Richard Shelby,30,40,0
B001261,S000663,John Barrasso,Olympia Snowe,20,40,0
B001261,S000709,John Barrasso,Arlen Specter,15,39,0
B001261,S000770,John Barrasso,Debbie Stabenow,15,40,0
B001261,T000464,John Barrasso,Jon Tester,15,40,0
B001261,T000250,John Barrasso,John Thune,34,40,0
B001261,U000038,John Barrasso,Mark Udall,15,39,0
B001261,U000039,John Barrasso,Tom Udall,14,38,0
B001261,V000127,John Barrasso,David Vitter,29,38,0
B001261,V000126,John Barrasso,George Voinovich,22,40,0
B001261,W000805,John Barrasso,Mark Warner,16,39,0
B001261,W000803,John Barrasso,Jim Webb,15,40,0
B001261,W000802,John Barrasso,Sheldon Whitehouse,15,40,0
B001261,W000437,John Barrasso,Roger Wicker,30,39,0
B001261,W000779,John Barrasso,Ron Wyden,16,40,0
B000243,B001233,Max Baucus,Evan Bayh,31,38,0
B000243,B001265,Max Baucus,Mark Begich,37,38,0
B000243,B001267,Max Baucus,Michael Bennet,36,38,0
B000243,B000382,Max Baucus,Robert Bennett,21,37,0
B000243,B000444,Max Baucus,Joseph Biden,0,0,0
B000243,B000468,Max Baucus,Jeff Bingaman,38,39,0
B000243,B000611,Max Baucus,Christopher Bond,26,35,0
B000243,B000711,Max Baucus,Barbara Boxer,38,39,0
B000243,B000944,Max Baucus,Sherrod Brown,37,38,0
B000243,B001268,Max Baucus,Scott Brown,5,10,0
B000243,B000953,Max Baucus,Sam Brownback,20,37,0
B000243,B001066,Max Baucus,Jim Bunning,12,36,0
B000243,B001135,Max Baucus,Richard Burr,14,39,0
B000243,B001266,Max Baucus,Roland Burris,35,36,0
B000243,B001210,Max Baucus,Robert Byrd,19,19,0
B000243,C000127,Max Baucus,Maria Cantwell,37,39,0
B000243,C000141,Max Baucus,Benjamin Cardin,38,39,0
B000243,C000174,Max Baucus,Thomas Carper,37,38,0
B000243,C001070,Max Baucus,Bob Casey,38,39,0
B000243,C000286,Max Baucus,Saxby Chambliss,15,38,0
B000243,C001041,Max Baucus,Hillary Clinton,1,1,0
B000243,C000560,Max Baucus,Tom Coburn,6,39,0
B000243,C000567,Max Baucus,Thad Cochran,27,39,0
B000243,C001035,Max Baucus,Susan Collins,34,39,0
B000243,C000705,Max Baucus,Kent Conrad,37,39,0
B000243,C001088,Max Baucus,Christopher Coons,1,1,0
B000243,C001071,Max Baucus,Bob Corker,19,39,0
B000243,C001056,Max Baucus,John Cornyn,16,39,0
B000243,C000880,Max Baucus,Michael Crapo,19,39,0
B000243,D000595,Max Baucus,Jim DeMint,6,38,0
B000243,D000388,Max Baucus,Christopher Dodd,37,38,0
B000243,D000432,Max Baucus,Byron Dorgan,37,38,0
B000243,D000563,Max Baucus,Richard Durbin,38,39,0
B000243,E000194,Max Baucus,John Ensign,11,38,0
B000243,E000285,Max Baucus,Michael Enzi,17,39,0
B000243,F000061,Max Baucus,Russ Feingold,32,39,0
B000243,F000062,Max Baucus,Dianne Feinstein,37,38,0
B000243,F000457,Max Baucus,Al Franken,25,25,0
B000243,G000555,Max Baucus,Kirsten Gillibrand,36,37,0
B000243,G000561,Max Baucus,Carte Goodwin,2,2,0
B000243,G000359,Max Baucus,Lindsey Graham,15,39,0
B000243,G000386,Max Baucus,Charles Grassley,21,39,0
B000243,G000445,Max Baucus,Judd Gregg,22,38,0
B000243,H001049,Max Baucus,Kay Hagan,36,38,0
B000243,H000206,Max Baucus,Tom Harkin,38,39,0
B000243,H000338,Max Baucus,Orrin Hatch,19,38,0
B000243,H001016,Max Baucus,Kay Hutchison,23,37,0
B000243,I000024,Max Baucus,James Inhofe,10,37,0
B000243,I000025,Max Baucus,Daniel Inouye,38,39,0
B000243,I000055,Max Baucus,Johnny Isakson,16,36,0
B000243,J000291,Max Baucus,Mike Johanns,23,39,0
B000243,J000177,Max Baucus,Tim Johnson,35,37,0
B000243,K000373,Max Baucus,Edward Kaufman,36,37,0
B000243,K000105,Max Baucus,Edward Kennedy,2,2,0
B000243,K000148,Max Baucus,John Kerry,38,39,0
B000243,K000374,Max Baucus,Paul Kirk,6,6,0
B000243,K000360,Max Baucus,Mark Kirk,1,1,0
B000243,K000367,Max Baucus,Amy Klobuchar,37,38,0
B000243,K000305,Max Baucus,Herb Kohl,38,39,0
B000243,K000352,Max Baucus,Jon Kyl,12,39,0
B000243,L000550,Max Baucus,Mary Landrieu,35,36,0
B000243,L000123,Max Baucus,Frank Lautenberg,36,37,0
B000243,L000174,Max Baucus,Patrick Leahy,36,38,0
B000243,L000572,Max Baucus,George LeMieux,9,18,0
B000243,L000261,Max Baucus,Carl Levin,38,39,0
B000243,L000304,Max Baucus,Joseph Lieberman,37,38,0
B000243,L000035,Max Baucus,Blanche Lincoln,36,38,0
B000243,L000504,Max Baucus,Richard Lugar,27,39,0
B000243,M001183,Max Baucus,Joe Manchin,1,1,0
B000243,M001162,Max Baucus,Mel Martinez,15,19,0
B000243,M000303,Max Baucus,John McCain,13,39,0
B000243,M001170,Max Baucus,Claire McCaskill,30,36,0
B000243,M000355,Max Baucus,Mitch McConnell,16,39,0
B000243,M000639,Max Baucus,Robert Menendez,36,37,0
B000243,M001176,Max Baucus,Jeff Merkley,38,39,0
B000243,M000702,Max Baucus,Barbara Mikulski,33,34,0
B000243,M001153,Max Baucus,Lisa Murkowski,30,38,0
B000243,M001111,Max Baucus,Patty Murray,36,37,0
B000243,N000180,Max Baucus,Ben Nelson,35,39,0
B000243,N000032,Max Baucus,Bill Nelson,37,38,0
B000243,P000590,Max Baucus,Mark Pryor,37,39,0
B000243,R000122,Max Baucus,Jack Reed,37,38,0
B000243,R000146,Max Baucus,Harry Reid,38,39,0
B000243,R000584,Max Baucus,Jim Risch,19,39,0
B000243,R000307,Max Baucus,Pat Roberts,19,39,0
B000243,R000361,Max Baucus,John Rockefeller,31,32,0
B000243,S001163,Max Baucus,Ken Salazar,1,1,0
B000243,S000033,Max Baucus,Bernard Sanders,35,38,0
B000243,S000148,Max Baucus,Charles Schumer,38,39,0
B000243,S001141,Max Baucus,Jeff Sessions,13,38,0
B000243,S001181,Max Baucus,Jeanne Shaheen,37,38,0
B000243,S000320,Max Baucus,Richard Shelby,23,39,0
B000243,S000663,Max Baucus,Olympia Snowe,33,39,0
B000243,S000709,Max Baucus,Arlen Specter,37,38,0
B000243,S000770,Max Baucus,Debbie Stabenow,38,39,0
B000243,T000464,Max Baucus,Jon Tester,38,39,0
B000243,T000250,Max Baucus,John Thune,15,39,0
B000243,U000038,Max Baucus,Mark Udall,36,38,0
B000243,U000039,Max Baucus,Tom Udall,36,37,0
B000243,V000127,Max Baucus,David Vitter,20,37,0
B000243,V000126,Max Baucus,George Voinovich,31,39,0
B000243,W000805,Max Baucus,Mark Warner,36,38,0
B000243,W000803,Max Baucus,Jim Webb,38,39,0
B000243,W000802,Max Baucus,Sheldon Whitehouse,38,39,0
B000243,W000437,Max Baucus,Roger Wicker,23,38,0
B000243,W000779,Max Baucus,Ron Wyden,37,39,0
B001233,B001265,Evan Bayh,Mark Begich,32,38,2
B001233,B001267,Evan Bayh,Michael Bennet,31,38,1
B001233,B000382,Evan Bayh,Robert Bennett,17,37,0
B001233,B000444,Evan Bayh,Joseph Biden,0,0,0
B001233,B000468,Evan Bayh,Jeff Bingaman,33,39,1
B001233,B000611,Evan Bayh,Christopher Bond,23,35,0
B001233,B000711,Evan Bayh,Barbara Boxer,33,39,1
B001233,B000944,Evan Bayh,Sherrod Brown,32,38,1
B001233,B001268,Evan Bayh,Scott Brown,5,9,0
B001233,B000953,Evan Bayh,Sam Brownback,16,37,0
B001233,B001066,Evan Bayh,Jim Bunning,15,36,0
B001233,B001135,Evan Bayh,Richard Burr,20,39,0
B001233,B001266,Evan Bayh,Roland Burris,31,36,1
B001233,B001210,Evan Bayh,Robert Byrd,15,18,1
B001233,C000127,Evan Bayh,Maria Cantwell,32,39,1
B001233,C000141,Evan Bayh,Benjamin Cardin,33,39,2
B001233,C000174,Evan Bayh,Thomas Carper,32,38,1
B001233,C001070,Evan Bayh,Bob Casey,33,39,1
B001233,C000286,Evan Bayh,Saxby Chambliss,19,38,0
B001233,C001041,Evan Bayh,Hillary Clinton,1,1,1
B001233,C000560,Evan Bayh,Tom Coburn,12,39,0
B001233,C000567,Evan Bayh,Thad Cochran,23,39,0
B001233,C001035,Evan Bayh,Susan Collins,31,39,0
B001233,C000705,Evan Bayh,Kent Conrad,32,39,0
B001233,C001088,Evan Bayh,Christopher Coons,1,1,0
B001233,C001071,Evan Bayh,Bob Corker,23,39,0
B001233,C001056,Evan Bayh,John Cornyn,18,39,0
B001233,C000880,Evan Bayh,Michael Crapo,19,39,0
B001233,D000595,Evan Bayh,Jim DeMint,12,38,0
B001233,D000388,Evan Bayh,Christopher Dodd,33,38,2
