member_a_id,member_b_id,member_a_name,member_b_name,metric
B001233,C000567,Evan Bayh,Thad Cochran,0.8
D000595,G000359,Jim DeMint,Lindsey Graham,0.6739130434782609
B000944,V000126,Sherrod Brown,George Voinovich,0.6530612244897959
C000567,S000709,Thad Cochran,Arlen Specter,0.86
B000953,M001111,Sam Brownback,Patty Murray,0.6585365853658537
I000025,L000035,Daniel Inouye,Blanche Lincoln,0.9565217391304348
A000109,K000148,Wayne Allard,John Kerry,0.5625
C000560,I000055,Tom Coburn,Johnny Isakson,0.625
L000447,M001170,Trent Lott,Claire McCaskill,0.7241379310344828
C001071,L000035,Bob Corker,Blanche Lincoln,0.7291666666666666
K000305,S000709,Herb Kohl,Arlen Specter,0.9
B000611,H000338,Christopher Bond,Orrin Hatch,0.8367346938775511
K000105,O000167,Edward Kennedy,Barack Obama,0.8823529411764706
C000127,K000305,Maria Cantwell,Herb Kohl,0.9215686274509803
D000563,E000285,Richard Durbin,Michael Enzi,0.58
B000711,S001163,Barbara Boxer,Ken Salazar,0.8666666666666667
E000194,L000504,John Ensign,Richard Lugar,0.717391304347826
B001261,K000352,John Barrasso,Jon Kyl,0.7631578947368421
C000560,D000601,Tom Coburn,Elizabeth Dole,0.574468085106383
M000303,R000307,John McCain,Pat Roberts,0.6666666666666666
C001035,S001078,Susan Collins,John Sununu,0.8823529411764706
A000109,T000250,Wayne Allard,John Thune,0.8
R000307,S000033,Pat Roberts,Bernard Sanders,0.673469387755102
J000177,W000154,Tim Johnson,John Warner,0.8888888888888888
C000705,R000307,Kent Conrad,Pat Roberts,0.78
B000468,C001057,Jeff Bingaman,Norm Coleman,0.7959183673469388
A000069,K000352,Daniel Akaka,Jon Kyl,0.5
C000858,H000206,Larry Craig,Tom Harkin,0.6888888888888889
E000194,G000359,John Ensign,Lindsey Graham,0.7659574468085106
B000444,L000035,Joseph Biden,Blanche Lincoln,0.8285714285714286
D000388,M001162,Christopher Dodd,Mel Martinez,0.6857142857142857
A000360,N000032,Lamar Alexander,Bill Nelson,0.8695652173913043
H001028,K000148,Chuck Hagel,John Kerry,0.6739130434782609
B001233,C000127,Evan Bayh,Maria Cantwell,0.8823529411764706
I000024,S001163,James Inhofe,Ken Salazar,0.5416666666666666
S000709,T000464,Arlen Specter,Jon Tester,0.82
L000035,S000663,Blanche Lincoln,Olympia Snowe,0.8775510204081632
B001233,S000709,Evan Bayh,Arlen Specter,0.92
G000359,M000639,Lindsey Graham,Robert Menendez,0.5833333333333334
B000468,J000177,Jeff Bingaman,Tim Johnson,0.8387096774193549
C001041,H000338,Hillary Clinton,Orrin Hatch,0.6896551724137931
I000024,L000123,James Inhofe,Frank Lautenberg,0.44680851063829785
C001070,W000154,Bob Casey,John Warner,0.8260869565217391
C001071,W000154,Bob Corker,John Warner,0.8666666666666667
M001162,V000127,Mel Martinez,David Vitter,0.78
I000025,K000367,Daniel Inouye,Amy Klobuchar,0.8958333333333334
C000286,S001142,Saxby Chambliss,Gordon Smith,0.8
N000180,T000162,Ben Nelson,Craig Thomas,0.6923076923076923
G000445,T000464,Judd Gregg,Jon Tester,0.5217391304347826
L000504,M000639,Richard Lugar,Robert Menendez,0.8085106382978723
K000352,M001153,Jon Kyl,Lisa Murkowski,0.64
C000560,W000154,Tom Coburn,John Warner,0.5555555555555556
K000148,M001153,John Kerry,Lisa Murkowski,0.8723404255319149
M000702,R000307,Barbara Mikulski,Pat Roberts,0.7959183673469388
G000386,P000590,Charles Grassley,Mark Pryor,0.8823529411764706
E000194,L000261,John Ensign,Carl Levin,0.5306122448979592
C001057,S001142,Norm Coleman,Gordon Smith,0.94
A000109,S000709,Wayne Allard,Arlen Specter,0.66
L000035,M001170,Blanche Lincoln,Claire McCaskill,0.8979591836734694
B001135,C000141,Richard Burr,Benjamin Cardin,0.66
A000109,P000590,Wayne Allard,Mark Pryor,0.6078431372549019
D000407,R000307,Pete Domenici,Pat Roberts,0.8979591836734694
C000141,M001162,Benjamin Cardin,Mel Martinez,0.7058823529411765
I000024,S000663,James Inhofe,Olympia Snowe,0.6041666666666666
M001111,R000122,Patty Murray,Jack Reed,0.8775510204081632
B000444,S001078,Joseph Biden,John Sununu,0.7142857142857143
E000194,L000304,John Ensign,Joseph Lieberman,0.6458333333333334
C001070,S001142,Bob Casey,Gordon Smith,0.9019607843137255
F000062,G000359,Dianne Feinstein,Lindsey Graham,0.6326530612244898
D000595,S000148,Jim DeMint,Charles Schumer,0.2765957446808511
P000590,W000437,Mark Pryor,Roger Wicker,0.7368421052631579
C000560,S001142,Tom Coburn,Gordon Smith,0.48
C000286,W000154,Saxby Chambliss,John Warner,0.8444444444444444
M000639,S000888,Robert Menendez,Ted Stevens,0.8571428571428571
G000445,V000127,Judd Gregg,David Vitter,0.6666666666666666
B000953,C001070,Sam Brownback,Bob Casey,0.7209302325581395
S000148,S000888,Charles Schumer,Ted Stevens,0.8571428571428571
B001066,S000663,Jim Bunning,Olympia Snowe,0.7142857142857143
L000304,M000639,Joseph Lieberman,Robert Menendez,0.8775510204081632
F000061,S001163,Russ Feingold,Ken Salazar,0.7647058823529411
E000194,S000888,John Ensign,Ted Stevens,0.673469387755102
G000445,M000355,Judd Gregg,Mitch McConnell,0.7391304347826086
M001162,T000464,Mel Martinez,Jon Tester,0.6666666666666666
B000953,C000560,Sam Brownback,Tom Coburn,0.6744186046511628
E000194,L000123,John Ensign,Frank Lautenberg,0.5714285714285714
J000177,S001142,Tim Johnson,Gordon Smith,0.9375
K000305,N000032,Herb Kohl,Bill Nelson,0.9183673469387755
L000261,M000639,Carl Levin,Robert Menendez,0.96
H000206,W000803,Tom Harkin,Jim Webb,0.8936170212765957
C000880,M001162,Michael Crapo,Mel Martinez,0.86
D000388,G000445,Christopher Dodd,Judd Gregg,0.5333333333333333
H000338,N000180,Orrin Hatch,Ben Nelson,0.8367346938775511
C001071,I000024,Bob Corker,James Inhofe,0.7659574468085106
B000243,C000858,Max Baucus,Larry Craig,0.7083333333333334
R000146,S000320,Harry Reid,Richard Shelby,0.72
C001056,I000025,John Cornyn,Daniel Inouye,0.7021276595744681
M001153,S001141,Lisa Murkowski,Jeff Sessions,0.7916666666666666
B000468,F000061,Jeff Bingaman,Russ Feingold,0.86
D000595,S000888,Jim DeMint,Ted Stevens,0.40425531914893614
I000024,W000803,James Inhofe,Jim Webb,0.5319148936170213
D000595,L000123,Jim DeMint,Frank Lautenberg,0.2978723404255319
G000359,W000437,Lindsey Graham,Roger Wicker,0.7222222222222222
H000206,K000352,Tom Harkin,Jon Kyl,0.5319148936170213
D000563,K000367,Richard Durbin,Amy Klobuchar,0.9215686274509803
I000025,K000105,Daniel Inouye,Edward Kennedy,0.8974358974358975
B000711,C000880,Barbara Boxer,Michael Crapo,0.6136363636363636
I000055,S000709,Johnny Isakson,Arlen Specter,0.8367346938775511
D000601,R000146,Elizabeth Dole,Harry Reid,0.7083333333333334
B000468,M001111,Jeff Bingaman,Patty Murray,0.9583333333333334
B000444,L000550,Joseph Biden,Mary Landrieu,0.7941176470588235
B001233,D000595,Evan Bayh,Jim DeMint,0.3541666666666667
B001135,M001162,Richard Burr,Mel Martinez,0.88
A000109,M001153,Wayne Allard,Lisa Murkowski,0.66
B000382,N000032,Robert Bennett,Bill Nelson,0.7755102040816326
B000382,B000444,Robert Bennett,Joseph Biden,0.7058823529411765
G000386,G000445,Charles Grassley,Judd Gregg,0.6739130434782609
C000127,I000055,Maria Cantwell,Johnny Isakson,0.6938775510204082
E000194,W000802,John Ensign,Sheldon Whitehouse,0.6122448979591837
B000944,G000445,Sherrod Brown,Judd Gregg,0.5434782608695652
O000167,R000307,Barack Obama,Pat Roberts,0.5
M001111,W000154,Patty Murray,John Warner,0.8181818181818182
C001056,S000663,John Cornyn,Olympia Snowe,0.78
H000338,T000162,Orrin Hatch,Craig Thomas,0.6666666666666666
B000953,M000702,Sam Brownback,Barbara Mikulski,0.6904761904761905
D000595,L000261,Jim DeMint,Carl Levin,0.2916666666666667
B001066,I000025,Jim Bunning,Daniel Inouye,0.6521739130434783
B000944,M001111,Sherrod Brown,Patty Murray,0.9183673469387755
E000194,S000148,John Ensign,Charles Schumer,0.5416666666666666
K000148,T000464,John Kerry,Jon Tester,0.9166666666666666
B000611,C000560,Christopher Bond,Tom Coburn,0.5306122448979592
D000595,L000304,Jim DeMint,Joseph Lieberman,0.3829787234042553
H000338,M000639,Orrin Hatch,Robert Menendez,0.7755102040816326
C000858,M000303,Larry Craig,John McCain,0.7142857142857143
B001233,L000447,Evan Bayh,Trent Lott,0.7241379310344828
H001016,W000154,Kay Hutchison,John Warner,0.9347826086956522
H000338,S000320,Orrin Hatch,Richard Shelby,0.8367346938775511
K000367,S001141,Amy Klobuchar,Jeff Sessions,0.6938775510204082
G000386,N000032,Charles Grassley,Bill Nelson,0.8367346938775511
D000563,W000154,Richard Durbin,John Warner,0.782608695652174
N000180,R000146,Ben Nelson,Harry Reid,0.86
B001261,T000162,John Barrasso,Craig Thomas,0.0
C000286,M001153,Saxby Chambliss,Lisa Murkowski,0.78
C000560,H001028,Tom Coburn,Chuck Hagel,0.6041666666666666
D000388,W000803,Christopher Dodd,Jim Webb,0.8823529411764706
C001035,W000802,Susan Collins,Sheldon Whitehouse,0.8431372549019608
H000206,M001162,Tom Harkin,Mel Martinez,0.7083333333333334
L000447,W000802,Trent Lott,Sheldon Whitehouse,0.6206896551724138
K000148,W000154,John Kerry,John Warner,0.8372093023255814
C000567,L000174,Thad Cochran,Patrick Leahy,0.72
I000024,M000355,James Inhofe,Mitch McConnell,0.75
S001141,T000250,Jeff Sessions,John Thune,0.875
G000359,W000802,Lindsey Graham,Sheldon Whitehouse,0.5306122448979592
J000177,S000888,Tim Johnson,Ted Stevens,0.9375
B000444,L000304,Joseph Biden,Joseph Lieberman,0.7941176470588235
H001028,J000177,Chuck Hagel,Tim Johnson,0.7666666666666667
B001261,L000174,John Barrasso,Patrick Leahy,0.5
B000243,G000445,Max Baucus,Judd Gregg,0.6086956521739131
B000444,S001163,Joseph Biden,Ken Salazar,0.8857142857142857
C000705,M001162,Kent Conrad,Mel Martinez,0.7450980392156863
B000468,K000148,Jeff Bingaman,John Kerry,0.9375
B001210,I000024,Robert Byrd,James Inhofe,0.34782608695652173
B000944,S000148,Sherrod Brown,Charles Schumer,0.92
R000146,S000770,Harry Reid,Debbie Stabenow,0.9411764705882353
D000563,G000359,Richard Durbin,Lindsey Graham,0.5918367346938775
C000127,R000361,Maria Cantwell,John Rockefeller,0.92
C000858,V000127,Larry Craig,David Vitter,0.7446808510638298
G000359,W000779,Lindsey Graham,Ron Wyden,0.5957446808510638
P000590,S000770,Mark Pryor,Debbie Stabenow,0.803921568627451
G000445,S001163,Judd Gregg,Ken Salazar,0.6304347826086957
C000560,W000437,Tom Coburn,Roger Wicker,0.47368421052631576
P000590,S001142,Mark Pryor,Gordon Smith,0.9411764705882353
