member_a_id,member_b_id,member_a_name,member_b_name,metric
N000032,R000307,Bill Nelson,Pat Roberts,1.0
P000603,S000320,Rand Paul,Richard Shelby,1.0
C001095,S001194,Tom Cotton,Brian Schatz,0.0
B000575,R000595,Roy Blunt,Marco Rubio,4.0
L000174,S001197,Patrick Leahy,Ben Sasse,0.0
D000607,N000032,Joe Donnelly,Bill Nelson,2.0
D000618,I000055,Steve Daines,Johnny Isakson,3.0
L000577,M000702,Mike Lee,Barbara Mikulski,0.0
G000386,M000934,Charles Grassley,Jerry Moran,2.0
D000618,M001170,Steve Daines,Claire McCaskill,2.0
L000577,S000770,Mike Lee,Debbie Stabenow,0.0
B001230,M000702,Tammy Baldwin,Barbara Mikulski,0.0
C001098,F000463,Ted Cruz,Deb Fischer,1.0
H000338,J000293,Orrin Hatch,Ron Johnson,2.0
G000555,S001194,Kirsten Gillibrand,Brian Schatz,1.0
F000457,S000033,Al Franken,Bernard Sanders,1.0
G000359,H001069,Lindsey Graham,Heidi Heitkamp,3.0
C000880,T000464,Michael Crapo,Jon Tester,1.0
C000880,M001111,Michael Crapo,Patty Murray,2.0
B001277,C001075,Richard Blumenthal,Bill Cassidy,1.0
I000055,S001181,Johnny Isakson,Jeanne Shaheen,1.0
R000584,T000250,Jim Risch,John Thune,1.0
C000141,T000464,Benjamin Cardin,Jon Tester,0.0
B001267,P000612,Michael Bennet,David Perdue,1.0
W000805,W000802,Mark Warner,Sheldon Whitehouse,1.0
C000542,M000639,Daniel Coats,Robert Menendez,1.0
C001056,S001198,John Cornyn,Dan Sullivan,2.0
D000618,S001181,Steve Daines,Jeanne Shaheen,1.0
B000944,B001135,Sherrod Brown,Richard Burr,0.0
F000463,R000584,Deb Fischer,Jim Risch,2.0
B000575,M000702,Roy Blunt,Barbara Mikulski,0.0
C000567,T000250,Thad Cochran,John Thune,2.0
B000575,S000033,Roy Blunt,Bernard Sanders,1.0
B001230,C000141,Tammy Baldwin,Benjamin Cardin,0.0
C001095,S000033,Tom Cotton,Bernard Sanders,0.0
C001035,H001061,Susan Collins,John Hoeven,3.0
B001236,H001042,John Boozman,Mazie Hirono,2.0
C001098,R000584,Ted Cruz,Jim Risch,1.0
F000457,M000934,Al Franken,Jerry Moran,1.0
B000711,E000285,Barbara Boxer,Michael Enzi,1.0
M001111,W000437,Patty Murray,Roger Wicker,3.0
F000463,T000250,Deb Fischer,John Thune,2.0
S000033,T000250,Bernard Sanders,John Thune,0.0
G000386,M001183,Charles Grassley,Joe Manchin,4.0
M001111,T000250,Patty Murray,John Thune,2.0
C001047,S001141,Shelley Capito,Jeff Sessions,2.0
C001047,S001181,Shelley Capito,Jeanne Shaheen,2.0
A000368,S000033,Kelly Ayotte,Bernard Sanders,1.0
M001169,T000461,Christopher Murphy,Patrick Toomey,1.0
E000295,U000039,Joni Ernst,Tom Udall,1.0
A000360,A000368,Lamar Alexander,Kelly Ayotte,3.0
B001135,C000141,Richard Burr,Benjamin Cardin,0.0
C000127,P000449,Maria Cantwell,Rob Portman,1.0
D000563,W000779,Richard Durbin,Ron Wyden,1.0
C001047,P000612,Shelley Capito,David Perdue,3.0
A000360,B001277,Lamar Alexander,Richard Blumenthal,2.0
B001230,B001135,Tammy Baldwin,Richard Burr,1.0
M001183,P000449,Joe Manchin,Rob Portman,4.0
F000463,R000122,Deb Fischer,Jack Reed,0.0
G000359,W000817,Lindsey Graham,Elizabeth Warren,2.0
B001135,C000880,Richard Burr,Michael Crapo,2.0
B000575,D000618,Roy Blunt,Steve Daines,4.0
M000934,V000127,Jerry Moran,David Vitter,2.0
C001047,C001088,Shelley Capito,Christopher Coons,4.0
H001069,W000817,Heidi Heitkamp,Elizabeth Warren,1.0
P000612,W000802,David Perdue,Sheldon Whitehouse,2.0
B001267,W000805,Michael Bennet,Mark Warner,1.0
B001135,T000464,Richard Burr,Jon Tester,1.0
B001288,W000779,Cory Booker,Ron Wyden,0.0
B001288,D000563,Cory Booker,Richard Durbin,2.0
M000355,S001198,Mitch McConnell,Dan Sullivan,1.0
G000386,V000127,Charles Grassley,David Vitter,3.0
P000449,R000146,Rob Portman,Harry Reid,0.0
A000360,C001075,Lamar Alexander,Bill Cassidy,3.0
B001277,C000141,Richard Blumenthal,Benjamin Cardin,0.0
C000174,M001170,Thomas Carper,Claire McCaskill,1.0
L000577,P000603,Mike Lee,Rand Paul,1.0
C000174,I000055,Thomas Carper,Johnny Isakson,2.0
B001230,T000464,Tammy Baldwin,Jon Tester,1.0
B001135,G000562,Richard Burr,Cory Gardner,2.0
M001169,U000039,Christopher Murphy,Tom Udall,1.0
D000618,R000146,Steve Daines,Harry Reid,0.0
C000174,D000618,Thomas Carper,Steve Daines,2.0
C000127,R000584,Maria Cantwell,Jim Risch,0.0
S000320,S000770,Richard Shelby,Debbie Stabenow,0.0
M001170,P000612,Claire McCaskill,David Perdue,2.0
M001183,S001181,Joe Manchin,Jeanne Shaheen,2.0
F000062,K000367,Dianne Feinstein,Amy Klobuchar,5.0
H001041,R000595,Dean Heller,Marco Rubio,1.0
D000563,L000575,Richard Durbin,James Lankford,1.0
B000711,H001061,Barbara Boxer,John Hoeven,1.0
C000567,W000805,Thad Cochran,Mark Warner,2.0
C000141,C001075,Benjamin Cardin,Bill Cassidy,0.0
H001069,R000595,Heidi Heitkamp,Marco Rubio,3.0
H001046,M000133,Martin Heinrich,Edward Markey,0.0
H001042,N000032,Mazie Hirono,Bill Nelson,2.0
C000174,S001181,Thomas Carper,Jeanne Shaheen,1.0
B000711,C001035,Barbara Boxer,Susan Collins,2.0
C001075,C000880,Bill Cassidy,Michael Crapo,2.0
C000127,H001069,Maria Cantwell,Heidi Heitkamp,1.0
J000293,R000146,Ron Johnson,Harry Reid,0.0
B001230,C001075,Tammy Baldwin,Bill Cassidy,1.0
K000384,T000250,Tim Kaine,John Thune,0.0
M001111,U000039,Patty Murray,Tom Udall,4.0
F000062,L000174,Dianne Feinstein,Patrick Leahy,3.0
C000880,C001098,Michael Crapo,Ted Cruz,1.0
F000444,W000779,Jeff Flake,Ron Wyden,0.0
I000024,P000612,James Inhofe,David Perdue,3.0
B001230,B001277,Tammy Baldwin,Richard Blumenthal,2.0
A000360,B001135,Lamar Alexander,Richard Burr,2.0
G000386,M000303,Charles Grassley,John McCain,3.0
C000567,W000802,Thad Cochran,Sheldon Whitehouse,1.0
F000444,K000360,Jeff Flake,Mark Kirk,2.0
F000062,P000595,Dianne Feinstein,Gary Peters,2.0
D000563,F000444,Richard Durbin,Jeff Flake,1.0
C001088,S000148,Christopher Coons,Charles Schumer,4.0
C001047,S001184,Shelley Capito,Tim Scott,2.0
H000338,P000449,Orrin Hatch,Rob Portman,4.0
T000464,W000805,Jon Tester,Mark Warner,2.0
M000303,V000127,John McCain,David Vitter,3.0
B001288,F000444,Cory Booker,Jeff Flake,1.0
F000463,M000639,Deb Fischer,Robert Menendez,0.0
B001135,C001075,Richard Burr,Bill Cassidy,2.0
B001236,W000437,John Boozman,Roger Wicker,3.0
C000567,P000612,Thad Cochran,David Perdue,2.0
D000563,H000338,Richard Durbin,Orrin Hatch,4.0
M000639,T000250,Robert Menendez,John Thune,0.0
B001261,B000575,John Barrasso,Roy Blunt,1.0
C001098,M000639,Ted Cruz,Robert Menendez,0.0
A000360,B001230,Lamar Alexander,Tammy Baldwin,2.0
C001071,S001198,Bob Corker,Dan Sullivan,1.0
B001277,B001135,Richard Blumenthal,Richard Burr,1.0
T000461,U000039,Patrick Toomey,Tom Udall,3.0
A000360,C000880,Lamar Alexander,Michael Crapo,2.0
M000133,S001184,Edward Markey,Tim Scott,0.0
E000295,M001169,Joni Ernst,Christopher Murphy,1.0
C001070,K000384,Bob Casey,Tim Kaine,1.0
M001169,M001111,Christopher Murphy,Patty Murray,1.0
A000360,C000141,Lamar Alexander,Benjamin Cardin,0.0
C000542,F000463,Daniel Coats,Deb Fischer,3.0
C001035,E000285,Susan Collins,Michael Enzi,2.0
B000944,R000605,Sherrod Brown,Mike Rounds,0.0
C000542,T000250,Daniel Coats,John Thune,2.0
M000639,R000584,Robert Menendez,Jim Risch,0.0
M000303,R000146,John McCain,Harry Reid,0.0
K000367,P000595,Amy Klobuchar,Gary Peters,2.0
K000383,R000307,Angus King,Pat Roberts,1.0
E000295,M001111,Joni Ernst,Patty Murray,1.0
C001047,M000133,Shelley Capito,Edward Markey,1.0
C001070,G000386,Bob Casey,Charles Grassley,3.0
S000148,T000476,Charles Schumer,Thom Tillis,1.0
C000141,N000032,Benjamin Cardin,Bill Nelson,0.0
G000386,H001046,Charles Grassley,Martin Heinrich,1.0
H001041,M000934,Dean Heller,Jerry Moran,2.0
G000359,R000584,Lindsey Graham,Jim Risch,2.0
B001277,T000464,Richard Blumenthal,Jon Tester,1.0
R000146,R000605,Harry Reid,Mike Rounds,0.0
M000355,P000595,Mitch McConnell,Gary Peters,0.0
C000127,W000802,Maria Cantwell,Sheldon Whitehouse,1.0
G000386,H001041,Charles Grassley,Dean Heller,2.0
M001183,R000605,Joe Manchin,Mike Rounds,1.0
S000148,W000779,Charles Schumer,Ron Wyden,2.0
C001088,F000444,Christopher Coons,Jeff Flake,1.0
D000563,S000148,Richard Durbin,Charles Schumer,3.0
C001071,F000062,Bob Corker,Dianne Feinstein,0.0
C001075,T000250,Bill Cassidy,John Thune,1.0
H001069,R000584,Heidi Heitkamp,Jim Risch,1.0
C001098,H001069,Ted Cruz,Heidi Heitkamp,1.0
T000461,W000437,Patrick Toomey,Roger Wicker,3.0
N000032,T000464,Bill Nelson,Jon Tester,1.0
K000367,M000355,Amy Klobuchar,Mitch McConnell,0.0
C001056,F000463,John Cornyn,Deb Fischer,2.0
C000127,W000805,Maria Cantwell,Mark Warner,1.0
G000562,S001197,Cory Gardner,Ben Sasse,1.0
F000463,G000359,Deb Fischer,Lindsey Graham,3.0
C001047,M001176,Shelley Capito,Jeff Merkley,1.0
C001047,G000562,Shelley Capito,Cory Gardner,2.0
B001230,D000607,Tammy Baldwin,Joe Donnelly,2.0
G000562,M000303,Cory Gardner,John McCain,2.0
B001230,N000032,Tammy Baldwin,Bill Nelson,2.0
K000383,M001183,Angus King,Joe Manchin,2.0
C000880,N000032,Michael Crapo,Bill Nelson,1.0
E000285,L000575,Michael Enzi,James Lankford,2.0
C001075,H001042,Bill Cassidy,Mazie Hirono,1.0
H001069,T000250,Heidi Heitkamp,John Thune,3.0
C000880,D000607,Michael Crapo,Joe Donnelly,2.0
A000360,H001042,Lamar Alexander,Mazie Hirono,2.0
K000360,T000476,Mark Kirk,Thom Tillis,3.0
F000463,W000817,Deb Fischer,Elizabeth Warren,0.0
B000944,J000293,Sherrod Brown,Ron Johnson,0.0
T000250,W000817,John Thune,Elizabeth Warren,1.0
I000055,W000779,Johnny Isakson,Ron Wyden,1.0
B001135,D000607,Richard Burr,Joe Donnelly,2.0
C001098,W000817,Ted Cruz,Elizabeth Warren,0.0
B001135,N000032,Richard Burr,Bill Nelson,1.0
C000141,C000880,Benjamin Cardin,Michael Crapo,0.0
F000444,T000476,Jeff Flake,Thom Tillis,2.0
S001197,S001181,Ben Sasse,Jeanne Shaheen,0.0
B001267,C000127,Michael Bennet,Maria Cantwell,0.0
K000367,S001198,Amy Klobuchar,Dan Sullivan,2.0
C000542,M001170,Daniel Coats,Claire McCaskill,3.0
B001236,E000295,John Boozman,Joni Ernst,2.0
B001261,R000595,John Barrasso,Marco Rubio,1.0
R000584,W000817,Jim Risch,Elizabeth Warren,0.0
D000618,M000355,Steve Daines,Mitch McConnell,1.0
C001047,W000817,Shelley Capito,Elizabeth Warren,2.0
M001169,W000437,Christopher Murphy,Roger Wicker,1.0
H001041,V000127,Dean Heller,David Vitter,2.0
P000449,R000605,Rob Portman,Mike Rounds,1.0
H001046,M001176,Martin Heinrich,Jeff Merkley,0.0
D000618,H001042,Steve Daines,Mazie Hirono,1.0
D000618,L000174,Steve Daines,Patrick Leahy,1.0
L000174,M001170,Patrick Leahy,Claire McCaskill,2.0
J000293,R000122,Ron Johnson,Jack Reed,0.0
C000127,P000612,Maria Cantwell,David Perdue,1.0
C000542,C001098,Daniel Coats,Ted Cruz,1.0
M001170,S001197,Claire McCaskill,Ben Sasse,1.0
H001042,T000464,Mazie Hirono,Jon Tester,1.0
C001088,T000476,Christopher Coons,Thom Tillis,2.0
C001035,K000383,Susan Collins,Angus King,2.0
P000449,R000307,Rob Portman,Pat Roberts,3.0
B001277,D000607,Richard Blumenthal,Joe Donnelly,2.0
A000360,S000033,Lamar Alexander,Bernard Sanders,1.0
C001071,K000367,Bob Corker,Amy Klobuchar,0.0
G000562,G000386,Cory Gardner,Charles Grassley,2.0
B001230,C000880,Tammy Baldwin,Michael Crapo,1.0
M000702,R000595,Barbara Mikulski,Marco Rubio,0.0
A000368,K000383,Kelly Ayotte,Angus King,2.0
B001230,H001042,Tammy Baldwin,Mazie Hirono,2.0
B001135,U000039,Richard Burr,Tom Udall,1.0
L000174,T000464,Patrick Leahy,Jon Tester,1.0
C001075,D000607,Bill Cassidy,Joe Donnelly,2.0
T000464,W000802,Jon Tester,Sheldon Whitehouse,1.0
B001288,T000476,Cory Booker,Thom Tillis,2.0
B001261,S001141,John Barrasso,Jeff Sessions,1.0
C001075,N000032,Bill Cassidy,Bill Nelson,1.0
C001071,P000595,Bob Corker,Gary Peters,0.0
C000141,H001042,Benjamin Cardin,Mazie Hirono,0.0
J000293,R000605,Ron Johnson,Mike Rounds,1.0
C001088,D000563,Christopher Coons,Richard Durbin,4.0
C000542,W000817,Daniel Coats,Elizabeth Warren,1.0
F000444,S000148,Jeff Flake,Charles Schumer,0.0
C001088,W000779,Christopher Coons,Ron Wyden,2.0
P000449,R000122,Rob Portman,Jack Reed,0.0
I000024,S001194,James Inhofe,Brian Schatz,2.0
E000295,W000437,Joni Ernst,Roger Wicker,2.0
F000062,M000355,Dianne Feinstein,Mitch McConnell,0.0
H000338,R000605,Orrin Hatch,Mike Rounds,1.0
H001041,M000303,Dean Heller,John McCain,2.0
F000457,R000307,Al Franken,Pat Roberts,2.0
K000360,S000148,Mark Kirk,Charles Schumer,3.0
K000384,M001153,Tim Kaine,Lisa Murkowski,1.0
G000555,I000024,Kirsten Gillibrand,James Inhofe,1.0
B000575,C001095,Roy Blunt,Tom Cotton,2.0
C001056,G000555,John Cornyn,Kirsten Gillibrand,3.0
F000457,K000383,Al Franken,Angus King,2.0
F000444,L000577,Jeff Flake,Mike Lee,1.0
M001183,R000122,Joe Manchin,Jack Reed,0.0
F000062,S001198,Dianne Feinstein,Dan Sullivan,2.0
S000770,V000127,Debbie Stabenow,David Vitter,1.0
C000542,G000359,Daniel Coats,Lindsey Graham,4.0
R000122,R000146,Jack Reed,Harry Reid,0.0
R000307,S000033,Pat Roberts,Bernard Sanders,0.0
C001056,C001095,John Cornyn,Tom Cotton,2.0
C001056,S001194,John Cornyn,Brian Schatz,2.0
C000542,H001069,Daniel Coats,Heidi Heitkamp,2.0
C000174,K000360,Thomas Carper,Mark Kirk,2.0
G000386,P000449,Charles Grassley,Rob Portman,4.0
K000383,S000033,Angus King,Bernard Sanders,1.0
B001288,C001088,Cory Booker,Christopher Coons,2.0
C001035,L000575,Susan Collins,James Lankford,2.0
A000360,N000032,Lamar Alexander,Bill Nelson,2.0
A000368,M000639,Kelly Ayotte,Robert Menendez,1.0
D000563,T000476,Richard Durbin,Thom Tillis,2.0
A000360,D000607,Lamar Alexander,Joe Donnelly,3.0
H001061,L000575,John Hoeven,James Lankford,1.0
B001236,T000461,John Boozman,Patrick Toomey,3.0
A000368,R000307,Kelly Ayotte,Pat Roberts,3.0
C000542,W000802,Daniel Coats,Sheldon Whitehouse,2.0
H001069,M000639,Heidi Heitkamp,Robert Menendez,0.0
B001135,H001042,Richard Burr,Mazie Hirono,1.0
M000639,W000805,Robert Menendez,Mark Warner,0.0
B000944,M001183,Sherrod Brown,Joe Manchin,0.0
U000039,W000437,Tom Udall,Roger Wicker,3.0
C000174,L000174,Thomas Carper,Patrick Leahy,1.0
C001075,K000383,Bill Cassidy,Angus King,1.0
C000174,S001197,Thomas Carper,Ben Sasse,0.0
B001230,B000711,Tammy Baldwin,Barbara Boxer,1.0
M000702,R000307,Barbara Mikulski,Pat Roberts,0.0
B001236,C001070,John Boozman,Bob Casey,2.0
G000555,K000367,Kirsten Gillibrand,Amy Klobuchar,3.0
F000444,G000359,Jeff Flake,Lindsey Graham,2.0
C001075,M000355,Bill Cassidy,Mitch McConnell,1.0
P000612,W000805,David Perdue,Mark Warner,2.0
H001042,W000817,Mazie Hirono,Elizabeth Warren,1.0
H000338,S000770,Orrin Hatch,Debbie Stabenow,2.0
H001069,K000360,Heidi Heitkamp,Mark Kirk,3.0
F000444,H001069,Jeff Flake,Heidi Heitkamp,1.0
M001111,R000122,Patty Murray,Jack Reed,0.0
M000355,R000307,Mitch McConnell,Pat Roberts,1.0
K000384,W000437,Tim Kaine,Roger Wicker,1.0
J000293,L000577,Ron Johnson,Mike Lee,1.0
C001075,H001041,Bill Cassidy,Dean Heller,2.0
C001088,R000584,Christopher Coons,Jim Risch,1.0
J000293,S000770,Ron Johnson,Debbie Stabenow,0.0
C001095,K000367,Tom Cotton,Amy Klobuchar,1.0
K000367,S001194,Amy Klobuchar,Brian Schatz,2.0
G000555,P000595,Kirsten Gillibrand,Gary Peters,1.0
C001098,S000320,Ted Cruz,Richard Shelby,1.0
I000024,M001169,James Inhofe,Christopher Murphy,1.0
M001183,P000603,Joe Manchin,Rand Paul,1.0
F000463,M000303,Deb Fischer,John McCain,2.0
M001183,S000320,Joe Manchin,Richard Shelby,1.0
C001088,C001098,Christopher Coons,Ted Cruz,0.0
B000575,R000307,Roy Blunt,Pat Roberts,3.0
S001197,W000802,Ben Sasse,Sheldon Whitehouse,0.0
H001042,M000934,Mazie Hirono,Jerry Moran,1.0
G000562,T000464,Cory Gardner,Jon Tester,1.0
L000174,W000802,Patrick Leahy,Sheldon Whitehouse,2.0
R000595,S000033,Marco Rubio,Bernard Sanders,1.0
C001095,P000595,Tom Cotton,Gary Peters,0.0
M000355,S000148,Mitch McConnell,Charles Schumer,0.0
C000880,G000562,Michael Crapo,Cory Gardner,2.0
C001071,I000024,Bob Corker,James Inhofe,1.0
D000607,M000303,Joe Donnelly,John McCain,2.0
P000603,R000146,Rand Paul,Harry Reid,0.0
R000146,S000320,Harry Reid,Richard Shelby,0.0
P000603,P000449,Rand Paul,Rob Portman,1.0
M001170,R000595,Claire McCaskill,Marco Rubio,2.0
M000639,S000148,Robert Menendez,Charles Schumer,1.0
H000338,W000437,Orrin Hatch,Roger Wicker,4.0
L000575,P000449,James Lankford,Rob Portman,2.0
E000295,T000464,Joni Ernst,Jon Tester,1.0
B000575,K000383,Roy Blunt,Angus King,2.0
M001153,U000039,Lisa Murkowski,Tom Udall,2.0
L000577,M000355,Mike Lee,Mitch McConnell,1.0
R000584,T000476,Jim Risch,Thom Tillis,2.0
C000567,I000024,Thad Cochran,James Inhofe,2.0
P000612,S001197,David Perdue,Ben Sasse,1.0
H001042,V000127,Mazie Hirono,David Vitter,1.0
L000174,P000612,Patrick Leahy,David Perdue,1.0
C000127,I000055,Maria Cantwell,Johnny Isakson,1.0
C000542,S000148,Daniel Coats,Charles Schumer,2.0
F000444,W000817,Jeff Flake,Elizabeth Warren,0.0
C000174,F000444,Thomas Carper,Jeff Flake,1.0
L000575,M000133,James Lankford,Edward Markey,0.0
C001098,T000476,Ted Cruz,Thom Tillis,1.0
A000360,H001041,Lamar Alexander,Dean Heller,2.0
C001035,M001176,Susan Collins,Jeff Merkley,1.0
C000141,G000555,Benjamin Cardin,Kirsten Gillibrand,0.0
G000555,H000338,Kirsten Gillibrand,Orrin Hatch,3.0
T000250,T000476,John Thune,Thom Tillis,1.0
K000383,M000702,Angus King,Barbara Mikulski,0.0
B001267,S001197,Michael Bennet,Ben Sasse,0.0
F000463,T000476,Deb Fischer,Thom Tillis,2.0
K000360,W000817,Mark Kirk,Elizabeth Warren,2.0
C000127,S001181,Maria Cantwell,Jeanne Shaheen,0.0
B001267,L000174,Michael Bennet,Patrick Leahy,1.0
H000338,S000320,Orrin Hatch,Richard Shelby,1.0
B001261,K000383,John Barrasso,Angus King,0.0
G000386,N000032,Charles Grassley,Bill Nelson,2.0
S000148,T000250,Charles Schumer,John Thune,2.0
C000141,H001041,Benjamin Cardin,Dean Heller,0.0
M001153,T000461,Lisa Murkowski,Patrick Toomey,2.0
D000618,P000595,Steve Daines,Gary Peters,2.0
B001277,G000562,Richard Blumenthal,Cory Gardner,1.0
D000607,M000934,Joe Donnelly,Jerry Moran,2.0
C001075,G000562,Bill Cassidy,Cory Gardner,2.0
K000367,S001181,Amy Klobuchar,Jeanne Shaheen,3.0
J000293,S000320,Ron Johnson,Richard Shelby,1.0
K000367,W000779,Amy Klobuchar,Ron Wyden,2.0
J000293,P000603,Ron Johnson,Rand Paul,1.0
I000024,M000355,James Inhofe,Mitch McConnell,1.0
C001047,L000575,Shelley Capito,James Lankford,2.0
F000062,G000555,Dianne Feinstein,Kirsten Gillibrand,3.0
C000542,T000476,Daniel Coats,Thom Tillis,3.0
H001042,M000303,Mazie Hirono,John McCain,1.0
H001069,W000779,Heidi Heitkamp,Ron Wyden,2.0
P000449,T000250,Rob Portman,John Thune,2.0
B001277,M001169,Richard Blumenthal,Christopher Murphy,1.0
K000384,K000383,Tim Kaine,Angus King,2.0
M000355,R000122,Mitch McConnell,Jack Reed,0.0
M001183,S000770,Joe Manchin,Debbie Stabenow,2.0
R000584,S000148,Jim Risch,Charles Schumer,0.0
I000055,M001170,Johnny Isakson,Claire McCaskill,2.0
D000563,H001069,Richard Durbin,Heidi Heitkamp,1.0
R000146,S000770,Harry Reid,Debbie Stabenow,0.0
C000880,H001041,Michael Crapo,Dean Heller,2.0
D000563,G000359,Richard Durbin,Lindsey Graham,3.0
G000386,P000612,Charles Grassley,David Perdue,3.0
M000639,T000476,Robert Menendez,Thom Tillis,1.0
L000575,S001184,James Lankford,Tim Scott,1.0
L000577,R000146,Mike Lee,Harry Reid,0.0
M001111,T000461,Patty Murray,Patrick Toomey,3.0
C001095,H001061,Tom Cotton,John Hoeven,2.0
H001046,L000575,Martin Heinrich,James Lankford,0.0
S000033,S001141,Bernard Sanders,Jeff Sessions,0.0
C001056,P000449,John Cornyn,Rob Portman,3.0
B001236,D000563,John Boozman,Richard Durbin,3.0
B000711,M001176,Barbara Boxer,Jeff Merkley,0.0
P000449,S000770,Rob Portman,Debbie Stabenow,2.0
G000562,S001194,Cory Gardner,Brian Schatz,1.0
C001070,W000437,Bob Casey,Roger Wicker,2.0
K000383,W000817,Angus King,Elizabeth Warren,1.0
W000817,W000779,Elizabeth Warren,Ron Wyden,1.0
H001046,S001184,Martin Heinrich,Tim Scott,0.0
C001071,S000320,Bob Corker,Richard Shelby,1.0
B001288,H001069,Cory Booker,Heidi Heitkamp,0.0
B001236,K000384,John Boozman,Tim Kaine,2.0
M001153,M001169,Lisa Murkowski,Christopher Murphy,0.0
B001135,H001041,Richard Burr,Dean Heller,2.0
C000542,C001088,Daniel Coats,Christopher Coons,3.0
D000563,W000817,Richard Durbin,Elizabeth Warren,2.0
P000595,S001184,Gary Peters,Tim Scott,1.0
H001046,M000355,Martin Heinrich,Mitch McConnell,0.0
D000607,K000383,Joe Donnelly,Angus King,2.0
I000024,S001198,James Inhofe,Dan Sullivan,2.0
M000934,S000770,Jerry Moran,Debbie Stabenow,1.0
A000360,G000562,Lamar Alexander,Cory Gardner,2.0
C001047,W000437,Shelley Capito,Roger Wicker,3.0
B001277,H001061,Richard Blumenthal,John Hoeven,2.0
N000032,V000127,Bill Nelson,David Vitter,1.0
F000444,U000039,Jeff Flake,Tom Udall,1.0
C001088,M000639,Christopher Coons,Robert Menendez,1.0
B001261,C001047,John Barrasso,Shelley Capito,1.0
M001153,M001111,Lisa Murkowski,Patty Murray,1.0
D000607,V000127,Joe Donnelly,David Vitter,2.0
B001267,I000055,Michael Bennet,Johnny Isakson,1.0
M001111,R000605,Patty Murray,Mike Rounds,0.0
B001288,C000542,Cory Booker,Daniel Coats,2.0
P000612,S001181,David Perdue,Jeanne Shaheen,1.0
C000880,M000303,Michael Crapo,John McCain,2.0
B001267,M001170,Michael Bennet,Claire McCaskill,1.0
B001267,D000618,Michael Bennet,Steve Daines,1.0
B001277,M000934,Richard Blumenthal,Jerry Moran,1.0
C001047,S000148,Shelley Capito,Charles Schumer,3.0
F000444,R000584,Jeff Flake,Jim Risch,2.0
K000360,R000584,Mark Kirk,Jim Risch,2.0
K000383,L000575,Angus King,James Lankford,1.0
C001075,M000934,Bill Cassidy,Jerry Moran,2.0
A000368,B001261,Kelly Ayotte,John Barrasso,1.0
A000360,V000127,Lamar Alexander,David Vitter,2.0
C001035,H001046,Susan Collins,Martin Heinrich,1.0
B000711,M000133,Barbara Boxer,Edward Markey,0.0
K000383,S001141,Angus King,Jeff Sessions,1.0
B001267,C000141,Michael Bennet,Benjamin Cardin,0.0
B001267,S001181,Michael Bennet,Jeanne Shaheen,1.0
B001277,N000032,Richard Blumenthal,Bill Nelson,2.0
H001046,H001061,Martin Heinrich,John Hoeven,0.0
C000127,S001197,Maria Cantwell,Ben Sasse,0.0
F000463,F000444,Deb Fischer,Jeff Flake,2.0
F000062,I000024,Dianne Feinstein,James Inhofe,2.0
B001288,M000639,Cory Booker,Robert Menendez,1.0
H001041,H001042,Dean Heller,Mazie Hirono,1.0
D000618,P000612,Steve Daines,David Perdue,3.0
G000555,M000355,Kirsten Gillibrand,Mitch McConnell,0.0
C001098,K000360,Ted Cruz,Mark Kirk,1.0
B001267,M000639,Michael Bennet,Robert Menendez,0.0
K000384,T000461,Tim Kaine,Patrick Toomey,1.0
C001070,U000039,Bob Casey,Tom Udall,3.0
C001071,M000133,Bob Corker,Edward Markey,0.0
R000605,S000320,Mike Rounds,Richard Shelby,1.0
C001095,M000355,Tom Cotton,Mitch McConnell,1.0
F000463,K000360,Deb Fischer,Mark Kirk,3.0
T000476,W000817,Thom Tillis,Elizabeth Warren,1.0
C001071,K000360,Bob Corker,Mark Kirk,1.0
C000141,M000303,Benjamin Cardin,John McCain,0.0
F000457,P000603,Al Franken,Rand Paul,0.0
B001261,F000457,John Barrasso,Al Franken,1.0
S001194,S001198,Brian Schatz,Dan Sullivan,2.0
C001095,S001198,Tom Cotton,Dan Sullivan,1.0
K000384,M001111,Tim Kaine,Patty Murray,1.0
K000384,W000802,Tim Kaine,Sheldon Whitehouse,2.0
H001069,T000476,Heidi Heitkamp,Thom Tillis,1.0
A000368,K000384,Kelly Ayotte,Tim Kaine,2.0
C001075,H001061,Bill Cassidy,John Hoeven,1.0
B001230,F000457,Tammy Baldwin,Al Franken,2.0
I000055,W000802,Johnny Isakson,Sheldon Whitehouse,2.0
C000141,R000605,Benjamin Cardin,Mike Rounds,0.0
S001181,W000805,Jeanne Shaheen,Mark Warner,1.0
M001170,W000802,Claire McCaskill,Sheldon Whitehouse,2.0
G000555,S001198,Kirsten Gillibrand,Dan Sullivan,1.0
B001261,S000033,John Barrasso,Bernard Sanders,0.0
D000618,P000603,Steve Daines,Rand Paul,1.0
H001061,S001184,John Hoeven,Tim Scott,2.0
C001056,F000062,John Cornyn,Dianne Feinstein,3.0
B000944,L000577,Sherrod Brown,Mike Lee,0.0
C001070,E000295,Bob Casey,Joni Ernst,1.0
K000384,M001169,Tim Kaine,Christopher Murphy,1.0
C001035,S001184,Susan Collins,Tim Scott,2.0
A000360,G000386,Lamar Alexander,Charles Grassley,3.0
C001075,V000127,Bill Cassidy,David Vitter,2.0
B001277,S001198,Richard Blumenthal,Dan Sullivan,2.0
A000360,M000934,Lamar Alexander,Jerry Moran,2.0
