member_a_id,member_b_id,member_a_name,member_b_name,metric
D000607,H001042,Joe Donnelly,Mazie Hirono,0.8823529411764706
G000386,M001183,Charles Grassley,Joe Manchin,0.8333333333333334
C001047,S001141,Shelley Capito,Jeff Sessions,0.5
C001113,S001141,Catherine Cortez Masto,Jeff Sessions,0.5
C001047,K000393,Shelley Capito,John Kennedy,0.9444444444444444
B001230,C000880,Tammy Baldwin,Michael Crapo,0.7222222222222222
M001169,T000461,Christopher Murphy,Patrick Toomey,0.5882352941176471
K000352,S001141,Jon Kyl,Jeff Sessions,0.0
E000295,U000039,Joni Ernst,Tom Udall,0.7777777777777778
B001135,C000141,Richard Burr,Benjamin Cardin,0.7058823529411765
C001047,H001046,Shelley Capito,Martin Heinrich,0.8823529411764706
D000563,W000779,Richard Durbin,Ron Wyden,0.7777777777777778
E000285,K000384,Michael Enzi,Tim Kaine,0.8888888888888888
B001277,Y000064,Richard Blumenthal,Todd Young,0.7222222222222222
A000360,B001277,Lamar Alexander,Richard Blumenthal,0.75
B001230,B001135,Tammy Baldwin,Richard Burr,0.7058823529411765
M001183,P000449,Joe Manchin,Rob Portman,0.8333333333333334
M000303,S000770,John McCain,Debbie Stabenow,0.75
L000174,S001184,Patrick Leahy,Tim Scott,0.7058823529411765
M001153,S001198,Lisa Murkowski,Dan Sullivan,0.8823529411764706
H001075,Y000064,Kamala Harris,Todd Young,0.7777777777777778
G000359,W000817,Lindsey Graham,Elizabeth Warren,0.6875
C001056,N000032,John Cornyn,Bill Nelson,0.8823529411764706
K000393,S001184,John Kennedy,Tim Scott,0.9444444444444444
B000575,D000618,Roy Blunt,Steve Daines,0.9444444444444444
B001135,H001079,Richard Burr,Cindy Hyde-Smith,0.75
H001069,W000817,Heidi Heitkamp,Elizabeth Warren,0.7222222222222222
P000612,W000802,David Perdue,Sheldon Whitehouse,0.8333333333333334
B001267,W000805,Michael Bennet,Mark Warner,0.9444444444444444
B001135,W000805,Richard Burr,Mark Warner,0.8235294117647058
B001288,W000779,Cory Booker,Ron Wyden,0.7058823529411765
B001288,D000563,Cory Booker,Richard Durbin,0.8823529411764706
E000285,K000383,Michael Enzi,Angus King,0.8888888888888888
S001202,S001198,Luther Strange,Dan Sullivan,0.8571428571428571
A000360,C001075,Lamar Alexander,Bill Cassidy,0.9333333333333333
B001277,C000141,Richard Blumenthal,Benjamin Cardin,0.8888888888888888
C000174,M001170,Thomas Carper,Claire McCaskill,0.9444444444444444
L000577,P000603,Mike Lee,Rand Paul,0.7222222222222222
C000174,I000055,Thomas Carper,Johnny Isakson,0.8666666666666667
B001230,T000464,Tammy Baldwin,Jon Tester,0.8888888888888888
B001135,G000562,Richard Burr,Cory Gardner,0.8823529411764706
K000384,S001202,Tim Kaine,Luther Strange,0.7142857142857143
M001169,U000039,Christopher Murphy,Tom Udall,0.8888888888888888
V000128,W000779,Chris Van Hollen,Ron Wyden,0.7777777777777778
C000174,D000618,Thomas Carper,Steve Daines,0.8888888888888888
C000127,R000584,Maria Cantwell,Jim Risch,0.7647058823529411
S000320,S000770,Richard Shelby,Debbie Stabenow,0.8888888888888888
H001042,J000300,Mazie Hirono,Doug Jones,0.7777777777777778
M001170,P000612,Claire McCaskill,David Perdue,0.8888888888888888
P000595,S001202,Gary Peters,Luther Strange,0.7142857142857143
F000062,K000367,Dianne Feinstein,Amy Klobuchar,0.8823529411764706
M000639,R000122,Robert Menendez,Jack Reed,0.8823529411764706
D000563,L000575,Richard Durbin,James Lankford,0.6666666666666666
S000320,W000779,Richard Shelby,Ron Wyden,0.5555555555555556
L000577,S000320,Mike Lee,Richard Shelby,0.5
C000567,W000805,Thad Cochran,Mark Warner,0.8181818181818182
C000141,C001075,Benjamin Cardin,Bill Cassidy,0.7647058823529411
H001046,T000476,Martin Heinrich,Thom Tillis,0.8823529411764706
H001046,M000133,Martin Heinrich,Edward Markey,0.7647058823529411
H001042,N000032,Mazie Hirono,Bill Nelson,0.8823529411764706
K000352,R000595,Jon Kyl,Marco Rubio,0.6666666666666666
H000338,M001183,Orrin Hatch,Joe Manchin,0.8333333333333334
B001267,Y000064,Michael Bennet,Todd Young,0.8888888888888888
S001197,S001203,Ben Sasse,Tina Smith,0.7
C001098,S001203,Ted Cruz,Tina Smith,0.6666666666666666
B001230,C001075,Tammy Baldwin,Bill Cassidy,0.7647058823529411
L000174,S001203,Patrick Leahy,Tina Smith,0.8888888888888888
C000880,C001098,Michael Crapo,Ted Cruz,0.8823529411764706
B001230,G000555,Tammy Baldwin,Kirsten Gillibrand,0.7222222222222222
D000622,M000303,Tammy Duckworth,John McCain,0.625
C001070,M000934,Bob Casey,Jerry Moran,0.8235294117647058
B001230,B001277,Tammy Baldwin,Richard Blumenthal,0.8888888888888888
A000360,B001135,Lamar Alexander,Richard Burr,0.9333333333333333
G000386,M000303,Charles Grassley,John McCain,0.875
H001075,W000805,Kamala Harris,Mark Warner,0.8333333333333334
B001277,C001075,Richard Blumenthal,Bill Cassidy,0.7058823529411765
F000062,P000595,Dianne Feinstein,Gary Peters,0.8333333333333334
D000563,F000444,Richard Durbin,Jeff Flake,0.5625
C001088,S000148,Christopher Coons,Charles Schumer,0.8888888888888888
L000577,W000805,Mike Lee,Mark Warner,0.4444444444444444
C001047,S001184,Shelley Capito,Tim Scott,0.9444444444444444
H000338,P000449,Orrin Hatch,Rob Portman,0.9444444444444444
T000464,W000805,Jon Tester,Mark Warner,0.8888888888888888
B001288,F000444,Cory Booker,Jeff Flake,0.625
A000360,H001079,Lamar Alexander,Cindy Hyde-Smith,0.8571428571428571
F000463,M000639,Deb Fischer,Robert Menendez,0.75
B001135,C001075,Richard Burr,Bill Cassidy,0.875
B001236,W000437,John Boozman,Roger Wicker,0.9411764705882353
C000567,P000612,Thad Cochran,David Perdue,0.9090909090909091
D000563,H000338,Richard Durbin,Orrin Hatch,0.7222222222222222
M000639,T000250,Robert Menendez,John Thune,0.7647058823529411
B001267,H001075,Michael Bennet,Kamala Harris,0.8333333333333334
B001261,B000575,John Barrasso,Roy Blunt,0.9444444444444444
W000805,Y000064,Mark Warner,Todd Young,0.8888888888888888
A000360,B001230,Lamar Alexander,Tammy Baldwin,0.8125
C001071,S001198,Bob Corker,Dan Sullivan,0.75
B001277,B001135,Richard Blumenthal,Richard Burr,0.6470588235294118
T000461,U000039,Patrick Toomey,Tom Udall,0.5882352941176471
A000360,C000880,Lamar Alexander,Michael Crapo,0.875
M000133,S001184,Edward Markey,Tim Scott,0.6666666666666666
C001075,H001075,Bill Cassidy,Kamala Harris,0.8235294117647058
E000295,M001169,Joni Ernst,Christopher Murphy,0.7222222222222222
C001070,K000384,Bob Casey,Tim Kaine,0.8888888888888888
M001170,S001181,Claire McCaskill,Jeanne Shaheen,0.9411764705882353
A000360,C000141,Lamar Alexander,Benjamin Cardin,0.75
C001075,L000575,Bill Cassidy,James Lankford,0.8823529411764706
B001236,C000174,John Boozman,Thomas Carper,0.8823529411764706
C001056,W000802,John Cornyn,Sheldon Whitehouse,0.8235294117647058
G000562,M000934,Cory Gardner,Jerry Moran,0.9411764705882353
C001035,E000285,Susan Collins,Michael Enzi,0.8888888888888888
C000141,S000148,Benjamin Cardin,Charles Schumer,0.8888888888888888
B000944,R000605,Sherrod Brown,Mike Rounds,0.8333333333333334
B001267,C000567,Michael Bennet,Thad Cochran,0.8181818181818182
C001113,L000575,Catherine Cortez Masto,James Lankford,0.7647058823529411
L000577,S001202,Mike Lee,Luther Strange,0.7142857142857143
H001075,P000612,Kamala Harris,David Perdue,0.7777777777777778
H001069,J000300,Heidi Heitkamp,Doug Jones,0.9
W000802,Y000064,Sheldon Whitehouse,Todd Young,0.8333333333333334
K000383,R000307,Angus King,Pat Roberts,0.8888888888888888
E000295,M001111,Joni Ernst,Patty Murray,0.7058823529411765
C001047,M000133,Shelley Capito,Edward Markey,0.6666666666666666
C001070,G000386,Bob Casey,Charles Grassley,0.8333333333333334
B001288,V000128,Cory Booker,Chris Van Hollen,0.8823529411764706
B000944,H001076,Sherrod Brown,Margaret Hassan,0.8888888888888888
S000148,T000476,Charles Schumer,Thom Tillis,0.8333333333333334
C000141,N000032,Benjamin Cardin,Bill Nelson,0.8333333333333334
H001046,W000817,Martin Heinrich,Elizabeth Warren,0.7647058823529411
H001041,M000934,Dean Heller,Jerry Moran,0.8823529411764706
D000622,H001041,Tammy Duckworth,Dean Heller,0.6875
G000359,R000584,Lindsey Graham,Jim Risch,0.875
B001230,J000300,Tammy Baldwin,Doug Jones,0.8
C000880,J000300,Michael Crapo,Doug Jones,0.8
C001113,H001061,Catherine Cortez Masto,John Hoeven,0.8125
M000355,P000595,Mitch McConnell,Gary Peters,0.8888888888888888
C000127,W000802,Maria Cantwell,Sheldon Whitehouse,0.9411764705882353
G000386,H001041,Charles Grassley,Dean Heller,0.8888888888888888
M001183,R000605,Joe Manchin,Mike Rounds,0.8333333333333334
J000300,T000464,Doug Jones,Jon Tester,0.9
H001076,R000122,Margaret Hassan,Jack Reed,0.8888888888888888
S000148,W000779,Charles Schumer,Ron Wyden,0.6666666666666666
H001079,J000300,Cindy Hyde-Smith,Doug Jones,0.875
C001088,F000444,Christopher Coons,Jeff Flake,0.75
D000563,S000148,Richard Durbin,Charles Schumer,0.8333333333333334
C001071,F000062,Bob Corker,Dianne Feinstein,0.7058823529411765
C001075,T000250,Bill Cassidy,John Thune,0.9411764705882353
L000577,V000128,Mike Lee,Chris Van Hollen,0.2777777777777778
H001069,R000584,Heidi Heitkamp,Jim Risch,0.8333333333333334
C001088,V000128,Christopher Coons,Chris Van Hollen,0.7777777777777778
C001098,H001069,Ted Cruz,Heidi Heitkamp,0.8235294117647058
T000461,W000437,Patrick Toomey,Roger Wicker,0.7647058823529411
N000032,T000464,Bill Nelson,Jon Tester,0.8888888888888888
K000367,M000355,Amy Klobuchar,Mitch McConnell,0.8235294117647058
H001041,S001197,Dean Heller,Ben Sasse,0.8333333333333334
T000464,V000128,Jon Tester,Chris Van Hollen,0.8333333333333334
C001056,F000463,John Cornyn,Deb Fischer,0.9411764705882353
C000127,W000805,Maria Cantwell,Mark Warner,0.8823529411764706
G000562,S001197,Cory Gardner,Ben Sasse,0.8888888888888888
F000463,G000359,Deb Fischer,Lindsey Graham,0.9333333333333333
C001047,M001176,Shelley Capito,Jeff Merkley,0.6666666666666666
C001047,G000562,Shelley Capito,Cory Gardner,0.9444444444444444
B001230,D000607,Tammy Baldwin,Joe Donnelly,0.8333333333333334
B001236,U000039,John Boozman,Tom Udall,0.7647058823529411
B001230,N000032,Tammy Baldwin,Bill Nelson,0.8333333333333334
K000383,M001183,Angus King,Joe Manchin,0.8888888888888888
C001098,G000359,Ted Cruz,Lindsey Graham,0.8666666666666667
E000285,L000575,Michael Enzi,James Lankford,0.8888888888888888
C001075,H001042,Bill Cassidy,Mazie Hirono,0.8125
H001069,T000250,Heidi Heitkamp,John Thune,0.8888888888888888
C000880,D000607,Michael Crapo,Joe Donnelly,0.8333333333333334
A000360,H001042,Lamar Alexander,Mazie Hirono,0.8
B001277,B000944,Richard Blumenthal,Sherrod Brown,0.8333333333333334
C001035,C001113,Susan Collins,Catherine Cortez Masto,0.7647058823529411
S000148,Y000064,Charles Schumer,Todd Young,0.8333333333333334
F000463,W000817,Deb Fischer,Elizabeth Warren,0.6470588235294118
B000944,J000293,Sherrod Brown,Ron Johnson,0.7222222222222222
T000250,W000817,John Thune,Elizabeth Warren,0.6666666666666666
M000639,W000802,Robert Menendez,Sheldon Whitehouse,0.8823529411764706
B001135,D000607,Richard Burr,Joe Donnelly,0.8235294117647058
B001267,C001098,Michael Bennet,Ted Cruz,0.8235294117647058
C001098,W000817,Ted Cruz,Elizabeth Warren,0.5882352941176471
B001135,N000032,Richard Burr,Bill Nelson,0.8235294117647058
C000141,C000880,Benjamin Cardin,Michael Crapo,0.7222222222222222
F000444,T000476,Jeff Flake,Thom Tillis,0.8125
S001197,S001181,Ben Sasse,Jeanne Shaheen,0.8235294117647058
H001046,S000148,Martin Heinrich,Charles Schumer,0.9411764705882353
C001056,T000250,John Cornyn,John Thune,0.9411764705882353
B001267,C000127,Michael Bennet,Maria Cantwell,0.8823529411764706
K000367,S001198,Amy Klobuchar,Dan Sullivan,0.8235294117647058
T000476,V000128,Thom Tillis,Chris Van Hollen,0.7222222222222222
H001076,P000449,Margaret Hassan,Rob Portman,0.8888888888888888
K000393,M001176,John Kennedy,Jeff Merkley,0.6666666666666666
B001135,J000300,Richard Burr,Doug Jones,0.8
B001236,E000295,John Boozman,Joni Ernst,0.9411764705882353
B001261,R000595,John Barrasso,Marco Rubio,0.9411764705882353
R000584,S001197,Jim Risch,Ben Sasse,0.8333333333333334
R000584,W000817,Jim Risch,Elizabeth Warren,0.6111111111111112
H000338,R000122,Orrin Hatch,Jack Reed,0.8333333333333334
C001047,W000817,Shelley Capito,Elizabeth Warren,0.6666666666666666
M001169,W000437,Christopher Murphy,Roger Wicker,0.7222222222222222
G000562,M001153,Cory Gardner,Lisa Murkowski,0.8888888888888888
P000449,R000605,Rob Portman,Mike Rounds,0.9444444444444444
H001046,M001176,Martin Heinrich,Jeff Merkley,0.7647058823529411
D000618,H001042,Steve Daines,Mazie Hirono,0.8235294117647058
D000618,L000174,Steve Daines,Patrick Leahy,0.7058823529411765
L000174,M001170,Patrick Leahy,Claire McCaskill,0.7647058823529411
J000293,R000122,Ron Johnson,Jack Reed,0.7222222222222222
C000127,P000612,Maria Cantwell,David Perdue,0.8235294117647058
M001170,S001197,Claire McCaskill,Ben Sasse,0.8333333333333334
H001042,T000464,Mazie Hirono,Jon Tester,0.8235294117647058
B001277,N000032,Richard Blumenthal,Bill Nelson,0.7777777777777778
C001035,K000383,Susan Collins,Angus King,0.8333333333333334
H001042,H001079,Mazie Hirono,Cindy Hyde-Smith,0.8571428571428571
P000449,R000307,Rob Portman,Pat Roberts,0.9444444444444444
B001277,D000607,Richard Blumenthal,Joe Donnelly,0.7777777777777778
A000360,S000033,Lamar Alexander,Bernard Sanders,0.4375
B001261,L000174,John Barrasso,Patrick Leahy,0.7058823529411765
C001071,K000367,Bob Corker,Amy Klobuchar,0.75
G000562,G000386,Cory Gardner,Charles Grassley,0.9444444444444444
D000607,K000352,Joe Donnelly,Jon Kyl,0.6666666666666666
C000127,H001075,Maria Cantwell,Kamala Harris,0.8823529411764706
L000577,W000779,Mike Lee,Ron Wyden,0.3333333333333333
B001230,H001042,Tammy Baldwin,Mazie Hirono,0.8823529411764706
B001135,U000039,Richard Burr,Tom Udall,0.7058823529411765
C001075,D000607,Bill Cassidy,Joe Donnelly,0.8823529411764706
T000464,W000802,Jon Tester,Sheldon Whitehouse,0.8333333333333334
B001288,T000476,Cory Booker,Thom Tillis,0.7647058823529411
B001261,S001141,John Barrasso,Jeff Sessions,0.5
C001075,N000032,Bill Cassidy,Bill Nelson,0.8823529411764706
S000148,V000128,Charles Schumer,Chris Van Hollen,0.8333333333333334
C001071,P000595,Bob Corker,Gary Peters,0.8235294117647058
C000127,J000300,Maria Cantwell,Doug Jones,0.8
C000141,H001042,Benjamin Cardin,Mazie Hirono,0.8823529411764706
J000293,R000605,Ron Johnson,Mike Rounds,0.8333333333333334
C001088,D000563,Christopher Coons,Richard Durbin,0.7777777777777778
G000562,M001183,Cory Gardner,Joe Manchin,0.8333333333333334
F000444,S000148,Jeff Flake,Charles Schumer,0.6875
C001088,W000779,Christopher Coons,Ron Wyden,0.6111111111111112
C001075,J000300,Bill Cassidy,Doug Jones,0.8888888888888888
I000024,S001194,James Inhofe,Brian Schatz,0.75
J000300,S000033,Doug Jones,Bernard Sanders,0.6
H001075,I000024,Kamala Harris,James Inhofe,0.7058823529411765
P000449,T000461,Rob Portman,Patrick Toomey,0.7647058823529411
F000062,M000355,Dianne Feinstein,Mitch McConnell,0.7777777777777778
B001277,J000300,Richard Blumenthal,Doug Jones,0.8
H000338,R000605,Orrin Hatch,Mike Rounds,0.9444444444444444
H001041,M000303,Dean Heller,John McCain,0.875
F000457,R000307,Al Franken,Pat Roberts,0.7777777777777778
B001277,C000567,Richard Blumenthal,Thad Cochran,0.5454545454545454
K000384,M001153,Tim Kaine,Lisa Murkowski,0.8333333333333334
G000555,I000024,Kirsten Gillibrand,James Inhofe,0.47058823529411764
B000575,C001095,Roy Blunt,Tom Cotton,0.8888888888888888
C001056,G000555,John Cornyn,Kirsten Gillibrand,0.5294117647058824
F000457,K000383,Al Franken,Angus King,0.8888888888888888
I000024,R000122,James Inhofe,Jack Reed,0.7647058823529411
H001076,M000355,Margaret Hassan,Mitch McConnell,0.8888888888888888
M001183,R000122,Joe Manchin,Jack Reed,0.8333333333333334
F000062,S001198,Dianne Feinstein,Dan Sullivan,0.7647058823529411
B001261,S000770,John Barrasso,Debbie Stabenow,0.8888888888888888
B001261,K000352,John Barrasso,Jon Kyl,0.6666666666666666
B000944,M001169,Sherrod Brown,Christopher Murphy,0.8333333333333334
C001113,E000285,Catherine Cortez Masto,Michael Enzi,0.8235294117647058
H001069,M001153,Heidi Heitkamp,Lisa Murkowski,0.8333333333333334
I000055,S001203,Johnny Isakson,Tina Smith,0.7777777777777778
C000127,S001194,Maria Cantwell,Brian Schatz,0.9375
C001056,C001095,John Cornyn,Tom Cotton,0.8823529411764706
C001056,S001194,John Cornyn,Brian Schatz,0.8235294117647058
M001170,S001203,Claire McCaskill,Tina Smith,0.8
L000174,R000584,Patrick Leahy,Jim Risch,0.6470588235294118
C001075,R000122,Bill Cassidy,Jack Reed,0.8235294117647058
G000386,P000449,Charles Grassley,Rob Portman,0.9444444444444444
K000383,S000033,Angus King,Bernard Sanders,0.5
B001288,C001088,Cory Booker,Christopher Coons,0.8235294117647058
C001035,L000575,Susan Collins,James Lankford,0.8333333333333334
A000360,N000032,Lamar Alexander,Bill Nelson,0.875
L000577,M001176,Mike Lee,Jeff Merkley,0.4444444444444444
D000563,T000476,Richard Durbin,Thom Tillis,0.7222222222222222
A000360,D000607,Lamar Alexander,Joe Donnelly,0.875
H001061,L000575,John Hoeven,James Lankford,0.8823529411764706
B001236,T000461,John Boozman,Patrick Toomey,0.75
S001181,S001203,Jeanne Shaheen,Tina Smith,0.7777777777777778
B001135,H001042,Richard Burr,Mazie Hirono,0.75
S001184,S001202,Tim Scott,Luther Strange,0.8571428571428571
B000944,M001183,Sherrod Brown,Joe Manchin,0.8333333333333334
C000127,Y000064,Maria Cantwell,Todd Young,0.8235294117647058
U000039,W000437,Tom Udall,Roger Wicker,0.7777777777777778
C000174,L000174,Thomas Carper,Patrick Leahy,0.7647058823529411
K000352,M001153,Jon Kyl,Lisa Murkowski,0.6666666666666666
C000174,S001197,Thomas Carper,Ben Sasse,0.8333333333333334
J000293,M000639,Ron Johnson,Robert Menendez,0.6470588235294118
G000386,U000039,Charles Grassley,Tom Udall,0.7777777777777778
B001236,C001070,John Boozman,Bob Casey,0.8235294117647058
G000555,K000367,Kirsten Gillibrand,Amy Klobuchar,0.7058823529411765
F000444,G000359,Jeff Flake,Lindsey Graham,0.8
C001075,M000355,Bill Cassidy,Mitch McConnell,0.9411764705882353
P000612,W000805,David Perdue,Mark Warner,0.8888888888888888
H001042,W000817,Mazie Hirono,Elizabeth Warren,0.7647058823529411
J000300,M000303,Doug Jones,John McCain,0.0
F000444,H001069,Jeff Flake,Heidi Heitkamp,0.75
M001111,R000122,Patty Murray,Jack Reed,0.8235294117647058
M000355,R000307,Mitch McConnell,Pat Roberts,0.9444444444444444
K000384,W000437,Tim Kaine,Roger Wicker,0.8888888888888888
B000944,H000338,Sherrod Brown,Orrin Hatch,0.8333333333333334
C001075,H001041,Bill Cassidy,Dean Heller,0.8823529411764706
C001088,R000584,Christopher Coons,Jim Risch,0.8333333333333334
J000293,S000770,Ron Johnson,Debbie Stabenow,0.7777777777777778
C001095,K000367,Tom Cotton,Amy Klobuchar,0.7647058823529411
K000367,S001194,Amy Klobuchar,Brian Schatz,0.9375
H001075,S001203,Kamala Harris,Tina Smith,0.8
G000555,P000595,Kirsten Gillibrand,Gary Peters,0.6111111111111112
C001098,S000320,Ted Cruz,Richard Shelby,0.8823529411764706
I000024,M001169,James Inhofe,Christopher Murphy,0.6470588235294118
M001183,P000603,Joe Manchin,Rand Paul,0.2777777777777778
F000463,M000303,Deb Fischer,John McCain,0.875
M001183,S000320,Joe Manchin,Richard Shelby,0.8333333333333334
G000562,H001079,Cory Gardner,Cindy Hyde-Smith,0.875
H001069,V000128,Heidi Heitkamp,Chris Van Hollen,0.7777777777777778
S001197,W000802,Ben Sasse,Sheldon Whitehouse,0.7777777777777778
H001042,M000934,Mazie Hirono,Jerry Moran,0.8125
G000562,T000464,Cory Gardner,Jon Tester,0.8333333333333334
D000622,H001042,Tammy Duckworth,Mazie Hirono,0.8666666666666667
C001113,H001046,Catherine Cortez Masto,Martin Heinrich,0.9375
G000359,V000128,Lindsey Graham,Chris Van Hollen,0.6875
R000595,S000033,Marco Rubio,Bernard Sanders,0.47058823529411764
C001095,P000595,Tom Cotton,Gary Peters,0.8333333333333334
C001098,I000024,Ted Cruz,James Inhofe,0.8125
H001061,S000033,John Hoeven,Bernard Sanders,0.47058823529411764
C001113,K000393,Catherine Cortez Masto,John Kennedy,0.8235294117647058
C001071,I000024,Bob Corker,James Inhofe,0.8125
C000567,S001203,Thad Cochran,Tina Smith,0.3333333333333333
C001088,F000463,Christopher Coons,Deb Fischer,0.8823529411764706
P000603,P000449,Rand Paul,Rob Portman,0.3888888888888889
M001170,R000595,Claire McCaskill,Marco Rubio,0.8823529411764706
M000639,S000148,Robert Menendez,Charles Schumer,0.8823529411764706
B001261,B001135,John Barrasso,Richard Burr,0.8823529411764706
H000338,W000437,Orrin Hatch,Roger Wicker,0.9444444444444444
M000639,S001202,Robert Menendez,Luther Strange,0.5
C001113,D000563,Catherine Cortez Masto,Richard Durbin,0.8235294117647058
C001071,S001203,Bob Corker,Tina Smith,0.6666666666666666
B000575,K000383,Roy Blunt,Angus King,0.8888888888888888
M001153,U000039,Lisa Murkowski,Tom Udall,0.7222222222222222
I000055,R000595,Johnny Isakson,Marco Rubio,0.9285714285714286
R000584,T000476,Jim Risch,Thom Tillis,0.8888888888888888
C001113,S001184,Catherine Cortez Masto,Tim Scott,0.8235294117647058
P000612,S001197,David Perdue,Ben Sasse,0.8888888888888888
V000128,W000817,Chris Van Hollen,Elizabeth Warren,0.7777777777777778
L000174,P000612,Patrick Leahy,David Perdue,0.7058823529411765
B001230,S001197,Tammy Baldwin,Ben Sasse,0.7222222222222222
C000127,I000055,Maria Cantwell,Johnny Isakson,0.8
B001267,M000303,Michael Bennet,John McCain,0.75
F000444,W000817,Jeff Flake,Elizabeth Warren,0.5625
C000174,F000444,Thomas Carper,Jeff Flake,0.75
M001170,M001176,Claire McCaskill,Jeff Merkley,0.7222222222222222
L000575,M000133,James Lankford,Edward Markey,0.6111111111111112
B001277,C001035,Richard Blumenthal,Susan Collins,0.7777777777777778
C001098,T000476,Ted Cruz,Thom Tillis,0.8823529411764706
A000360,H001041,Lamar Alexander,Dean Heller,0.9375
F000463,R000122,Deb Fischer,Jack Reed,0.8235294117647058
S001197,S001202,Ben Sasse,Luther Strange,0.8571428571428571
G000555,H000338,Kirsten Gillibrand,Orrin Hatch,0.5555555555555556
S001181,T000464,Jeanne Shaheen,Jon Tester,0.8823529411764706
S001203,Y000064,Tina Smith,Todd Young,0.8
T000250,T000476,John Thune,Thom Tillis,0.9444444444444444
M000133,M000303,Edward Markey,John McCain,0.625
B001267,S001197,Michael Bennet,Ben Sasse,0.8333333333333334
F000463,T000476,Deb Fischer,Thom Tillis,0.9411764705882353
G000562,S001141,Cory Gardner,Jeff Sessions,0.5
C000127,S001181,Maria Cantwell,Jeanne Shaheen,0.875
G000555,M001111,Kirsten Gillibrand,Patty Murray,0.7647058823529411
H000338,S000320,Orrin Hatch,Richard Shelby,0.9444444444444444
S001203,W000802,Tina Smith,Sheldon Whitehouse,0.9
B001261,K000383,John Barrasso,Angus King,0.8888888888888888
G000386,N000032,Charles Grassley,Bill Nelson,0.8888888888888888
M000934,N000032,Jerry Moran,Bill Nelson,0.8823529411764706
H001046,S001197,Martin Heinrich,Ben Sasse,0.8235294117647058
C000141,H001041,Benjamin Cardin,Dean Heller,0.7222222222222222
H001041,I000055,Dean Heller,Johnny Isakson,0.8666666666666667
C000567,C001056,Thad Cochran,John Cornyn,0.9090909090909091
F000457,K000352,Al Franken,Jon Kyl,0.0
D000607,M000934,Joe Donnelly,Jerry Moran,0.8823529411764706
C001075,G000562,Bill Cassidy,Cory Gardner,0.9411764705882353
L000174,S001198,Patrick Leahy,Dan Sullivan,0.6875
