member_a,member_b,votes_same,bills_same,mutual_sponsorships
M001111,O000167,17,18,4
M001111,P000590,44,48,2
M001111,R000122,43,48,2
M001111,R000146,47,48,3
M001111,R000307,37,47,1
M001111,R000361,45,47,1
M001111,S001163,45,48,3
M001111,S000033,41,47,2
M001111,S000148,47,47,4
M001111,S001141,33,46,0
M001111,S000320,37,47,0
M001111,S001142,44,48,3
M001111,S000663,43,48,2
M001111,S000709,43,47,2
M001111,S000770,45,48,4
M001111,S000888,43,47,3
M001111,S001078,36,48,0
M001111,T000464,46,48,1
M001111,T000162,7,12,1
M001111,T000250,35,47,0
M001111,V000127,25,47,1
M001111,V000126,33,46,1
M001111,W000154,36,43,1
M001111,W000803,44,47,1
M001111,W000802,40,48,2
M001111,W000437,13,18,0
M001111,W000779,45,46,0
N000032,N000180,43,47,1
N000032,O000167,16,19,2
N000032,P000590,45,48,1
N000032,R000122,39,48,1
N000032,R000146,42,48,2
N000032,R000307,39,47,1
N000032,R000361,44,47,1
N000032,S001163,45,48,1
N000032,S000033,38,47,1
N000032,S000148,42,47,2
N000032,S001141,34,46,0
N000032,S000320,38,47,0
N000032,S001142,44,48,2
N000032,S000663,43,48,2
N000032,S000709,43,48,1
N000032,S000770,42,48,2
N000032,S000888,43,48,2
N000032,S001078,37,48,0
N000032,T000464,43,48,0
N000032,T000162,6,11,0
N000032,T000250,35,47,0
N000032,V000127,29,47,1
N000032,V000126,34,47,1
N000032,W000154,36,43,1
N000032,W000803,44,47,1
N000032,W000802,40,48,0
N000032,W000437,15,18,0
N000032,W000779,42,46,0
N000180,O000167,17,20,3
N000180,P000590,46,49,2
N000180,R000122,41,49,0
N000180,R000146,43,49,2
N000180,R000307,41,48,1
N000180,R000361,45,48,2
N000180,S001163,48,49,2
N000180,S000033,37,48,0
N000180,S000148,43,48,3
N000180,S001141,37,47,0
N000180,S000320,42,48,0
N000180,S001142,46,49,3
N000180,S000663,45,49,2
N000180,S000709,45,48,1
N000180,S000770,41,49,3
N000180,S000888,45,48,3
N000180,S001078,40,49,0
N000180,T000464,42,49,2
N000180,T000162,9,12,1
N000180,T000250,39,48,0
N000180,V000127,29,48,1
N000180,V000126,37,47,1
N000180,W000154,38,44,2
N000180,W000803,47,48,1
N000180,W000802,42,49,1
N000180,W000437,14,17,0
N000180,W000779,41,47,1
O000167,P000590,16,20,2
O000167,R000122,17,20,2
O000167,R000146,19,20,4
O000167,R000307,10,19,1
O000167,R000361,20,20,2
O000167,S001163,18,20,2
O000167,S000033,16,20,2
O000167,S000148,18,19,5
O000167,S001141,10,19,0
O000167,S000320,11,19,0
O000167,S001142,16,20,4
O000167,S000663,15,20,3
O000167,S000709,15,19,3
O000167,S000770,17,20,4
O000167,S000888,15,19,4
O000167,S001078,13,20,0
O000167,T000464,18,20,2
O000167,T000162,6,11,1
O000167,T000250,12,20,0
O000167,V000127,8,19,1
O000167,V000126,12,19,1
O000167,W000154,14,20,2
O000167,W000803,18,20,2
O000167,W000802,18,20,1
O000167,W000437,3,4,0
O000167,W000779,18,20,1
P000590,R000122,41,50,0
P000590,R000146,43,50,1
P000590,R000307,41,49,1
P000590,R000361,45,49,2
P000590,S001163,48,50,2
P000590,S000033,37,49,0
P000590,S000148,43,49,3
P000590,S001141,36,48,0
P000590,S000320,41,49,0
P000590,S001142,48,50,2
P000590,S000663,47,50,2
P000590,S000709,47,49,2
P000590,S000770,41,50,3
P000590,S000888,47,49,2
P000590,S001078,40,50,0
P000590,T000464,42,50,1
P000590,T000162,8,12,0
P000590,T000250,39,49,0
P000590,V000127,31,49,1
P000590,V000126,37,48,1
P000590,W000154,40,45,2
P000590,W000803,47,49,1
P000590,W000802,42,50,1
P000590,W000437,14,18,0
P000590,W000779,41,48,1
R000122,R000146,46,50,1
R000122,R000307,34,49,0
R000122,R000361,42,49,0
R000122,S001163,43,50,0
R000122,S000033,42,49,2
R000122,S000148,44,49,1
R000122,S001141,30,48,0
R000122,S000320,34,49,0
R000122,S001142,41,50,1
R000122,S000663,40,50,1
R000122,S000709,40,49,1
R000122,S000770,44,50,1
R000122,S000888,40,49,1
R000122,S001078,37,50,0
R000122,T000464,45,50,0
R000122,T000162,8,12,0
R000122,T000250,32,49,0
R000122,V000127,22,49,0
R000122,V000126,34,48,0
R000122,W000154,33,45,0
R000122,W000803,43,49,1
R000122,W000802,47,50,0
R000122,W000437,11,18,0
R000122,W000779,42,48,0
R000146,R000307,36,49,1
R000146,R000361,46,49,1
R000146,S001163,45,50,4
R000146,S000033,44,49,1
R000146,S000148,48,49,6
R000146,S001141,32,48,0
R000146,S000320,36,49,0
R000146,S001142,43,50,3
R000146,S000663,42,50,2
R000146,S000709,42,49,2
R000146,S000770,48,50,5
R000146,S000888,42,49,3
R000146,S001078,35,50,0
R000146,T000464,49,50,1
R000146,T000162,7,12,1
R000146,T000250,34,49,0
R000146,V000127,24,49,1
R000146,V000126,32,48,1
R000146,W000154,35,45,1
R000146,W000803,44,49,3
R000146,W000802,43,50,1
R000146,W000437,13,18,0
R000146,W000779,46,48,0
R000307,R000361,38,48,1
R000307,S001163,41,49,1
R000307,S000033,33,48,0
R000307,S000148,36,48,1
R000307,S001141,39,47,0
R000307,S000320,43,48,0
R000307,S001142,43,49,1
R000307,S000663,44,49,1
R000307,S000709,43,48,0
R000307,S000770,38,49,1
R000307,S000888,43,48,1
R000307,S001078,41,49,0
R000307,T000464,37,49,0
R000307,T000162,9,11,0
R000307,T000250,40,48,0
R000307,V000127,37,49,1
R000307,V000126,37,47,1
R000307,W000154,39,44,1
R000307,W000803,40,48,0
R000307,W000802,35,49,0
R000307,W000437,16,18,0
R000307,W000779,36,47,0
R000361,S001163,47,49,1
R000361,S000033,40,48,0
R000361,S000148,46,48,2
R000361,S001141,33,47,0
R000361,S000320,38,48,0
R000361,S001142,45,49,2
R000361,S000663,44,49,2
R000361,S000709,44,48,1
R000361,S000770,44,49,2
R000361,S000888,44,48,2
R000361,S001078,37,49,0
R000361,T000464,45,49,1
R000361,T000162,7,12,0
R000361,T000250,36,48,0
R000361,V000127,27,48,1
R000361,V000126,34,47,1
R000361,W000154,37,44,2
R000361,W000803,46,48,1
R000361,W000802,43,49,0
R000361,W000437,15,17,0
R000361,W000779,44,47,1
S001163,S000033,39,49,0
S001163,S000148,45,49,5
S001163,S001141,36,48,0
S001163,S000320,41,49,0
S001163,S001142,48,50,2
S001163,S000663,47,50,1
S001163,S000709,47,49,1
S001163,S000770,43,50,5
S001163,S000888,47,49,2
S001163,S001078,40,50,0
S001163,T000464,44,50,1
S001163,T000162,8,12,1
S001163,T000250,39,49,0
S001163,V000127,29,49,1
S001163,V000126,37,48,1
S001163,W000154,40,45,1
S001163,W000803,49,49,2
S001163,W000802,44,50,2
S001163,W000437,15,18,0
S001163,W000779,43,48,0
S000033,S000148,42,48,1
S000033,S001141,28,47,0
S000033,S000320,32,48,0
S000033,S001142,37,49,1
S000033,S000663,36,49,1
S000033,S000709,36,48,1
S000033,S000770,44,49,1
S000033,S000888,36,48,1
S000033,S001078,29,49,0
S000033,T000464,45,49,0
S000033,T000162,6,12,0
S000033,T000250,29,48,0
S000033,V000127,23,48,0
S000033,V000126,26,47,0
S000033,W000154,30,44,0
S000033,W000803,38,48,1
S000033,W000802,39,49,0
S000033,W000437,10,17,0
S000033,W000779,42,47,0
S000148,S001141,32,47,0
S000148,S000320,36,48,0
S000148,S001142,43,49,4
S000148,S000663,42,49,3
S000148,S000709,42,48,4
S000148,S000770,46,49,7
S000148,S000888,42,48,4
S000148,S001078,35,49,0
S000148,T000464,47,49,2
S000148,T000162,6,11,1
S000148,T000250,34,48,0
S000148,V000127,24,48,1
S000148,V000126,32,47,1
S000148,W000154,35,44,2
S000148,W000803,44,48,4
S000148,W000802,41,49,2
S000148,W000437,13,18,0
S000148,W000779,46,47,1
S001141,S000320,43,47,0
S001141,S001142,38,48,0
S001141,S000663,39,48,0
S001141,S000709,38,47,0
S001141,S000770,32,48,0
S001141,S000888,38,47,0
S001141,S001078,39,48,0
S001141,T000464,33,48,0
S001141,T000162,10,12,0
S001141,T000250,42,47,0
S001141,V000127,38,47,0
S001141,V000126,35,46,0
S001141,W000154,37,43,0
S001141,W000803,35,47,0
S001141,W000802,30,48,0
S001141,W000437,14,17,0
S001141,W000779,34,47,0
S000320,S001142,41,49,0
S000320,S000663,42,49,0
S000320,S000709,42,48,0
S000320,S000770,37,49,0
S000320,S000888,42,48,0
S000320,S001078,39,49,0
S000320,T000464,37,49,0
S000320,T000162,11,12,0
S000320,T000250,42,48,0
S000320,V000127,35,48,0
S000320,V000126,39,47,0
S000320,W000154,38,44,0
S000320,W000803,40,48,0
S000320,W000802,35,49,0
S000320,W000437,15,18,0
S000320,W000779,37,47,0
S001142,S000663,49,50,3
S001142,S000709,48,49,2
S001142,S000770,41,50,4
S001142,S000888,48,49,4
S001142,S001078,42,50,0
S001142,T000464,42,50,2
S001142,T000162,7,12,1
S001142,T000250,41,49,0
S001142,V000127,31,49,1
S001142,V000126,38,48,1
S001142,W000154,42,45,2
S001142,W000803,47,49,2
S001142,W000802,42,50,1
S001142,W000437,15,18,0
S001142,W000779,41,48,1
S000663,S000709,49,49,2
S000663,S000770,40,50,3
S000663,S000888,49,49,3
S000663,S001078,43,50,0
S000663,T000464,41,50,1
S000663,T000162,8,12,0
S000663,T000250,42,49,0
S000663,V000127,32,49,1
S000663,V000126,39,48,1
S000663,W000154,43,45,2
S000663,W000803,46,49,2
S000663,W000802,41,50,0
S000663,W000437,15,18,0
S000663,W000779,40,48,1
S000709,S000770,40,49,3
S000709,S000888,49,49,2
S000709,S001078,42,49,0
S000709,T000464,41,49,1
S000709,T000162,8,11,0
S000709,T000250,41,48,0
S000709,V000127,31,48,0
S000709,V000126,39,48,0
S000709,W000154,42,44,1
S000709,W000803,46,48,2
S000709,W000802,41,49,1
S000709,W000437,15,18,0
S000709,W000779,40,47,1
S000770,S000888,40,49,4
S000770,S001078,33,50,0
S000770,T000464,49,50,2
S000770,T000162,7,12,1
S000770,T000250,32,49,0
S000770,V000127,26,49,1
S000770,V000126,32,48,1
S000770,W000154,33,45,2
S000770,W000803,42,49,4
S000770,W000802,41,50,2
S000770,W000437,14,18,0
S000770,W000779,46,48,1
S000888,S001078,42,49,0
S000888,T000464,41,49,2
S000888,T000162,8,11,1
S000888,T000250,41,48,0
S000888,V000127,31,48,1
S000888,V000126,39,48,1
S000888,W000154,42,44,2
S000888,W000803,46,48,2
S000888,W000802,41,49,1
S000888,W000437,15,18,0
S000888,W000779,40,47,1
S001078,T000464,34,50,0
S001078,T000162,9,12,0
S001078,T000250,41,49,0
S001078,V000127,33,49,0
S001078,V000126,40,48,0
S001078,W000154,39,45,0
S001078,W000803,40,49,0
S001078,W000802,38,50,0
S001078,W000437,13,18,0
S001078,W000779,34,48,0
T000464,T000162,7,12,1
T000464,T000250,33,49,0
T000464,V000127,25,49,0
T000464,V000126,31,48,0
T000464,W000154,34,45,1
T000464,W000803,43,49,1
T000464,W000802,42,50,1
T000464,W000437,14,18,0
T000464,W000779,47,48,1
T000162,T000250,10,12,0
T000162,V000127,9,11,0
T000162,V000126,9,11,0
T000162,W000154,9,12,0
T000162,W000803,8,12,0
T000162,W000802,8,12,1
T000162,W000437,0,0,0
T000162,W000779,7,12,0
T000250,V000127,38,48,0
T000250,V000126,41,47,0
T000250,W000154,40,45,0
T000250,W000803,38,48,0
T000250,W000802,33,49,0
T000250,W000437,14,17,0
T000250,W000779,34,47,0
V000127,V000126,33,47,1
V000127,W000154,31,44,1
V000127,W000803,28,48,0
V000127,W000802,23,49,0
V000127,W000437,13,18,0
V000127,W000779,26,47,0
V000126,W000154,34,43,1
V000126,W000803,37,47,0
V000126,W000802,36,48,0
V000126,W000437,14,18,0
V000126,W000779,32,46,0
W000154,W000803,39,44,1
W000154,W000802,34,45,0
W000154,W000437,12,15,0
W000154,W000779,34,44,1
W000803,W000802,44,49,0
W000803,W000437,14,17,0
W000803,W000779,42,47,1
W000802,W000437,13,18,0
W000802,W000779,39,48,0
W000437,W000779,14,18,0
