member_a_id,member_b_id,member_a_name,member_b_name,metric
S000709,S000709,Arlen Specter,Arlen Specter,0.0
I000025,W000802,Daniel Inouye,Sheldon Whitehouse,0.975609756097561
B000611,S000770,Christopher Bond,Debbie Stabenow,0.7027027027027027
B000711,M000303,Barbara Boxer,John McCain,0.3170731707317073
L000174,L000572,Patrick Leahy,George LeMieux,0.5
K000305,P000590,Herb Kohl,Mark Pryor,0.9512195121951219
C001071,S001141,Bob Corker,Jeff Sessions,0.85
M000303,M001170,John McCain,Claire McCaskill,0.4473684210526316
D000432,L000550,Byron Dorgan,Mary Landrieu,0.972972972972973
C000705,L000174,Kent Conrad,Patrick Leahy,0.925
L000261,R000307,Carl Levin,Pat Roberts,0.4634146341463415
I000055,J000177,Johnny Isakson,Tim Johnson,0.3611111111111111
D000388,F000457,Christopher Dodd,Al Franken,0.9615384615384616
F000457,M001111,Al Franken,Patty Murray,0.9629629629629629
C001041,S000033,Hillary Clinton,Bernard Sanders,0.5
B000382,C000560,Robert Bennett,Tom Coburn,0.5128205128205128
C000174,W000779,Thomas Carper,Ron Wyden,0.95
L000304,S000033,Joseph Lieberman,Bernard Sanders,0.9230769230769231
C000880,G000555,Michael Crapo,Kirsten Gillibrand,0.46153846153846156
C001041,L000304,Hillary Clinton,Joseph Lieberman,0.5
B001268,C001088,Scott Brown,Christopher Coons,0.5
B001267,L000261,Michael Bennet,Carl Levin,0.95
C001035,M000303,Susan Collins,John McCain,0.4146341463414634
C000705,M001183,Kent Conrad,Joe Manchin,0.5
I000024,K000105,James Inhofe,Edward Kennedy,0.0
B000711,C001035,Barbara Boxer,Susan Collins,0.8780487804878049
B000243,F000062,Max Baucus,Dianne Feinstein,0.9487179487179487
D000388,H000338,Christopher Dodd,Orrin Hatch,0.5128205128205128
A000360,B000444,Lamar Alexander,Joseph Biden,0.0
C001070,W000779,Bob Casey,Ron Wyden,0.9512195121951219
E000285,S000320,Michael Enzi,Richard Shelby,0.6829268292682927
C000174,C001070,Thomas Carper,Bob Casey,0.975
L000123,R000361,Frank Lautenberg,John Rockefeller,0.9696969696969697
L000572,M001183,George LeMieux,Joe Manchin,0.5
L000572,W000805,George LeMieux,Mark Warner,0.5263157894736842
K000367,K000305,Amy Klobuchar,Herb Kohl,0.975
B001267,R000307,Michael Bennet,Pat Roberts,0.5
P000590,T000250,Mark Pryor,John Thune,0.3902439024390244
B000468,S000770,Jeff Bingaman,Debbie Stabenow,0.975609756097561
I000025,T000250,Daniel Inouye,John Thune,0.36585365853658536
L000174,M001183,Patrick Leahy,Joe Manchin,0.5
K000367,P000590,Amy Klobuchar,Mark Pryor,0.95
B000468,B000611,Jeff Bingaman,Christopher Bond,0.7027027027027027
B001268,G000386,Scott Brown,Charles Grassley,0.7272727272727273
A000360,S001181,Lamar Alexander,Jeanne Shaheen,0.65
B000711,W000779,Barbara Boxer,Ron Wyden,0.9512195121951219
N000032,R000361,Bill Nelson,John Rockefeller,0.9696969696969697
C001070,C001035,Bob Casey,Susan Collins,0.8780487804878049
D000563,H000338,Richard Durbin,Orrin Hatch,0.525
C001071,M001183,Bob Corker,Joe Manchin,0.0
B001066,W000437,Jim Bunning,Roger Wicker,0.6756756756756757
F000457,W000805,Al Franken,Mark Warner,0.9230769230769231
K000374,R000307,Paul Kirk,Pat Roberts,0.5
G000359,I000024,Lindsey Graham,James Inhofe,0.8461538461538461
E000194,K000367,John Ensign,Amy Klobuchar,0.28205128205128205
L000504,S001163,Richard Lugar,Ken Salazar,0.5
D000388,W000805,Christopher Dodd,Mark Warner,0.9487179487179487
B000711,C000174,Barbara Boxer,Thomas Carper,0.975
C001056,G000561,John Cornyn,Carte Goodwin,0.0
K000374,L000261,Paul Kirk,Carl Levin,0.875
C000174,M000303,Thomas Carper,John McCain,0.3
M001111,R000307,Patty Murray,Pat Roberts,0.46153846153846156
L000550,N000180,Mary Landrieu,Ben Nelson,0.8947368421052632
G000445,K000360,Judd Gregg,Mark Kirk,0.5
B000382,H001016,Robert Bennett,Kay Hutchison,0.7297297297297297
C000705,C001071,Kent Conrad,Bob Corker,0.43902439024390244
B001066,M001176,Jim Bunning,Jeff Merkley,0.3157894736842105
C001088,G000386,Christopher Coons,Charles Grassley,0.5
C001035,W000779,Susan Collins,Ron Wyden,0.8536585365853658
D000595,V000127,Jim DeMint,David Vitter,0.631578947368421
B000711,C001070,Barbara Boxer,Bob Casey,0.975609756097561
E000194,P000590,John Ensign,Mark Pryor,0.3
B000444,S001181,Joseph Biden,Jeanne Shaheen,0.0
C001070,M000303,Bob Casey,John McCain,0.3170731707317073
C000705,S001141,Kent Conrad,Jeff Sessions,0.35
L000123,N000032,Frank Lautenberg,Bill Nelson,0.9736842105263158
D000432,N000180,Byron Dorgan,Ben Nelson,0.9
B000944,S000709,Sherrod Brown,Arlen Specter,0.9743589743589743
C000567,U000038,Thad Cochran,Mark Udall,0.625
C000174,C001035,Thomas Carper,Susan Collins,0.875
C001071,L000174,Bob Corker,Patrick Leahy,0.425
L000572,S001141,George LeMieux,Jeff Sessions,0.7
B001267,K000374,Michael Bennet,Paul Kirk,0.875
C000560,H001016,Tom Coburn,Kay Hutchison,0.5384615384615384
K000352,M001111,Jon Kyl,Patty Murray,0.28205128205128205
R000122,T000464,Jack Reed,Jon Tester,0.975
G000359,K000105,Lindsey Graham,Edward Kennedy,0.0
C001088,R000584,Christopher Coons,Jim Risch,0.0
L000174,S001141,Patrick Leahy,Jeff Sessions,0.3333333333333333
B000953,M001183,Sam Brownback,Joe Manchin,0.0
H001049,L000504,Kay Hagan,Richard Lugar,0.675
F000457,S000033,Al Franken,Bernard Sanders,0.9230769230769231
C001056,G000555,John Cornyn,Kirsten Gillibrand,0.41025641025641024
J000177,R000307,Tim Johnson,Pat Roberts,0.41025641025641024
I000055,L000261,Johnny Isakson,Carl Levin,0.42105263157894735
D000388,S000033,Christopher Dodd,Bernard Sanders,0.9230769230769231
B001233,K000105,Evan Bayh,Edward Kennedy,0.6666666666666666
C000705,L000572,Kent Conrad,George LeMieux,0.5
C001041,D000388,Hillary Clinton,Christopher Dodd,0.5
M001111,S000320,Patty Murray,Richard Shelby,0.5384615384615384
F000062,S000148,Dianne Feinstein,Charles Schumer,0.975
B001265,K000305,Mark Begich,Herb Kohl,0.975
R000361,S000709,John Rockefeller,Arlen Specter,0.9696969696969697
J000177,L000261,Tim Johnson,Carl Levin,0.9487179487179487
K000374,R000584,Paul Kirk,Jim Risch,0.5
G000445,T000250,Judd Gregg,John Thune,0.65
B001233,C001070,Evan Bayh,Bob Casey,0.825
G000386,R000584,Charles Grassley,Jim Risch,0.7804878048780488
H000338,L000304,Orrin Hatch,Joseph Lieberman,0.5128205128205128
I000055,R000307,Johnny Isakson,Pat Roberts,0.8157894736842105
B001265,P000590,Mark Begich,Mark Pryor,0.95
B001265,K000367,Mark Begich,Amy Klobuchar,0.9743589743589743
G000445,W000802,Judd Gregg,Sheldon Whitehouse,0.55
F000457,L000304,Al Franken,Joseph Lieberman,0.9615384615384616
G000445,I000025,Judd Gregg,Daniel Inouye,0.55
C001056,C000880,John Cornyn,Michael Crapo,0.9024390243902439
B001267,I000055,Michael Bennet,Johnny Isakson,0.43243243243243246
B001066,U000038,Jim Bunning,Mark Udall,0.32432432432432434
M001170,U000038,Claire McCaskill,Mark Udall,0.8648648648648649
E000285,T000464,Michael Enzi,Jon Tester,0.4146341463414634
B000953,C000705,Sam Brownback,Kent Conrad,0.5128205128205128
B000944,N000032,Sherrod Brown,Bill Nelson,0.9743589743589743
A000069,S001181,Daniel Akaka,Jeanne Shaheen,0.975
D000388,L000304,Christopher Dodd,Joseph Lieberman,0.9743589743589743
B001267,J000177,Michael Bennet,Tim Johnson,0.9210526315789473
G000555,U000038,Kirsten Gillibrand,Mark Udall,0.9473684210526315
B000953,L000572,Sam Brownback,George LeMieux,0.7368421052631579
E000285,R000122,Michael Enzi,Jack Reed,0.4
B000243,M001162,Max Baucus,Mel Martinez,0.75
C001041,H000338,Hillary Clinton,Orrin Hatch,0.5
B000243,S000148,Max Baucus,Charles Schumer,0.95
B001233,I000024,Evan Bayh,James Inhofe,0.39473684210526316
E000194,R000361,John Ensign,John Rockefeller,0.17647058823529413
B000953,L000174,Sam Brownback,Patrick Leahy,0.47368421052631576
H000338,S000033,Orrin Hatch,Bernard Sanders,0.48717948717948717
H001016,M000702,Kay Hutchison,Barbara Mikulski,0.5588235294117647
B000611,R000146,Christopher Bond,Harry Reid,0.7027027027027027
A000069,B000444,Daniel Akaka,Joseph Biden,0.0
B000953,S001141,Sam Brownback,Jeff Sessions,0.7631578947368421
C000127,L000035,Maria Cantwell,Blanche Lincoln,0.925
I000025,K000360,Daniel Inouye,Mark Kirk,0.5
R000146,S000770,Harry Reid,Debbie Stabenow,0.975609756097561
C000560,M000702,Tom Coburn,Barbara Mikulski,0.16666666666666666
S000033,W000805,Bernard Sanders,Mark Warner,0.8974358974358975
B000953,C001071,Sam Brownback,Bob Corker,0.717948717948718
C001041,W000805,Hillary Clinton,Mark Warner,0.5
C000141,M000355,Benjamin Cardin,Mitch McConnell,0.3902439024390244
I000055,K000374,Johnny Isakson,Paul Kirk,0.5
J000291,V000126,Mike Johanns,George Voinovich,0.6829268292682927
B001266,K000373,Roland Burris,Edward Kaufman,0.9736842105263158
H001049,S001163,Kay Hagan,Ken Salazar,0.5
M001111,U000039,Patty Murray,Tom Udall,0.9736842105263158
B001135,D000595,Richard Burr,Jim DeMint,0.8
C000567,M001170,Thad Cochran,Claire McCaskill,0.5789473684210527
M000639,U000039,Robert Menendez,Tom Udall,0.972972972972973
B000382,M000702,Robert Bennett,Barbara Mikulski,0.5428571428571428
G000555,G000561,Kirsten Gillibrand,Carte Goodwin,0.6666666666666666
B000944,L000123,Sherrod Brown,Frank Lautenberg,0.9736842105263158
B001261,M001162,John Barrasso,Mel Martinez,0.7
D000563,F000061,Richard Durbin,Russ Feingold,0.8292682926829268
L000304,W000805,Joseph Lieberman,Mark Warner,0.9487179487179487
D000595,H000338,Jim DeMint,Orrin Hatch,0.5897435897435898
B000944,R000361,Sherrod Brown,John Rockefeller,0.9696969696969697
B001233,G000359,Evan Bayh,Lindsey Graham,0.475
A000069,A000360,Daniel Akaka,Lamar Alexander,0.6585365853658537
K000352,S000320,Jon Kyl,Richard Shelby,0.6585365853658537
I000025,S000663,Daniel Inouye,Olympia Snowe,0.8536585365853658
B001265,E000194,Mark Begich,John Ensign,0.2564102564102564
K000360,T000250,Mark Kirk,John Thune,0.0
C000880,G000561,Michael Crapo,Carte Goodwin,0.0
B001210,M001153,Robert Byrd,Lisa Murkowski,0.7
B000468,R000146,Jeff Bingaman,Harry Reid,0.975609756097561
M001176,W000437,Jeff Merkley,Roger Wicker,0.575
B001265,V000127,Mark Begich,David Vitter,0.5
C000141,G000386,Benjamin Cardin,Charles Grassley,0.5121951219512195
K000360,S000663,Mark Kirk,Olympia Snowe,0.5
C001070,W000803,Bob Casey,Jim Webb,0.975609756097561
H001049,L000550,Kay Hagan,Mary Landrieu,0.9459459459459459
B000243,M001111,Max Baucus,Patty Murray,0.9473684210526315
R000361,V000126,John Rockefeller,George Voinovich,0.7647058823529411
H000338,M001162,Orrin Hatch,Mel Martinez,0.6842105263157895
B001135,K000367,Richard Burr,Amy Klobuchar,0.35
S001181,T000250,Jeanne Shaheen,John Thune,0.35
C000127,C001056,Maria Cantwell,John Cornyn,0.4146341463414634
D000432,H001049,Byron Dorgan,Kay Hagan,0.9487179487179487
D000563,S000709,Richard Durbin,Arlen Specter,0.975
I000055,M001176,Johnny Isakson,Jeff Merkley,0.42105263157894735
B001268,T000250,Scott Brown,John Thune,0.5454545454545454
B000468,C000567,Jeff Bingaman,Thad Cochran,0.6585365853658537
C000141,R000584,Benjamin Cardin,Jim Risch,0.4634146341463415
H001016,K000373,Kay Hutchison,Edward Kaufman,0.6216216216216216
C000567,S000770,Thad Cochran,Debbie Stabenow,0.6585365853658537
B001135,K000305,Richard Burr,Herb Kohl,0.34146341463414637
B000611,C000567,Christopher Bond,Thad Cochran,0.918918918918919
B000953,V000126,Sam Brownback,George Voinovich,0.6923076923076923
G000359,H000206,Lindsey Graham,Tom Harkin,0.36585365853658536
A000069,G000445,Daniel Akaka,Judd Gregg,0.55
K000352,L000304,Jon Kyl,Joseph Lieberman,0.3
S000148,S000320,Charles Schumer,Richard Shelby,0.5609756097560976
J000177,W000437,Tim Johnson,Roger Wicker,0.5263157894736842
F000062,M001111,Dianne Feinstein,Patty Murray,0.9736842105263158
F000457,M001162,Al Franken,Mel Martinez,0.6666666666666666
F000061,N000032,Russ Feingold,Bill Nelson,0.825
W000803,W000779,Jim Webb,Ron Wyden,0.9512195121951219
S001181,W000802,Jeanne Shaheen,Sheldon Whitehouse,0.975
B001135,P000590,Richard Burr,Mark Pryor,0.36585365853658536
I000025,S001181,Daniel Inouye,Jeanne Shaheen,0.975
C000174,W000803,Thomas Carper,Jim Webb,0.975
J000291,S001141,Mike Johanns,Jeff Sessions,0.75
B001210,E000285,Robert Byrd,Michael Enzi,0.45
K000105,T000250,Edward Kennedy,John Thune,0.0
C001071,J000291,Bob Corker,Mike Johanns,0.6829268292682927
I000055,W000437,Johnny Isakson,Roger Wicker,0.8157894736842105
D000388,M001162,Christopher Dodd,Mel Martinez,0.7
B000444,W000802,Joseph Biden,Sheldon Whitehouse,0.0
B001268,C000141,Scott Brown,Benjamin Cardin,0.45454545454545453
B001135,E000194,Richard Burr,John Ensign,0.875
B000444,I000025,Joseph Biden,Daniel Inouye,0.0
A000069,K000360,Daniel Akaka,Mark Kirk,0.5
C001035,W000803,Susan Collins,Jim Webb,0.8780487804878049
J000291,L000174,Mike Johanns,Patrick Leahy,0.575
C000127,G000561,Maria Cantwell,Carte Goodwin,0.6666666666666666
B001261,L000304,John Barrasso,Joseph Lieberman,0.35
A000360,T000250,Lamar Alexander,John Thune,0.6341463414634146
L000123,V000126,Frank Lautenberg,George Voinovich,0.7948717948717948
S000770,U000038,Debbie Stabenow,Mark Udall,0.95
B001265,G000561,Mark Begich,Carte Goodwin,0.6666666666666666
B000611,U000038,Christopher Bond,Mark Udall,0.6666666666666666
G000555,L000035,Kirsten Gillibrand,Blanche Lincoln,0.9473684210526315
C000705,J000291,Kent Conrad,Mike Johanns,0.5365853658536586
H000206,K000105,Tom Harkin,Edward Kennedy,0.6666666666666666
F000061,L000123,Russ Feingold,Frank Lautenberg,0.8205128205128205
C001070,I000025,Bob Casey,Daniel Inouye,0.975609756097561
H001049,N000180,Kay Hagan,Ben Nelson,0.875
B000944,D000563,Sherrod Brown,Richard Durbin,0.975
B001066,J000177,Jim Bunning,Tim Johnson,0.2777777777777778
C000141,C001088,Benjamin Cardin,Christopher Coons,0.5
M001162,W000805,Mel Martinez,Mark Warner,0.75
B000711,W000803,Barbara Boxer,Jim Webb,0.975609756097561
B000468,U000038,Jeff Bingaman,Mark Udall,0.95
B001265,D000595,Mark Begich,Jim DeMint,0.1282051282051282
C001070,W000802,Bob Casey,Sheldon Whitehouse,0.975609756097561
A000360,I000025,Lamar Alexander,Daniel Inouye,0.6585365853658537
C000286,M000639,Saxby Chambliss,Robert Menendez,0.3684210526315789
A000069,S000663,Daniel Akaka,Olympia Snowe,0.8536585365853658
F000061,R000361,Russ Feingold,John Rockefeller,0.8529411764705882
B001266,M000702,Roland Burris,Barbara Mikulski,0.9696969696969697
B001261,S000033,John Barrasso,Bernard Sanders,0.35
B001066,I000055,Jim Bunning,Johnny Isakson,0.7714285714285715
B001261,C001041,John Barrasso,Hillary Clinton,0.5
J000291,M001183,Mike Johanns,Joe Manchin,0.5
C000880,L000035,Michael Crapo,Blanche Lincoln,0.5
H000206,I000024,Tom Harkin,James Inhofe,0.2564102564102564
T000250,W000802,John Thune,Sheldon Whitehouse,0.36585365853658536
M000355,W000437,Mitch McConnell,Roger Wicker,0.725
M001153,R000122,Lisa Murkowski,Jack Reed,0.7435897435897436
B000243,K000352,Max Baucus,Jon Kyl,0.3
B000444,T000250,Joseph Biden,John Thune,0.0
B000382,K000373,Robert Bennett,Edward Kaufman,0.5405405405405406
A000069,I000025,Daniel Akaka,Daniel Inouye,0.975609756097561
B001210,R000122,Robert Byrd,Jack Reed,0.9
A000069,W000802,Daniel Akaka,Sheldon Whitehouse,0.975609756097561
K000305,N000032,Herb Kohl,Bill Nelson,0.975
B000944,F000061,Sherrod Brown,Russ Feingold,0.825
B000444,K000360,Joseph Biden,Mark Kirk,0.0
L000550,L000504,Mary Landrieu,Richard Lugar,0.6842105263157895
C000705,V000126,Kent Conrad,George Voinovich,0.7804878048780488
G000445,S001181,Judd Gregg,Jeanne Shaheen,0.5384615384615384
G000561,L000035,Carte Goodwin,Blanche Lincoln,0.6666666666666666
S001163,W000779,Ken Salazar,Ron Wyden,0.5
M001183,S001141,Joe Manchin,Jeff Sessions,0.0
C001035,K000148,Susan Collins,John Kerry,0.8780487804878049
D000563,R000361,Richard Durbin,John Rockefeller,0.9705882352941176
L000304,M001162,Joseph Lieberman,Mel Martinez,0.7
L000572,V000126,George LeMieux,George Voinovich,0.6
B001268,M000355,Scott Brown,Mitch McConnell,0.6363636363636364
L000504,T000250,Richard Lugar,John Thune,0.6341463414634146
B000243,S000320,Max Baucus,Richard Shelby,0.575
C000127,G000555,Maria Cantwell,Kirsten Gillibrand,0.9487179487179487
B001210,T000464,Robert Byrd,Jon Tester,0.9
R000146,U000038,Harry Reid,Mark Udall,0.95
D000432,L000504,Byron Dorgan,Richard Lugar,0.7
K000305,V000127,Herb Kohl,David Vitter,0.5128205128205128
L000174,V000126,Patrick Leahy,George Voinovich,0.775
D000595,E000194,Jim DeMint,John Ensign,0.8461538461538461
L000035,U000039,Blanche Lincoln,Tom Udall,0.9473684210526315
B001267,W000437,Michael Bennet,Roger Wicker,0.5384615384615384
P000590,V000127,Mark Pryor,David Vitter,0.5384615384615384
B000711,K000148,Barbara Boxer,John Kerry,0.975609756097561
B001066,K000374,Jim Bunning,Paul Kirk,0.6666666666666666
R000307,W000437,Pat Roberts,Roger Wicker,0.85
K000373,M000702,Edward Kaufman,Barbara Mikulski,0.9705882352941176
M001183,V000126,Joe Manchin,George Voinovich,0.5
K000148,M000303,John Kerry,John McCain,0.3170731707317073
A000360,K000360,Lamar Alexander,Mark Kirk,0.5
C001041,M001162,Hillary Clinton,Mel Martinez,0.5
B000382,B001266,Robert Bennett,Roland Burris,0.5277777777777778
B000444,S000663,Joseph Biden,Olympia Snowe,0.0
A000069,L000304,Daniel Akaka,Joseph Lieberman,0.975
M001162,S000033,Mel Martinez,Bernard Sanders,0.6
L000261,W000437,Carl Levin,Roger Wicker,0.575
N000180,S001163,Ben Nelson,Ken Salazar,0.5
C000127,C000880,Maria Cantwell,Michael Crapo,0.4878048780487805
B001265,B001135,Mark Begich,Richard Burr,0.325
C000286,U000039,Saxby Chambliss,Tom Udall,0.3684210526315789
B001266,C000560,Roland Burris,Tom Coburn,0.15789473684210525
C001088,M000355,Christopher Coons,Mitch McConnell,0.0
B001261,W000805,John Barrasso,Mark Warner,0.4
G000445,S000663,Judd Gregg,Olympia Snowe,0.625
D000563,L000123,Richard Durbin,Frank Lautenberg,0.9743589743589743
M001111,S000148,Patty Murray,Charles Schumer,0.9743589743589743
A000069,T000250,Daniel Akaka,John Thune,0.36585365853658536
F000062,S000320,Dianne Feinstein,Richard Shelby,0.55
S001181,S000663,Jeanne Shaheen,Olympia Snowe,0.85
B000468,M001170,Jeff Bingaman,Claire McCaskill,0.8421052631578947
D000432,S001163,Byron Dorgan,Ken Salazar,0.5
E000285,M001153,Michael Enzi,Lisa Murkowski,0.65
C001088,S000770,Christopher Coons,Debbie Stabenow,0.5
K000352,S000148,Jon Kyl,Charles Schumer,0.2926829268292683
K000374,M001176,Paul Kirk,Jeff Merkley,0.875
D000563,N000032,Richard Durbin,Bill Nelson,0.975
B001233,H000206,Evan Bayh,Tom Harkin,0.825
C001070,K000148,Bob Casey,John Kerry,0.975609756097561
A000360,G000445,Lamar Alexander,Judd Gregg,0.75
B001261,H000338,John Barrasso,Orrin Hatch,0.75
B001266,H001016,Roland Burris,Kay Hutchison,0.6111111111111112
C001056,L000035,John Cornyn,Blanche Lincoln,0.425
G000386,M000355,Charles Grassley,Mitch McConnell,0.7560975609756098
B001267,B001066,Michael Bennet,Jim Bunning,0.34210526315789475
C000567,W000437,Thad Cochran,Roger Wicker,0.9
B001261,D000388,John Barrasso,Christopher Dodd,0.35
K000360,M000303,Mark Kirk,John McCain,0.0
B000444,G000445,Joseph Biden,Judd Gregg,0.0
C000567,R000146,Thad Cochran,Harry Reid,0.6585365853658537
S001141,V000126,Jeff Sessions,George Voinovich,0.5
L000504,N000180,Richard Lugar,Ben Nelson,0.7804878048780488
K000360,S001181,Mark Kirk,Jeanne Shaheen,0.5
C000705,W000779,Kent Conrad,Ron Wyden,0.926829268292683
K000374,W000437,Paul Kirk,Roger Wicker,0.5
C001071,V000126,Bob Corker,George Voinovich,0.5853658536585366
B001066,R000307,Jim Bunning,Pat Roberts,0.7894736842105263
E000194,V000127,John Ensign,David Vitter,0.7105263157894737
B000953,J000291,Sam Brownback,Mike Johanns,0.7435897435897436
D000595,P000590,Jim DeMint,Mark Pryor,0.175
B001261,F000457,John Barrasso,Al Franken,0.25925925925925924
F000061,S000709,Russ Feingold,Arlen Specter,0.85
C000174,K000148,Thomas Carper,John Kerry,0.975
M001170,S000770,Claire McCaskill,Debbie Stabenow,0.8421052631578947
B001066,L000261,Jim Bunning,Carl Levin,0.3157894736842105
B000611,M001170,Christopher Bond,Claire McCaskill,0.5294117647058824
E000285,K000105,Michael Enzi,Edward Kennedy,0.3333333333333333
B001261,B000243,John Barrasso,Max Baucus,0.375
C000560,S000148,Tom Coburn,Charles Schumer,0.14634146341463414
G000445,L000035,Judd Gregg,Blanche Lincoln,0.5897435897435898
B000468,P000590,Jeff Bingaman,Mark Pryor,0.9512195121951219
B000944,B001268,Sherrod Brown,Scott Brown,0.45454545454545453
B000611,K000367,Christopher Bond,Amy Klobuchar,0.6944444444444444
B001266,M001111,Roland Burris,Patty Murray,0.9722222222222222
J000291,W000803,Mike Johanns,Jim Webb,0.5609756097560976
C000174,S001141,Thomas Carper,Jeff Sessions,0.3076923076923077
R000584,R000307,Jim Risch,Pat Roberts,0.8780487804878049
C001035,L000572,Susan Collins,George LeMieux,0.6
B000468,K000305,Jeff Bingaman,Herb Kohl,0.975609756097561
M001183,M000303,Joe Manchin,John McCain,0.0
F000061,M000355,Russ Feingold,Mitch McConnell,0.34146341463414637
B001066,L000304,Jim Bunning,Joseph Lieberman,0.2972972972972973
B001066,W000803,Jim Bunning,Jim Webb,0.3157894736842105
B000711,M001183,Barbara Boxer,Joe Manchin,0.5
C001035,C000705,Susan Collins,Kent Conrad,0.8536585365853658
B000382,S000148,Robert Bennett,Charles Schumer,0.5384615384615384
C001071,W000779,Bob Corker,Ron Wyden,0.4878048780487805
A000360,C001056,Lamar Alexander,John Cornyn,0.6097560975609756
B001268,R000584,Scott Brown,Jim Risch,0.5454545454545454
G000445,H001049,Judd Gregg,Kay Hagan,0.5128205128205128
B000944,C001088,Sherrod Brown,Christopher Coons,0.5
B000711,L000572,Barbara Boxer,George LeMieux,0.5
C000141,D000563,Benjamin Cardin,Richard Durbin,0.975609756097561
L000572,M000303,George LeMieux,John McCain,0.7
B001261,J000177,John Barrasso,Tim Johnson,0.3076923076923077
B001233,R000122,Evan Bayh,Jack Reed,0.8461538461538461
B000711,L000174,Barbara Boxer,Patrick Leahy,0.95
L000174,M000303,Patrick Leahy,John McCain,0.35
I000025,M000702,Daniel Inouye,Barbara Mikulski,0.9722222222222222
R000584,S000709,Jim Risch,Arlen Specter,0.475
B000611,K000305,Christopher Bond,Herb Kohl,0.7027027027027027
B001135,C000567,Richard Burr,Thad Cochran,0.6097560975609756
B000444,C001056,Joseph Biden,John Cornyn,0.0
B001066,S000033,Jim Bunning,Bernard Sanders,0.24324324324324326
B001261,I000055,John Barrasso,Johnny Isakson,0.7105263157894737
K000305,S000770,Herb Kohl,Debbie Stabenow,0.975609756097561
G000386,S000709,Charles Grassley,Arlen Specter,0.5
B001066,C001041,Jim Bunning,Hillary Clinton,0.0
K000148,S000770,John Kerry,Debbie Stabenow,0.975609756097561
B000468,K000367,Jeff Bingaman,Amy Klobuchar,0.975
B000611,P000590,Christopher Bond,Mark Pryor,0.7297297297297297
B000711,C000705,Barbara Boxer,Kent Conrad,0.9512195121951219
C001035,M001183,Susan Collins,Joe Manchin,0.5
K000374,M001162,Paul Kirk,Mel Martinez,0.0
C000705,M000303,Kent Conrad,John McCain,0.34146341463414637
B001233,T000464,Evan Bayh,Jon Tester,0.825
P000590,S000770,Mark Pryor,Debbie Stabenow,0.9512195121951219
C000286,S001163,Saxby Chambliss,Ken Salazar,0.0
C001070,S001141,Bob Casey,Jeff Sessions,0.325
C001070,L000174,Bob Casey,Patrick Leahy,0.95
B001135,U000038,Richard Burr,Mark Udall,0.35
A000360,G000561,Lamar Alexander,Carte Goodwin,0.3333333333333333
B000944,G000386,Sherrod Brown,Charles Grassley,0.525
C001070,L000572,Bob Casey,George LeMieux,0.5
D000432,U000039,Byron Dorgan,Tom Udall,0.9736842105263158
B001267,M001162,Michael Bennet,Mel Martinez,0.7368421052631579
L000035,S000663,Blanche Lincoln,Olympia Snowe,0.875
K000373,S000320,Edward Kaufman,Richard Shelby,0.5897435897435898
C000174,M001183,Thomas Carper,Joe Manchin,0.5
C001041,M001176,Hillary Clinton,Jeff Merkley,0.5
C001070,C000705,Bob Casey,Kent Conrad,0.9512195121951219
B000468,C000141,Jeff Bingaman,Benjamin Cardin,0.975609756097561
M001183,W000779,Joe Manchin,Ron Wyden,0.5
F000062,M000702,Dianne Feinstein,Barbara Mikulski,0.9722222222222222
C001088,S000709,Christopher Coons,Arlen Specter,0.5
M001176,S000033,Jeff Merkley,Bernard Sanders,0.925
B000711,S001141,Barbara Boxer,Jeff Sessions,0.325
A000069,C000880,Daniel Akaka,Michael Crapo,0.4634146341463415
B000611,E000194,Christopher Bond,John Ensign,0.5555555555555556
C001071,M000303,Bob Corker,John McCain,0.7317073170731707
L000550,U000039,Mary Landrieu,Tom Udall,0.972972972972973
C000127,T000250,Maria Cantwell,John Thune,0.3902439024390244
B000944,R000584,Sherrod Brown,Jim Risch,0.45
C001056,S001181,John Cornyn,Jeanne Shaheen,0.375
L000304,W000437,Joseph Lieberman,Roger Wicker,0.5641025641025641
B000711,C001071,Barbara Boxer,Bob Corker,0.4634146341463415
L000261,M001162,Carl Levin,Mel Martinez,0.7
E000194,K000305,John Ensign,Herb Kohl,0.275
B001210,H000206,Robert Byrd,Tom Harkin,0.9
C000174,C000705,Thomas Carper,Kent Conrad,0.95
C000127,W000802,Maria Cantwell,Sheldon Whitehouse,0.9512195121951219
L000572,W000779,George LeMieux,Ron Wyden,0.45
K000360,L000035,Mark Kirk,Blanche Lincoln,0.5
B001265,R000146,Mark Begich,Harry Reid,0.975
C000286,L000504,Saxby Chambliss,Richard Lugar,0.65
B000468,E000194,Jeff Bingaman,John Ensign,0.275
B000444,G000561,Joseph Biden,Carte Goodwin,0.0
L000174,W000779,Patrick Leahy,Ron Wyden,0.925
B001267,G000561,Michael Bennet,Carte Goodwin,0.6666666666666666
W000802,W000779,Sheldon Whitehouse,Ron Wyden,0.9512195121951219
C001035,C001071,Susan Collins,Bob Corker,0.5609756097560976
B001266,K000352,Roland Burris,Jon Kyl,0.2894736842105263
C000174,L000174,Thomas Carper,Patrick Leahy,0.9487179487179487
B001268,S000709,Scott Brown,Arlen Specter,0.4
A000069,G000555,Daniel Akaka,Kirsten Gillibrand,0.9743589743589743
