member_a,member_b,votes_same,bills_same,mutual_sponsorships
A000014,A000022,63,64,6
A000014,A000055,18,62,1
A000014,A000364,57,64,3
A000014,A000358,14,64,1
A000014,A000361,21,65,0
A000014,A000362,54,66,1
A000014,A000210,64,65,5
A000014,A000363,59,66,5
A000014,A000365,24,66,0
A000014,B001234,63,63,6
A000014,B001256,16,62,0
A000014,B000013,18,63,0
A000014,B001229,58,63,5
A000014,B001230,60,64,6
A000014,B001239,8,47,0
A000014,B001252,60,65,6
A000014,B000208,23,66,0
A000014,B000213,18,63,0
A000014,B001253,57,66,0
A000014,B000287,62,64,3
A000014,B001231,62,65,5
A000014,B000410,63,64,8
A000014,B000420,53,61,4
A000014,B001232,31,66,2
A000014,B000461,26,65,1
A000014,B001257,26,65,1
A000014,B001242,64,65,5
A000014,B000490,60,61,6
A000014,B001250,14,63,2
A000014,B001243,12,66,1
A000014,B000574,62,64,9
A000014,B000575,15,61,0
A000014,B001263,59,66,3
A000014,B000589,12,62,0
A000014,B001244,17,63,0
A000014,B001228,31,65,3
A000014,B001236,19,66,0
A000014,B001245,0,0,11
A000014,B001254,50,66,0
A000014,B000652,61,63,4
A000014,B000657,57,61,4
A000014,B001255,17,62,1
A000014,B000716,52,60,2
A000014,B001227,62,63,6
A000014,B000755,13,64,1
A000014,B001259,62,64,7
A000014,B001264,34,64,0
A000014,B001262,6,64,0
A000014,B001235,17,61,2
A000014,B000911,64,65,5
A000014,B001247,31,63,1
A000014,B001260,32,66,2
A000014,B001248,17,64,0
A000014,B001149,18,66,1
A000014,B001251,61,62,4
A000014,B001203,22,64,0
A000014,C000059,25,66,1
A000014,C000071,25,65,1
A000014,C001064,10,63,0
A000014,C001046,18,66,0
A000014,C001079,42,63,2
A000014,C001047,33,65,1
A000014,C001036,63,64,10
A000014,C001037,56,58,7
A000014,C001050,59,65,3
A000014,C001060,64,65,7
A000014,C001065,54,64,1
A000014,C001072,65,66,6
A000014,C001051,15,61,1
A000014,C001075,23,65,1
A000014,C000243,40,66,3
A000014,C001066,62,63,10
A000014,C001076,12,66,0
A000014,C001058,59,63,1
A000014,C001074,50,66,0
A000014,C000380,0,0,8
A000014,C001080,29,29,1
A000014,C001067,64,66,7
A000014,C001049,63,65,5
A000014,C001061,61,62,6
A000014,C000537,65,66,4
A000014,C000556,16,64,1
A000014,C001077,19,65,0
A000014,C001068,63,66,6
A000014,C001053,24,66,1
A000014,C001062,12,64,1
A000014,C001078,64,66,9
A000014,C000714,57,61,6
A000014,C000754,61,66,4
A000014,C001059,59,66,2
A000014,C000794,58,64,3
A000014,C001069,61,64,6
A000014,C001045,23,63,0
A000014,C001081,0,0,0
A000014,C001038,63,64,3
A000014,C001063,61,66,3
A000014,C001048,13,62,1
A000014,C000984,65,66,8
A000014,D000608,58,65,6
A000014,D000602,54,61,4
A000014,D000599,52,65,1
A000014,D000096,63,64,6
A000014,D000603,18,65,1
A000014,D000598,64,65,6
A000014,D000168,13,57,0
A000014,D000191,60,63,6
A000014,D000197,65,66,7
A000014,D000210,59,60,7
A000014,D000216,64,65,4
A000014,D000604,38,66,2
A000014,D000610,0,0,0
A000014,D000299,41,65,2
A000014,D000600,38,65,3
A000014,D000327,65,66,6
A000014,D000355,61,63,5
A000014,D000611,0,0,0
A000014,D000399,61,66,7
A000014,D000607,57,66,0
A000014,D000482,63,64,6
A000014,D000492,20,66,0
A000014,D000609,58,65,4
A000014,D000533,15,65,1
A000014,E000290,64,66,4
A000014,E000063,60,66,4
A000014,E000092,37,64,3
A000014,E000288,58,63,4
A000014,E000289,56,66,0
A000014,E000172,29,65,1
A000014,E000179,64,65,8
A000014,E000215,65,66,8
A000014,E000226,63,64,1
A000014,F000010,0,0,5
A000014,F000453,19,65,1
A000014,F000030,63,65,7
A000014,F000043,63,64,6
A000014,F000116,60,66,8
A000014,F000444,5,61,1
A000014,F000456,19,66,1
A000014,F000445,21,66,0
A000014,F000449,30,65,0
A000014,F000454,62,66,1
A000014,F000450,9,66,0
A000014,F000339,59,63,5
A000014,F000448,9,66,1
A000014,F000372,30,66,1
A000014,F000455,60,62,6
A000014,G000021,22,64,0
A000014,G000559,15,15,1
A000014,G000548,12,66,0
A000014,G000549,35,64,2
A000014,G000554,60,66,5
A000014,G000555,4,5,2
A000014,G000550,15,65,0
A000014,G000552,14,64,1
A000014,G000544,63,64,7
A000014,G000289,18,66,0
A000014,G000309,61,65,1
A000014,G000377,14,57,0
A000014,G000546,17,60,0
A000014,G000560,0,0,0
A000014,G000556,61,65,2
A000014,G000553,65,66,6
A000014,G000410,61,64,8
A000014,G000557,39,65,0
A000014,G000551,60,63,11
A000014,G000558,22,66,0
A000014,G000535,60,62,6
A000014,H001039,65,66,5
A000014,H000067,21,65,1
A000014,H001044,58,65,2
A000014,H001040,63,66,7
A000014,H000213,61,63,7
A000014,H001045,19,62,0
A000014,H000329,17,65,0
A000014,H000324,61,62,7
A000014,H001046,63,66,4
A000014,H001041,16,63,0
A000014,H001036,9,64,1
A000014,H000528,14,65,0
A000014,H001037,53,64,2
A000014,H001038,65,66,6
A000014,H001030,54,64,0
A000014,H001047,62,65,4
A000014,H000627,61,64,9
A000014,H000636,56,58,7
A000014,H001042,65,66,11
A000014,H001043,62,66,4
A000014,H000676,16,63,0
A000014,H000712,59,66,2
A000014,H001032,63,65,9
A000014,H001034,64,66,8
A000014,H000874,64,65,3
A000014,H001048,19,66,0
A000014,I000023,17,66,0
A000014,I000026,63,66,7
A000014,I000057,65,66,6
A000014,I000056,19,65,1
A000014,J000283,63,65,7
A000014,J000032,61,63,7
A000014,J000290,19,66,0
A000014,J000126,61,62,3
A000014,J000288,60,63,8
A000014,J000174,13,66,0
A000014,J000285,26,65,0
A000014,J000255,33,63,1
A000014,J000289,11,66,0
A000014,K000365,60,62,4
A000014,K000008,62,65,2
A000014,K000009,58,63,5
A000014,K000113,56,56,7
A000014,K000172,64,66,8
A000014,K000180,61,64,3
A000014,K000372,64,66,6
A000014,K000188,55,65,5
A000014,K000210,31,65,0
A000014,K000362,11,65,0
A000014,K000220,13,64,0
A000014,K000360,38,66,4
A000014,K000368,52,66,0
A000014,K000369,59,65,3
A000014,K000366,62,64,3
A000014,K000363,20,66,1
A000014,K000370,57,66,1
A000014,K000371,53,66,3
A000014,K000336,53,66,8
A000014,L000564,13,66,0
A000014,L000567,41,66,2
A000014,L000559,65,66,7
A000014,L000560,63,66,5
A000014,L000557,62,63,5
A000014,L000111,22,66,0
A000014,L000553,43,65,2
A000014,L000566,15,66,0
A000014,L000568,25,65,0
A000014,L000551,61,66,9
A000014,L000263,62,64,7
A000014,L000287,56,58,8
A000014,L000274,20,63,0
A000014,L000321,8,60,1
A000014,L000563,62,66,6
A000014,L000554,41,66,1
A000014,L000565,63,64,6
A000014,L000397,60,63,6
A000014,L000480,65,66,6
A000014,L000491,17,62,0
A000014,L000569,19,66,0
A000014,L000570,62,65,6
A000014,L000571,13,66,0
A000014,L000517,21,65,1
A000014,L000562,61,63,6
A000014,M001155,16,65,2
A000014,M001171,62,66,7
A000014,M000087,65,66,6
A000014,M001138,15,66,1
A000014,M001158,13,63,2
A000014,M001172,52,64,4
A000014,M000133,60,64,10
A000014,M001146,54,65,4
A000014,M001173,56,66,7
A000014,M001142,50,66,1
A000014,M001163,64,66,8
A000014,M000309,59,60,6
A000014,M001165,18,66,1
A000014,M001157,20,63,1
A000014,M001177,11,66,0
A000014,M001143,62,64,7
A000014,M001147,35,66,1
A000014,M000404,60,65,7
A000014,M000312,63,65,6
A000014,M001156,13,66,0
A000014,M000472,31,41,0
A000014,M000485,54,66,1
A000014,M000508,22,65,1
A000014,M001174,60,66,5
A000014,M001159,17,65,1
A000014,M001166,61,66,4
A000014,M001148,63,66,4
A000014,M001137,64,65,3
A000014,M001161,50,60,0
A000014,M000689,15,66,1
A000014,M001149,63,66,6
A000014,M001144,13,65,0
A000014,M001150,35,66,4
A000014,M001139,16,55,0
A000014,M001154,64,65,6
A000014,M000725,57,61,7
A000014,M001175,48,65,0
A000014,M001167,52,66,5
A000014,M000844,60,64,2
A000014,M001160,61,64,5
A000014,M001140,64,66,5
A000014,M000934,18,65,1
A000014,M000933,61,63,9
A000014,M001178,43,49,1
A000014,M001168,61,63,4
A000014,M001169,62,64,4
A000014,M001151,39,62,0
A000014,M001120,59,60,4
A000014,M001134,17,66,0
A000014,N000002,62,64,6
A000014,N000179,61,63,4
A000014,N000015,62,64,2
A000014,N000182,12,64,0
A000014,N000147,0,0,7
A000014,N000181,14,63,1
A000014,N000183,52,66,3
A000014,O000006,62,65,5
A000014,O000007,65,66,3
A000014,O000168,15,64,0
A000014,O000085,64,66,7
A000014,O000107,63,66,4
A000014,O000169,13,15,0
A000014,P000034,63,64,7
A000014,P000096,62,63,8
A000014,P000099,64,66,4
A000014,P000583,1,61,1
A000014,P000594,27,66,0
A000014,P000149,60,63,6
A000014,P000197,15,66,1
A000014,P000587,15,63,1
A000014,P000593,62,64,1
A000014,P000600,54,63,2
A000014,P000595,63,66,5
A000014,P000258,52,66,3
A000014,P000265,22,66,0
A000014,P000596,0,0,8
A000014,P000597,62,66,8
A000014,P000373,16,65,0
A000014,P000585,35,66,3
A000014,P000592,12,64,1
A000014,P000598,61,65,6
A000014,P000422,60,63,2
A000014,P000599,21,66,1
A000014,P000591,13,66,0
A000014,P000523,65,66,6
A000014,P000586,24,65,2
A000014,Q000023,50,51,2
A000014,R000004,15,56,0
A000014,R000011,62,66,4
A000014,R000053,62,64,5
A000014,R000585,0,0,0
A000014,R000571,23,66,0
A000014,R000578,39,64,1
A000014,R000170,63,64,5
A000014,R000581,64,65,4
A000014,R000568,62,66,5
A000014,R000582,22,65,0
A000014,R000575,27,66,1
A000014,R000572,25,64,0
A000014,R000395,27,66,0
A000014,R000409,20,66,0
A000014,R000583,24,66,1
A000014,R000435,43,62,3
A000014,R000580,20,65,0
A000014,R000573,56,66,1
A000014,R000462,63,64,6
A000014,R000486,63,64,5
A000014,R000487,7,65,0
A000014,R000576,59,62,5
A000014,R000515,63,64,4
A000014,R000577,65,66,4
A000014,R000570,12,66,0
A000014,S001177,0,0,5
A000014,S001158,59,63,1
A000014,S001156,52,54,4
A000014,S000030,59,62,6
A000014,S001168,64,65,6
A000014,S001176,18,64,0
A000014,S001145,63,66,8
A000014,S001178,60,65,1
A000014,S001150,65,66,6
A000014,S001164,19,65,0
A000014,S001179,28,63,1
A000014,S001180,60,66,0
A000014,S001162,65,66,3
A000014,S000185,62,65,6
A000014,S001157,65,66,3
A000014,S000244,7,66,0
A000014,S000248,61,66,7
A000014,S000250,14,63,0
A000014,S001169,58,61,7
A000014,S000275,11,63,1
A000014,S001170,63,66,9
A000014,S000344,64,65,7
A000014,S000364,24,66,0
A000014,S001171,56,66,2
A000014,S001154,22,65,0
A000014,S001148,30,65,0
A000014,S001165,64,65,6
A000014,S000465,54,63,3
A000014,S000480,60,63,6
A000014,S000583,18,65,1
A000014,S000522,41,65,3
A000014,S000510,61,64,4
A000014,S001172,17,66,0
A000014,S000672,60,63,4
A000014,S001153,5,5,1
A000014,S001143,24,65,0
A000014,S001173,59,66,1
A000014,S001175,58,63,4
A000014,S000749,64,65,2
A000014,S000810,45,54,7
A000014,S000822,18,66,0
A000014,S001045,54,63,4
A000014,S001188,0,0,0
A000014,S001155,15,55,0
A000014,S001174,64,65,7
A000014,T000038,50,60,0
A000014,T000057,31,32,4
A000014,T000074,40,64,2
A000014,T000466,51,65,3
A000014,T000459,26,65,1
A000014,T000193,62,63,4
A000014,T000467,22,65,1
A000014,T000460,64,66,7
A000014,T000238,12,66,0
A000014,T000260,16,64,0
A000014,T000462,28,63,1
A000014,T000266,62,66,7
A000014,T000468,63,66,4
A000014,T000469,65,66,5
A000014,T000326,62,65,6
A000014,T000465,63,66,5
A000014,T000463,37,65,0
A000014,U000031,33,66,0
A000014,V000128,65,66,6
A000014,V000081,61,63,4
A000014,V000108,61,66,4
A000014,W000791,27,65,2
A000014,W000799,61,66,7
A000014,W000119,23,60,1
A000014,W000797,64,65,7
A000014,W000187,60,64,4
A000014,W000794,61,63,6
A000014,W000207,63,65,5
A000014,W000215,64,66,8
A000014,W000792,63,66,6
A000014,W000800,58,65,6
A000014,W000796,14,61,1
A000014,W000314,57,59,5
A000014,W000413,29,66,0
A000014,W000795,17,66,2
A000014,W000801,61,64,1
A000014,W000804,27,66,1
A000014,W000672,30,66,0
A000014,W000738,62,66,9
A000014,W000793,64,65,8
A000014,Y000062,65,66,6
A000014,Y000033,31,57,3
A000014,Y000031,29,64,1
A000022,A000055,26,95,1
A000022,A000364,87,97,2
A000022,A000358,17,93,0
A000022,A000361,25,97,0
A000022,A000362,85,99,1
A000022,A000210,97,97,6
A000022,A000363,90,99,6
A000022,A000365,31,99,0
A000022,B001234,94,95,6
A000022,B001256,20,93,0
A000022,B000013,25,96,0
A000022,B001229,90,96,3
A000022,B001230,94,97,6
A000022,B001239,9,62,0
A000022,B001252,92,97,4
A000022,B000208,32,99,0
A000022,B000213,24,96,0
A000022,B001253,86,97,0
A000022,B000287,95,96,4
A000022,B001231,96,98,6
A000022,B000410,94,94,6
A000022,B000420,75,89,4
A000022,B001232,44,98,2
A000022,B000461,35,96,1
A000022,B001257,37,98,0
A000022,B001242,98,98,6
A000022,B000490,89,90,6
A000022,B001250,20,92,1
A000022,B001243,18,98,0
A000022,B000574,95,96,7
A000022,B000575,23,89,0
A000022,B001263,92,98,4
A000022,B000589,17,96,0
A000022,B001244,24,95,0
A000022,B001228,40,97,2
A000022,B001236,26,98,0
A000022,B001245,0,0,5
A000022,B001254,76,97,0
A000022,B000652,96,96,5
A000022,B000657,87,92,3
A000022,B001255,23,94,0
A000022,B000716,76,87,1
A000022,B001227,96,96,8
A000022,B000755,20,97,1
A000022,B001259,93,95,7
A000022,B001264,51,96,0
A000022,B001262,8,96,0
A000022,B001235,24,84,1
A000022,B000911,95,96,4
A000022,B001247,38,91,0
A000022,B001260,43,99,0
A000022,B001248,24,97,1
A000022,B001149,23,99,0
A000022,B001251,93,94,4
A000022,B001203,26,89,0
A000022,C000059,29,96,0
A000022,C000071,32,97,0
A000022,C001064,14,92,0
A000022,C001046,24,98,0
A000022,C001079,70,95,2
A000022,C001047,46,97,1
A000022,C001036,97,97,7
A000022,C001037,89,90,6
A000022,C001050,90,94,2
A000022,C001060,97,98,7
A000022,C001065,82,94,2
A000022,C001072,99,99,5
A000022,C001051,20,94,0
A000022,C001075,32,98,0
A000022,C000243,61,99,3
A000022,C001066,96,96,8
A000022,C001076,17,99,0
A000022,C001058,90,95,2
A000022,C001074,78,98,0
A000022,C000380,0,0,5
A000022,C001080,59,60,2
A000022,C001067,97,99,7
A000022,C001049,96,97,4
A000022,C001061,93,93,6
A000022,C000537,98,98,5
A000022,C000556,23,97,1
A000022,C001077,26,97,0
A000022,C001068,96,98,8
A000022,C001053,31,99,0
A000022,C001062,18,97,0
A000022,C001078,97,99,7
A000022,C000714,88,92,7
A000022,C000754,86,98,4
A000022,C001059,89,96,1
A000022,C000794,89,98,3
A000022,C001069,92,97,7
A000022,C001045,33,93,0
A000022,C001081,17,18,0
A000022,C001038,95,95,3
A000022,C001063,93,98,1
A000022,C001048,17,94,0
A000022,C000984,99,99,8
A000022,D000608,90,97,5
A000022,D000602,73,81,3
A000022,D000599,81,97,1
A000022,D000096,92,94,7
A000022,D000603,25,94,1
A000022,D000598,97,97,6
A000022,D000168,13,61,0
A000022,D000191,91,93,5
A000022,D000197,96,96,5
A000022,D000210,81,83,4
A000022,D000216,96,98,6
A000022,D000604,55,99,2
A000022,D000610,19,19,1
A000022,D000299,55,96,1
A000022,D000600,52,98,1
A000022,D000327,99,99,4
A000022,D000355,94,95,4
A000022,D000611,9,17,0
A000022,D000399,94,99,5
A000022,D000607,87,99,0
A000022,D000482,97,97,6
A000022,D000492,26,97,0
A000022,D000609,91,98,3
A000022,D000533,20,97,1
A000022,E000290,97,99,4
A000022,E000063,90,99,3
A000022,E000092,56,94,0
A000022,E000288,89,96,6
A000022,E000289,89,99,2
A000022,E000172,38,98,1
A000022,E000179,98,98,7
A000022,E000215,98,98,7
A000022,E000226,97,97,3
A000022,F000010,0,0,2
A000022,F000453,22,89,0
A000022,F000030,97,98,5
A000022,F000043,95,95,6
A000022,F000116,90,97,8
A000022,F000444,6,94,0
A000022,F000456,23,99,0
A000022,F000445,28,97,0
A000022,F000449,41,98,0
A000022,F000454,97,99,1
A000022,F000450,15,99,0
A000022,F000339,88,92,6
A000022,F000448,12,99,0
A000022,F000372,39,99,1
A000022,F000455,92,94,5
A000022,G000021,25,93,0
A000022,G000559,43,43,2
A000022,G000548,16,99,1
A000022,G000549,50,97,1
A000022,G000554,92,99,6
A000022,G000555,4,5,2
A000022,G000550,20,98,0
A000022,G000552,21,94,1
A000022,G000544,95,96,7
A000022,G000289,25,99,0
A000022,G000309,94,97,1
A000022,G000377,21,89,0
A000022,G000546,27,93,0
A000022,G000560,1,15,0
A000022,G000556,95,98,1
A000022,G000553,99,99,5
A000022,G000410,92,95,7
A000022,G000557,48,94,0
A000022,G000551,93,95,8
A000022,G000558,29,98,0
A000022,G000535,91,93,5
A000022,H001039,97,98,7
A000022,H000067,28,98,1
A000022,H001044,90,97,2
A000022,H001040,97,99,6
A000022,H000213,92,93,8
A000022,H001045,26,95,0
A000022,H000329,21,95,0
A000022,H000324,87,88,5
A000022,H001046,97,99,4
A000022,H001041,26,96,0
A000022,H001036,14,96,0
A000022,H000528,17,98,0
A000022,H001037,79,97,0
A000022,H001038,95,95,6
A000022,H001030,85,97,0
A000022,H001047,92,96,5
A000022,H000627,94,96,8
A000022,H000636,83,84,4
A000022,H001042,98,99,8
A000022,H001043,92,96,6
A000022,H000676,19,78,0
A000022,H000712,89,99,3
A000022,H001032,97,98,7
A000022,H001034,96,99,5
A000022,H000874,98,98,2
A000022,H001048,23,99,0
A000022,I000023,22,96,0
A000022,I000026,95,97,5
A000022,I000057,99,99,9
A000022,I000056,25,96,0
A000022,J000283,97,98,7
A000022,J000032,90,92,8
A000022,J000290,24,99,0
A000022,J000126,92,92,4
A000022,J000288,94,95,6
A000022,J000174,17,97,0
A000022,J000285,40,97,0
A000022,J000255,47,93,3
A000022,J000289,15,98,0
A000022,K000365,90,92,4
A000022,K000008,93,98,3
A000022,K000009,89,95,3
A000022,K000113,88,88,5
A000022,K000172,98,99,4
A000022,K000180,87,90,1
A000022,K000372,97,98,7
A000022,K000188,88,97,5
A000022,K000210,42,97,1
A000022,K000362,15,98,0
A000022,K000220,19,97,0
A000022,K000360,56,94,4
A000022,K000368,83,99,0
A000022,K000369,90,98,4
A000022,K000366,94,95,3
A000022,K000363,27,99,0
A000022,K000370,91,98,0
A000022,K000371,83,99,1
A000022,K000336,84,99,6
A000022,L000564,18,99,0
A000022,L000567,50,99,3
A000022,L000559,99,99,8
A000022,L000560,97,99,5
A000022,L000557,96,96,7
A000022,L000111,29,99,0
A000022,L000553,58,98,1
A000022,L000566,20,97,0
A000022,L000568,35,98,1
A000022,L000551,94,99,8
A000022,L000263,95,96,7
A000022,L000287,87,89,7
A000022,L000274,24,95,0
A000022,L000321,14,90,1
A000022,L000563,92,98,7
A000022,L000554,55,99,2
A000022,L000565,97,97,6
A000022,L000397,90,93,7
A000022,L000480,99,99,7
A000022,L000491,23,97,0
A000022,L000569,26,99,0
A000022,L000570,96,98,5
A000022,L000571,18,98,0
A000022,L000517,32,98,0
A000022,L000562,95,96,6
A000022,M001155,22,98,0
A000022,M001171,94,98,7
A000022,M000087,97,97,9
A000022,M001138,22,99,1
A000022,M001158,18,93,1
A000022,M001172,84,97,3
A000022,M000133,94,97,8
A000022,M001146,76,96,4
A000022,M001173,62,73,5
A000022,M001142,80,99,1
A000022,M001163,98,99,8
A000022,M000309,91,92,7
A000022,M001165,24,95,0
A000022,M001157,27,95,1
A000022,M001177,17,99,0
A000022,M001143,95,96,7
A000022,M001147,43,98,0
A000022,M000404,89,96,7
A000022,M000312,97,98,7
A000022,M001156,17,98,0
A000022,M000472,34,42,1
A000022,M000485,83,99,1
A000022,M000508,28,96,0
A000022,M001174,89,99,6
A000022,M001159,22,96,0
A000022,M001166,94,98,2
A000022,M001148,94,96,5
A000022,M001137,96,96,3
A000022,M001161,78,87,0
A000022,M000689,24,99,0
A000022,M001149,94,99,4
A000022,M001144,20,96,0
A000022,M001150,43,99,2
A000022,M001139,21,89,0
A000022,M001154,98,98,6
A000022,M000725,90,94,8
A000022,M001175,71,97,0
A000022,M001167,77,99,5
A000022,M000844,92,95,2
A000022,M001160,90,94,5
A000022,M001140,99,99,5
A000022,M000934,21,92,1
A000022,M000933,95,96,7
A000022,M001178,74,81,1
A000022,M001168,93,95,7
A000022,M001169,91,96,4
A000022,M001151,58,95,1
A000022,M001120,67,67,4
A000022,M001134,23,98,0
A000022,N000002,96,97,9
A000022,N000179,94,96,3
A000022,N000015,96,97,2
A000022,N000182,16,96,0
A000022,N000147,0,0,8
A000022,N000181,19,92,0
A000022,N000183,77,99,4
A000022,O000006,96,98,6
A000022,O000007,95,96,3
A000022,O000168,20,95,0
A000022,O000085,97,99,7
A000022,O000107,94,97,3
A000022,O000169,37,44,1
A000022,P000034,96,96,5
A000022,P000096,93,95,7
A000022,P000099,98,99,4
A000022,P000583,4,92,0
A000022,P000594,36,99,0
A000022,P000149,91,95,5
A000022,P000197,26,99,0
A000022,P000587,21,94,0
A000022,P000593,94,96,0
A000022,P000600,83,95,3
A000022,P000595,94,99,5
A000022,P000258,80,98,2
A000022,P000265,33,99,0
A000022,P000596,0,0,6
A000022,P000597,93,96,6
A000022,P000373,21,96,0
A000022,P000585,51,99,3
A000022,P000592,17,96,0
A000022,P000598,92,98,5
A000022,P000422,93,96,3
A000022,P000599,33,99,0
A000022,P000591,19,99,0
A000022,P000523,99,99,5
A000022,P000586,33,94,0
A000022,Q000023,81,83,2
A000022,R000004,19,77,0
A000022,R000011,95,98,2
A000022,R000053,93,94,5
A000022,R000585,0,2,0
A000022,R000571,29,99,0
A000022,R000578,56,96,2
A000022,R000170,94,94,5
A000022,R000581,95,96,3
A000022,R000568,95,98,3
A000022,R000582,29,97,0
A000022,R000575,35,98,0
A000022,R000572,34,94,0
A000022,R000395,32,98,0
A000022,R000409,28,99,0
A000022,R000583,33,99,0
A000022,R000435,57,92,1
A000022,R000580,26,97,0
A000022,R000573,88,99,1
A000022,R000462,96,96,8
A000022,R000486,97,97,6
A000022,R000487,12,98,1
A000022,R000576,91,93,4
A000022,R000515,92,94,5
A000022,R000577,99,99,4
A000022,R000570,16,97,0
A000022,S001177,0,0,0
A000022,S001158,93,96,1
A000022,S001156,82,84,5
A000022,S000030,93,94,6
A000022,S001168,98,98,6
A000022,S001176,25,97,0
A000022,S001145,97,99,9
A000022,S001178,92,98,3
A000022,S001150,99,99,6
A000022,S001164,23,98,0
A000022,S001179,37,95,0
A000022,S001180,91,97,1
A000022,S001162,98,98,4
A000022,S000185,96,98,4
A000022,S001157,99,99,3
A000022,S000244,10,99,0
A000022,S000248,94,98,8
A000022,S000250,18,96,0
A000022,S001169,92,94,6
A000022,S000275,14,93,0
A000022,S001170,97,99,7
A000022,S000344,97,98,8
A000022,S000364,32,98,0
A000022,S001171,80,94,2
A000022,S001154,27,96,0
A000022,S001148,40,98,0
A000022,S001165,97,98,5
A000022,S000465,86,95,4
A000022,S000480,92,95,7
A000022,S000583,24,97,1
A000022,S000522,55,98,3
A000022,S000510,93,97,4
A000022,S001172,21,99,0
A000022,S000672,93,96,3
A000022,S001153,5,5,1
A000022,S001143,27,80,0
A000022,S001173,89,98,0
A000022,S001175,88,92,4
A000022,S000749,97,97,1
A000022,S000810,75,86,6
A000022,S000822,25,99,0
A000022,S001045,83,94,4
A000022,S001188,0,3,0
A000022,S001155,20,85,0
A000022,S001174,97,97,8
A000022,T000038,78,90,0
A000022,T000057,34,34,4
A000022,T000074,64,99,1
A000022,T000466,81,96,4
A000022,T000459,37,98,0
A000022,T000193,95,96,4
A000022,T000467,31,98,0
A000022,T000460,97,99,5
A000022,T000238,17,98,0
A000022,T000260,18,91,0
A000022,T000462,37,95,1
A000022,T000266,96,99,7
A000022,T000468,95,99,5
A000022,T000469,99,99,4
A000022,T000326,95,97,5
A000022,T000465,97,99,3
A000022,T000463,46,97,0
A000022,U000031,43,99,1
A000022,V000128,99,99,8
A000022,V000081,94,96,5
A000022,V000108,94,98,5
A000022,W000791,36,96,1
A000022,W000799,95,98,7
A000022,W000119,25,74,0
A000022,W000797,94,95,5
A000022,W000187,86,92,5
A000022,W000794,91,92,5
A000022,W000207,94,97,4
A000022,W000215,94,96,8
A000022,W000792,96,99,6
A000022,W000800,89,97,6
A000022,W000796,19,96,0
A000022,W000314,61,62,5
A000022,W000413,38,97,0
A000022,W000795,26,99,1
A000022,W000801,91,94,1
A000022,W000804,37,99,0
A000022,W000672,43,99,0
A000022,W000738,94,98,7
A000022,W000793,95,97,6
A000022,Y000062,98,98,6
A000022,Y000033,43,86,1
A000022,Y000031,36,91,0
A000055,A000364,31,100,0
A000055,A000358,86,96,0
A000055,A000361,90,100,0
A000055,A000362,36,102,0
A000055,A000210,25,100,1
A000055,A000363,32,102,0
A000055,A000365,90,102,0
A000055,B001234,24,97,0
A000055,B001256,88,96,1
A000055,B000013,88,99,0
A000055,B001229,30,99,1
A000055,B001230,24,99,1
A000055,B001239,57,63,0
A000055,B001252,32,100,0
A000055,B000208,87,102,0
A000055,B000213,89,96,0
A000055,B001253,34,100,0
A000055,B000287,26,100,1
A000055,B001231,27,101,1
A000055,B000410,23,96,1
A000055,B000420,38,92,1
A000055,B001232,77,101,1
A000055,B000461,83,99,1
A000055,B001257,83,101,0
A000055,B001242,25,100,0
A000055,B000490,23,92,1
A000055,B001250,81,94,1
A000055,B001243,86,100,1
A000055,B000574,24,99,1
A000055,B000575,78,87,0
A000055,B001263,31,101,0
A000055,B000589,88,97,0
A000055,B001244,92,98,0
A000055,B001228,76,100,0
A000055,B001236,91,101,0
A000055,B001245,0,0,1
A000055,B001254,46,100,0
A000055,B000652,26,98,0
A000055,B000657,31,94,0
A000055,B001255,86,97,0
A000055,B000716,36,90,1
A000055,B001227,26,99,1
A000055,B000755,87,100,1
A000055,B001259,24,98,1
A000055,B001264,70,99,0
A000055,B001262,79,99,1
A000055,B001235,80,86,1
A000055,B000911,26,99,1
A000055,B001247,71,94,1
A000055,B001260,75,100,0
A000055,B001248,85,99,0
A000055,B001149,92,102,1
A000055,B001251,27,97,1
A000055,B001203,78,91,0
A000055,C000059,87,98,0
A000055,C000071,87,100,0
A000055,C001064,75,95,0
A000055,C001046,89,101,0
A000055,C001079,48,98,0
A000055,C001047,79,100,1
A000055,C001036,25,99,1
A000055,C001037,21,94,1
A000055,C001050,28,97,1
A000055,C001060,27,102,1
A000055,C001065,36,97,0
A000055,C001072,26,102,0
A000055,C001051,87,97,1
A000055,C001075,87,101,0
A000055,C000243,55,102,1
A000055,C001066,25,99,1
A000055,C001076,85,101,0
A000055,C001058,29,99,0
A000055,C001074,45,100,0
A000055,C000380,0,0,1
A000055,C001080,15,66,0
A000055,C001067,26,101,1
A000055,C001049,27,99,1
A000055,C001061,26,97,1
A000055,C000537,26,101,1
A000055,C000556,92,98,1
A000055,C001077,87,100,0
A000055,C001068,26,101,1
A000055,C001053,87,102,0
A000055,C001062,90,101,1
A000055,C001078,28,101,0
A000055,C000714,25,95,1
A000055,C000754,36,101,1
A000055,C001059,32,99,0
A000055,C000794,32,99,0
A000055,C001069,24,100,0
A000055,C001045,84,96,0
A000055,C001081,4,19,0
A000055,C001038,23,99,1
A000055,C001063,29,101,1
A000055,C001048,85,97,1
A000055,C000984,26,102,1
A000055,D000608,34,100,0
A000055,D000602,28,81,2
